luminosity_distance	iota	total_mass	phi_jl	phi_2	dec	tilt_1	chi_eff	chirp_mass	mass_1_source	a_2	psi	tilt_2	mass_2_source	mass_ratio	theta_jn	total_mass_source	mass_1	a_1	chirp_mass_source	phi_1	mass_2	geocent_time	chi_p	ra	phi_12	phase	redshift
1.207380900000000111e+03	6.763970903838821824e-01	7.513639899999998306e+01	5.359359341733852311e+00	2.728524010688595069e+00	5.342720099999998667e-02	2.962116139253212044e+00	1.100992418816981039e-01	3.265609436227932605e+01	3.194878349808337958e+01	6.138854791079975115e-01	4.659674841090776232e-01	8.025480967123499454e-01	2.891074395728711721e+01	9.049090698248803966e-01	5.907395844536932339e-01	6.085952745537048258e+01	3.944356200000000001e+01	1.791600028369423891e-01	2.645102104808494303e+01	3.137487184042957011e+00	3.569283699999999726e+01	1.264316116433213711e+09	3.938264494007077676e-01	5.557670199999999561e+00	5.874222133825224290e+00	5.658998604651011455e+00	2.345872888201278872e-01
6.805944099999999253e+02	1.096345914828559254e+00	7.483234799999998188e+01	4.094252795163984437e+00	5.891281067497642354e-01	2.442199800000000032e-01	7.978518633315005992e-01	1.517387915879693516e-01	3.251355671741208653e+01	3.463063657704982035e+01	3.319271265908813606e-01	5.305439422030395757e-01	2.728734494865579396e+00	3.102103277916054580e+01	8.957684826307406034e-01	9.508319428541888163e-01	6.565166935621034838e+01	3.947335799999999750e+01	8.020226416497370225e-01	2.852468661287937834e+01	4.436729189378079141e-01	3.535899000000000569e+01	1.264316116433213711e+09	5.741341763973184520e-01	5.568162400000000289e+00	1.454551878119562103e-01	5.454656279859251278e-01	1.398392262347122605e-01
6.794088799999999537e+02	5.722053297221574297e-01	7.274407600000000684e+01	6.113699005890385507e+00	1.128844640952498146e+00	2.977916899999999978e-01	1.963923050635959955e+00	1.173686222039672239e-01	3.118735175834716244e+01	3.695711467771972991e+01	8.086615461019924789e-01	1.095827268936343080e+00	7.681437970791253900e-01	2.687501783558382940e+01	7.271946976906701332e-01	5.540728934937295680e-01	6.383213251330356286e+01	4.211689400000000205e+01	5.748461549374984658e-01	2.736656068293213195e+01	4.355280392714601767e+00	3.062718200000000124e+01	1.264316116433213711e+09	5.309944738586209745e-01	5.468904400000000443e+00	3.056749555417482611e+00	4.671058931623358390e+00	1.396153181133194254e-01
9.191828900000000431e+02	6.012586224611425889e-01	8.037204299999997659e+01	5.944669675205448200e+00	1.403445570129282949e+00	1.317140599999999939e-01	1.001285379510221007e+00	2.163858173239092131e-01	3.363462316592582368e+01	4.249588047243366873e+01	3.765751938988115000e-01	7.256665236615277292e-01	1.946847696967973107e+00	2.539432613566122399e+01	5.975714787727266497e-01	4.753978726317986125e-01	6.789020660809487140e+01	5.030888699999999858e+01	7.943589635591418174e-01	2.841114186832502142e+01	6.128231449584848889e+00	3.006315599999999932e+01	1.264316116433213711e+09	6.689811441624664567e-01	5.559145299999999956e+00	1.558399427724020292e+00	2.409575556298180210e+00	1.838532686158718121e-01
6.928162200000000439e+02	1.181218582694717245e+00	7.299408700000000749e+01	4.172543199807401848e+00	4.853907654246930825e+00	-4.655286200000000041e-01	2.012364639100792107e+00	6.333741217880500818e-02	3.169403795507464494e+01	3.400433596334175235e+01	4.058024191494997157e-01	1.001740138998148177e+00	1.004439100431772314e+00	2.990535055608534165e+01	8.794569783196085622e-01	1.108975475127803145e+00	6.390968651942710466e+01	3.883785999999999916e+01	1.695330069645993032e-01	2.774959059688827523e+01	3.247874717911701126e+00	3.415622700000000123e+01	1.264316116433213711e+09	2.956933748100091242e-01	6.055974499999999594e+00	1.606032936335229921e+00	3.012746886038690342e+00	1.421443442350706354e-01
1.041595299999999952e+03	5.132777337453001687e-01	7.477026699999997561e+01	1.786284399754745511e+00	2.262418144685426569e+00	-4.473506400000000216e-01	2.315632689118026555e+00	1.649457046211172950e-01	3.247001763501562266e+01	3.293596474054819367e+01	7.783670284194289524e-01	8.849237189521738101e-01	7.048242746100038536e-01	2.907806788133938980e+01	8.828667418853757276e-01	5.826127091048883822e-01	6.201403262188755861e+01	3.971086500000000541e+01	3.140549603041945526e-01	2.693044727058583021e+01	6.120450315078252324e+00	3.505940199999999862e+01	1.264316116433213711e+09	4.373892175284860850e-01	6.059610700000000350e+00	2.425153136786759589e+00	3.297597897284146207e+00	2.056991593481724279e-01
7.127257799999999861e+02	4.639405833917993882e-01	7.622813399999998296e+01	2.242010629890090367e+00	3.454947785038301244e+00	4.822338500000000194e-01	3.005850855213241246e-01	1.935519197894236543e-01	3.305323933718496932e+01	3.591637722417751633e+01	7.241366790148810739e-02	9.309148297341396372e-01	2.014784077498508186e+00	3.060687330337234613e+01	8.521703932536097703e-01	4.813443129916711860e-01	6.652325052754984824e+01	4.115611299999999773e+01	4.030700551666810405e-01	2.884511014233435233e+01	8.834331598866240753e-01	3.507202099999999945e+01	1.264316116433213711e+09	1.193406230382564187e-01	5.419052299999999711e+00	2.571514625151677613e+00	4.215618818406541735e+00	1.458870905358263803e-01
1.110576399999999921e+03	5.349494363782238970e-01	7.662815499999997826e+01	5.925186887118444545e+00	5.593481456667099394e+00	1.651433200000000101e-01	1.088756418326797037e+00	2.124445409227190829e-01	3.320866458196376669e+01	3.414368562880476787e+01	2.308339113482944793e-01	7.771085663385062237e-01	8.557073858438530856e-01	2.877910941774407760e+01	8.428823335189405963e-01	4.691222568347486743e-01	6.292279504654882771e+01	4.158060100000000148e+01	5.693346409528828866e-01	2.726911531747687079e+01	4.107402309741001289e+00	3.504755399999999810e+01	1.264316116433213711e+09	5.044595795834652119e-01	5.546053900000000425e+00	1.486079146926098771e+00	4.491605536802333987e+00	2.178123197374217390e-01
7.622933199999999943e+02	1.144664649595850348e+00	7.425681299999999396e+01	5.176904234571640728e+00	3.920184599529460190e+00	5.604037199999999802e-02	9.207830876759880434e-01	1.251682653674640600e-01	3.231556488665071214e+01	3.273439758181865500e+01	1.364029573858980627e-03	2.279201947363473479e+00	2.026921667040995523e+00	3.154940986498801081e+01	9.637999228832974108e-01	1.073018942238097129e+00	6.428380744680666226e+01	3.781282000000000210e+01	4.071145768992199820e-01	2.797544719173769323e+01	2.668734080232219696e+00	3.644399299999999897e+01	1.264316116433213711e+09	3.240940569373558233e-01	5.558057599999999709e+00	1.251450519297244490e+00	5.628941305457360045e+00	1.551402436989402500e-01
8.169750900000000229e+02	5.996694012742166402e-01	7.208855499999999950e+01	4.734608283399806439e+00	5.537333108771187895e+00	4.070685099999999945e-01	2.770937925559204817e+00	6.869425327972968065e-02	3.136320280573431063e+01	3.181059847031461274e+01	6.203127695581895917e-01	5.928332883653739671e-01	8.707422653627771014e-01	3.005502057083741008e+01	9.448115413133302276e-01	4.786344199179612957e-01	6.186561904115202282e+01	3.706711599999999862e+01	2.617654911531064887e-01	2.691556179326869724e+01	4.408393911149951272e+00	3.502143900000000087e+01	1.264316116433213711e+09	4.446177328389048222e-01	5.450743100000000396e+00	1.128939197621236623e+00	2.517427552947408387e+00	1.652442199284847590e-01
1.026503699999999981e+03	2.305495094741117690e+00	7.524588800000000788e+01	2.531191365410474958e+00	1.690787784771970337e+00	-1.816559699999999999e-01	1.701945930177177102e+00	1.578416292497434592e-01	3.247850240888947582e+01	3.496224491198061202e+01	5.455608726541280040e-01	2.031719200881642706e+00	7.128767107653377622e-01	2.758470015129023167e+01	7.889853818236285399e-01	2.382378011689079589e+00	6.254694506327084724e+01	4.206065000000000254e+01	3.306781961506439771e-01	2.699723745576794443e+01	3.133731699900399903e+00	3.318523799999999824e+01	1.264316116433213711e+09	3.278384014696335003e-01	5.691147400000000189e+00	4.840241392051155778e+00	2.996121823827700315e+00	2.030305864480391742e-01
1.246881000000000085e+03	9.030319659997052550e-01	7.708856600000000014e+01	5.176780221496032119e+00	6.137737286096821343e+00	-4.333238400000000157e-01	8.607847576018744506e-01	1.859989828792688038e-01	3.352492740489286405e+01	3.224484080116145179e+01	5.557892092244441917e-01	4.127572123266528004e-01	1.706946627416034090e+00	2.985522543484665547e+01	9.258915439821702176e-01	6.897383680460816846e-01	6.210006623600811082e+01	4.002747000000000099e+01	6.566932928002982006e-01	2.700660189218217155e+01	5.698868096264130045e+00	3.706109599999999915e+01	1.264316116433213711e+09	5.042636669833018281e-01	6.044772299999999987e+00	4.388691898326916863e-01	2.313090446921756360e+00	2.413604472985402538e-01
7.324531799999998611e+02	1.082145360936596301e+00	7.065968399999999860e+01	4.108499791359296438e+00	2.410793937752570670e+00	1.053034000000000026e+00	2.105124847589107784e+00	2.346370932326702005e-02	3.064379023628871579e+01	3.313223677418814361e+01	2.861164729125465489e-01	1.123598649416442385e-01	4.352682993234776032e-01	2.833337589650657051e+01	8.551603711398032548e-01	1.022137181808755901e+00	6.146561267069471768e+01	3.808818099999999873e+01	3.501769068439631316e-01	2.665649256831857272e+01	8.162641118489499803e-02	3.257150299999999987e+01	1.264316116433213711e+09	3.013660219750527447e-01	1.564832500000000071e+00	2.329167526567676116e+00	6.482625307843392637e-01	1.495807318892762305e-01
8.358414199999998573e+02	9.595435331319688288e-01	7.339485500000000684e+01	4.759547172173855145e+00	2.139976970277645663e+00	9.909276599999999879e-02	2.206774965907363217e+00	1.088572759236881432e-01	3.186122467838972128e+01	3.349919360169320726e+01	4.887694766677406766e-01	1.270753195754651177e+00	8.316590650860909983e-01	2.930091645030766401e+01	8.746752772229914319e-01	8.534694189879742376e-01	6.280011005200087482e+01	3.915070300000000003e+01	1.412934667144365164e-01	2.726197110402902979e+01	2.376124357265451792e+00	3.424415199999999970e+01	1.264316116433213711e+09	3.099768820811906744e-01	5.581847799999999360e+00	6.047037920191780103e+00	5.688763540072699243e+00	1.687058341016644814e-01
6.251557799999999361e+02	7.762868106653076916e-01	7.468865600000000882e+01	3.734566170068396751e+00	3.060321266467887824e+00	4.425524299999999966e-01	1.645451147650741408e+00	1.464866028719777891e-01	3.242949424418537774e+01	3.519349967198170503e+01	7.640842301886587862e-01	3.432936462285445245e-01	1.129673980116423504e+00	3.094310043559977785e+01	8.792277188686136169e-01	7.060454098128444711e-01	6.613660010758148644e+01	3.974433499999999952e+01	1.548312640288744824e-01	2.871622823844632677e+01	6.793575747404085874e-01	3.494432100000000219e+01	1.264316116433213711e+09	5.964409528558342055e-01	5.429543299999999739e+00	2.380963691727480569e+00	4.164919663866647248e+00	1.293089738285196078e-01
5.239104700000000321e+02	8.317269920648588943e-01	7.407314699999999164e+01	1.244520204754364201e+00	2.835990909827934559e-01	3.041259199999999940e-01	1.764536453335562305e+00	1.382239788604979758e-01	3.206747982783000595e+01	3.654274415669348031e+01	7.050272041616661989e-01	1.631823888669831080e+00	9.635980720736911920e-01	3.020493514096268939e+01	8.265645024206561553e-01	8.941501741374141554e-01	6.674767929765616259e+01	4.055326099999999911e+01	4.156445212827193925e-01	2.889616475228271142e+01	4.003719155526535900e+00	3.351988599999999963e+01	1.264316116433213711e+09	4.657739415950268858e-01	5.460043200000000319e+00	2.563065242635843788e+00	5.416751696994644760e+00	1.097486501317367358e-01
4.412084700000000339e+02	1.420790269661005967e+00	7.553297100000000341e+01	4.660236006847806145e+00	4.242001152979868905e+00	1.533101000000000047e-01	1.117903919489485309e+00	1.376234884441836781e-01	3.278168457555356952e+01	3.694711116762844227e+01	3.130800585468027086e-01	1.341813262158972897e+00	1.026932770919204208e+00	3.213171953702462957e+01	8.696679800280876504e-01	1.331266560435587554e+00	6.907883070465308606e+01	4.039913599999999860e+01	2.660665872283593525e-01	2.998055563057359763e+01	2.776165333911791322e+00	3.513383499999999771e+01	1.264316116433213711e+09	2.392431481040362962e-01	5.542433599999999849e+00	1.465835819068077361e+00	4.368122476826918898e+00	9.343152206703717044e-02
9.156740300000000161e+02	8.489563569490237160e-01	7.427622999999999820e+01	3.695774284395934473e+00	3.500257160800847256e+00	-4.475136900000000195e-01	1.589644331466012472e+00	1.127051394069058243e-01	3.230576653796711639e+01	3.251036506547304583e+01	5.127731176753530518e-01	7.092622329806491654e-01	1.088351821772342465e+00	3.026428431538953845e+01	9.309118570166744489e-01	7.992729788028566373e-01	6.277464938086258428e+01	3.846691899999999720e+01	2.037138075757570499e-01	2.730325929844431698e+01	1.441152120060031905e+00	3.580931100000000100e+01	1.264316116433213711e+09	4.185629844091741103e-01	6.047249700000000061e+00	2.059105040740815795e+00	3.948891880206911065e+00	1.832201490980173986e-01
6.547773700000000190e+02	1.001894802077278435e+00	7.200231099999997753e+01	4.344794978575708733e+00	1.091063250899610537e+00	1.431408499999999862e-01	2.568306968969972459e+00	6.542254443203424086e-02	3.133037449751422798e+01	3.246824448042336542e+01	5.811775542470194456e-01	9.472737376275910393e-01	7.259799353340420924e-02	3.097267027545958484e+01	9.539373246414496466e-01	9.316621986197906047e-01	6.344091475588293605e+01	3.684985700000000008e+01	5.060150362236457422e-01	2.760505309012497221e+01	2.202560826993043008e+00	3.515245399999999876e+01	1.264316116433213711e+09	2.744602036825787295e-01	5.554327400000000914e+00	5.171687731086154649e+00	5.419424897233107608e+00	1.349507061343742098e-01
7.921728100000000268e+02	7.287299719822403210e-01	7.112876500000000135e+01	5.375542324122200455e+00	3.768255998118838157e+00	6.161596099999999687e-02	9.478638186433151480e-01	1.418291337670971909e-02	3.094912532345868073e+01	3.140240446259575435e+01	6.195111132835744161e-02	1.039065652172925125e+00	2.510787527644854134e+00	2.987986135831714307e+01	9.515150788503423662e-01	7.015531772666756538e-01	6.128226582091289742e+01	3.644797100000000256e+01	1.290346735184263738e-01	2.666477514402143356e+01	3.027281745878326547e+00	3.468079399999999879e+01	1.264316116433213711e+09	1.047982287613076213e-01	5.550130000000000230e+00	7.409742522405124987e-01	5.294869472185784076e+00	1.606745287105056652e-01
1.124867600000000039e+03	4.701951299743806212e-01	7.050393900000000258e+01	4.730262195547563664e+00	2.717448928386126283e+00	-2.417545000000000111e-02	1.742808525522205443e+00	3.350060645565249018e-02	3.047831514878850001e+01	3.197159470245744473e+01	3.595707796797009137e-01	6.020950958498513250e-01	1.106176793241248735e+00	2.580407808867077790e+01	8.070938696932558054e-01	3.496755464353116238e-01	5.777567279112822263e+01	3.901509500000000230e+01	4.060297488870058258e-01	2.497598273567794180e+01	4.571851693107333858e+00	3.148884400000000028e+01	1.264316116433213711e+09	4.000377012607534977e-01	5.577420200000000605e+00	4.428782542458380433e+00	3.827761045996249667e+00	2.203049414047893728e-01
6.994448999999999614e+02	1.088875322783055655e+00	7.088118000000000052e+01	4.917362667581809177e+00	3.579088280683975665e+00	-4.526581900000000158e-01	2.650380411022253746e+00	7.687315120482920636e-03	3.057427534401395874e+01	3.479247016812262672e+01	5.221383107462236328e-01	1.066896546328730100e+00	5.508014505661483762e-01	2.719954235347960037e+01	7.817651986779662332e-01	9.791398687384371691e-01	6.199201252160222708e+01	3.978143699999999683e+01	3.789272254193230549e-01	2.673997329001898038e+01	3.727937178938800944e+00	3.109974300000000014e+01	1.264316116433213711e+09	2.062867398251086448e-01	6.025298300000000218e+00	6.134336408924760065e+00	4.389772241076099313e+00	1.433921422586529326e-01
9.377663199999999506e+02	7.061683230433097869e-01	7.322147300000000314e+01	4.790121444539003015e+00	1.205186252083650267e+00	1.602334900000000062e-01	1.821480168720800430e+00	1.076687734584716727e-01	3.176346288928153072e+01	3.315444911304574305e+01	3.330660696838572687e-01	1.351702582919361406e+00	4.558199749951251101e-01	2.852133243840630783e+01	8.602565628871698955e-01	6.624389663574545839e-01	6.167578155145204732e+01	3.936095399999999955e+01	2.296840477217269860e-01	2.675494384655415914e+01	5.057118378238218526e+00	3.386051900000000359e+01	1.264316116433213711e+09	2.225048157326983966e-01	5.530555599999999572e+00	2.431253181025017529e+00	2.403294738055453017e+00	1.871997590969502190e-01
5.517085099999999329e+02	1.186657092167936467e+00	7.503146699999997793e+01	4.218964909212007619e+00	9.013196528391596019e-01	8.681869300000000234e-02	9.199864438396672117e-01	1.625255989388154632e-01	3.255039519438178530e+01	3.614852506273950894e+01	4.947074835558215589e-01	1.077648022302525543e+00	9.326730153819563496e-01	3.113442387768236941e+01	8.612916799135056367e-01	1.127446208162049102e+00	6.728294894042186058e+01	4.031150399999999934e+01	8.037208976524647108e-02	2.918890787320129832e+01	4.669349958448683502e+00	3.471996299999999991e+01	1.264316116433213711e+09	3.350295931285190987e-01	5.554046700000000669e+00	2.515155001570062332e+00	3.428932927015668763e-01	1.151631755385650602e-01
