chirp_mass	mass_1_source	luminosity_distance	mass_ratio	chi_p	total_mass	mass_1	chi_eff	ra	total_mass_source	chirp_mass_source	mass_2_source	phase	a_2	geocent_time	tilt_2	theta_jn	phi_1	psi	iota	phi_2	phi_12	dec	mass_2	a_1	phi_jl	tilt_1	redshift
9.381545610060787510e+01	6.318977699987491548e+01	1.386258000000000175e+04	3.912273269260873043e-01	6.383632743310170277e-01	2.448468970000000127e+02	1.759934499999999957e+02	5.834911190754031862e-01	5.585458999999999286e+00	8.791134454459154313e+01	3.368408170951229152e+01	2.472156754471661699e+01	2.600975947768462859e+00	4.468539401499077579e-01	1.238303737229980469e+09	1.326329029401039472e+00	5.900056613632421731e-01	5.304890318847251152e+00	2.318014544067560578e+00	8.324971027983023575e-01	3.028249654381355072e+00	4.006544642713689264e+00	-6.081625299999999790e-01	6.885344700000000273e+01	9.997843786200071303e-01	4.668845803194460409e+00	6.925489097204311495e-01	1.785157004120276891e+00
8.638855270035641354e+01	5.939275555314416266e+01	1.342438899999999740e+04	3.885011212608526776e-01	4.805736651681373206e-01	2.258792379999999866e+02	1.626784700000000043e+02	7.057017568671875019e-01	3.015467199999999792e+00	8.246690768031240282e+01	3.153984785523358170e+01	2.307415212716824371e+01	1.545526373815637733e+00	9.257733593666329641e-01	1.238303737229980469e+09	6.578466743512945136e-01	2.389213324237104086e+00	3.574625583172352350e+00	1.111074844691036345e+00	2.181113873616701060e+00	3.128124624339408300e+00	5.836684348346641293e+00	4.482532000000000183e-01	6.320076799999999650e+01	8.451863316556426087e-01	1.984302264815857697e+00	6.048039919722999480e-01	1.739028834155313952e+00
8.945117260808869730e+01	7.735613318498137403e+01	1.146645800000000054e+04	2.957062429362522504e-01	1.241705489386002725e-01	2.535581669999999974e+02	1.956910900000000026e+02	7.443945833207366025e-01	3.112143500000000174e+00	1.002308246971885666e+02	3.535979498005794142e+01	2.287469151220718544e+01	4.983383323624305028e+00	5.033852049597152822e-01	1.238303737229980469e+09	1.345072811540863666e+00	1.862198543876450452e-01	2.688567662089162980e+00	1.313385689519865895e+00	2.390404988959664023e-01	1.329738795534684215e+00	4.924356440625107467e+00	2.514096299999999951e-01	5.786707700000000187e+01	9.389053196954620928e-01	4.057732083637990428e+00	1.281907319729556627e-01	1.529742399766089278e+00
6.456698649049297956e+01	9.262785458557567608e+01	7.566754700000000412e+03	1.686506651844542626e-01	2.719948167065855960e-01	2.264849430000000154e+02	1.938003799999999899e+02	7.305298656412305691e-01	2.969228900000000060e+00	1.082496038760419310e+02	3.086011201665452575e+01	1.562174929046623717e+01	1.687114169538562747e+00	1.235932560670010283e-01	1.238303737229980469e+09	1.285057048951640191e+00	3.653020830427297638e-01	5.155145304986258559e+00	8.791277761213519559e-01	4.304442074764621151e-01	3.441911568166231561e-01	1.472231159009950385e+00	3.068260700000000063e-01	3.268456299999999715e+01	8.904189978606157352e-01	3.328819627631383060e+00	3.104302439569116001e-01	1.092247314450692786e+00
6.307409938244246916e+01	1.007923829369889006e+02	4.641647799999999734e+03	1.940257504218138029e-01	2.016057215225861565e-01	2.087141369999999654e+02	1.747986899999999935e+02	6.392143630948252664e-01	3.966273199999999832e+00	1.203487006731409679e+02	3.636977358560774576e+01	1.955631773615209212e+01	3.423572618441644622e+00	7.021189805825601704e-01	1.238303737229980469e+09	1.862961209220915570e+00	2.493357690876196298e+00	4.067139195017591469e+00	2.478728351618468828e+00	2.595698108853428110e+00	1.716255534479493861e+00	3.932301646641488624e+00	8.008583799999999808e-01	3.391544700000000034e+01	8.274131532018739188e-01	4.319995258801681004e+00	2.461356081062773538e-01	7.342450382314771318e-01
7.505472390153389028e+01	9.664449647845714253e+01	6.171496699999999691e+03	2.362142860481562523e-01	1.834222417330134136e-01	2.300948219999999935e+02	1.861285900000000026e+02	7.996349202073235185e-01	3.938124399999999969e+00	1.194733072145994583e+02	3.897104684343960912e+01	2.282881073614230871e+01	2.730085083739968166e+00	9.344921670136162595e-01	1.238303737229980469e+09	2.467027203264960944e-01	2.877240058156528058e+00	4.522834633966102302e+00	1.030972472660681927e+00	2.960265140091858260e+00	1.153094954409701778e+00	2.913445627623186152e+00	6.815544300000000444e-01	4.396623199999999798e+01	7.958874252742814681e-01	4.321863204986521545e+00	2.325529969476771985e-01	9.259098736314446132e-01
8.447348612180178407e+01	1.061974545293061567e+02	4.968195200000000114e+03	2.849985144996917685e-01	1.645277225125682530e-01	2.423806859999999972e+02	1.886233200000000068e+02	7.754770330166642633e-01	4.653879400000000111e+00	1.364635713138069661e+02	4.755970365356743201e+01	3.026611678450081300e+01	9.103165854831940518e-01	8.790353393919467795e-01	1.238303737229980469e+09	8.790872673228024015e-01	2.015937675132835505e+00	3.721837582253770815e+00	5.647071248096195983e-01	1.974540186741164050e+00	1.318337880727703748e+00	3.879685605653519165e+00	2.468070800000000120e-01	5.375736599999999754e+01	8.467167355425897490e-01	1.087849910448719148e+00	1.540541650309091570e-01	7.761566963730538449e-01
7.803946080176399391e+01	1.208417449733348121e+02	3.135279199999999946e+03	2.558436696602446880e-01	7.196801346177645886e-01	2.324085770000000082e+02	1.850617100000000050e+02	-2.352660262095560006e-03	2.486824299999999877e+00	1.517583404554602282e+02	5.095827019032366678e+01	3.091659548212540543e+01	4.274420797782116921e+00	6.067708547779688821e-01	1.238303737229980469e+09	2.366398125077124881e+00	7.020436947195836108e-01	2.424786537767340988e+00	2.318648319608208386e+00	7.545844723497912021e-01	5.864442517909026265e+00	3.439655980141685720e+00	-1.256477300000000019e+00	4.734686700000000315e+01	7.277282227510089019e-01	2.918500560510924657e+00	1.421936396871722463e+00	5.314385772965799504e-01
4.152256805393543715e+01	9.094249729565763118e+01	4.074415900000000420e+03	1.208513115601281968e-01	2.621344757453109575e-01	1.691963499999999954e+02	1.509534299999999973e+02	5.037801794286662638e-01	3.074124999999999996e+00	1.019330173703912550e+02	2.501543709840699492e+01	1.099052007473363624e+01	5.078834419085036522e+00	5.177103020679719725e-01	1.238303737229980469e+09	1.707900691592788345e+00	2.662842047809584667e+00	3.708119677999225150e+00	1.693587806140672614e+00	2.838064069176879478e+00	2.179208173503338841e+00	4.754273802683700367e+00	3.317844300000000191e-01	1.824292000000000158e+01	6.303083773194301243e-01	5.247607475374342911e+00	4.289134280259537246e-01	6.598777742956020154e-01
5.298108524614156067e+01	9.676013403308877514e+01	5.089567600000000311e+03	1.450742868139362207e-01	1.239284367778707568e-01	1.985029560000000117e+02	1.733537800000000004e+02	6.992822440409174334e-01	3.213682400000000161e+00	1.107975414699600236e+02	2.957222455509859671e+01	1.403740743687123249e+01	4.266845462211896312e+00	8.081571335068713502e-01	1.238303737229980469e+09	1.334378101740311795e+00	2.793366789998608102e+00	1.699091625367850078e+00	1.553565109245096665e-01	2.767259519088290265e+00	9.991239136779928032e-01	5.583217595489728957e+00	6.287852699999999517e-01	2.514917600000000064e+01	7.831370384125330153e-01	2.993256771637080593e+00	1.589141881514068433e-01	7.915826774353031947e-01
1.120405250485836035e+02	6.098607493028004711e+01	9.177488300000000891e+03	8.599298043880070352e-01	5.920180667963593768e-01	2.582814399999999750e+02	1.388662300000000016e+02	-3.630761172473939008e-02	5.700978900000000849e+00	1.134298184154681053e+02	4.920499286140941564e+01	5.244374348518806528e+01	4.190821919470322676e+00	7.118044101943835633e-01	1.238303737229980469e+09	1.724399811060290721e+00	7.002499377458732965e-01	1.481386359668044328e+00	2.709658849913503254e-01	6.078192927737556817e-01	1.903643326620336751e+00	4.222569669522921454e-01	-1.409477799999999892e+00	1.194152100000000019e+02	2.423516560777249917e-01	2.569614392367281397e+00	1.462800678344896577e+00	1.277015370455524712e+00
9.658351948652691021e+01	9.184729748669407456e+01	8.745724399999999150e+03	3.132894534505016315e-01	2.662501507694228220e-01	2.687621520000000146e+02	2.046480699999999899e+02	7.577899680175249619e-01	3.905925799999999892e+00	1.206220871172061067e+02	4.334727049510387076e+01	2.877478963051201788e+01	4.656779805692241148e+00	4.777585718695128159e-01	1.238303737229980469e+09	9.759588841331755527e-01	2.358091044841597039e+00	5.910711803238296369e+00	2.759371150274234186e+00	2.248485495869282591e+00	4.919869359397118558e+00	5.292342863338408421e+00	6.796824399999999988e-01	6.411408199999999624e+01	9.494198458839616661e-01	9.666438363224232333e-01	2.842468211759429098e-01	1.228133822115423213e+00
9.357371979167905351e+01	7.560941237935634263e+01	1.193349300000000039e+04	3.226219372575195865e-01	1.193873810468046720e-01	2.580241900000000328e+02	1.950853700000000117e+02	7.605203217434141072e-01	3.064252700000000829e+00	1.000026674760869838e+02	3.626645077280474538e+01	2.439325509673062342e+01	3.964176902645629497e+00	4.034609255701399055e-01	1.238303737229980469e+09	1.030385312757933658e+00	7.921198810241117938e-01	6.037411378235225889e+00	1.027353880439706879e+00	7.778998915035826300e-01	3.585224108860083359e+00	3.830998037804444145e+00	3.905128099999999880e-01	6.293881999999998555e+01	9.464722058636674262e-01	3.706192167115913150e-01	1.264762630628690765e-01	1.580173074500235142e+00
6.519491039766317897e+01	1.037658947102330700e+02	6.699863400000000183e+03	1.535671561107486705e-01	1.996433779868817260e-01	2.381695009999999968e+02	2.064634900000000073e+02	7.159723159110908952e-01	3.063911699999999794e+00	1.197009280621709451e+02	3.276612348249560824e+01	1.593503335193787329e+01	5.990556857904158150e+00	1.871649575514993114e-01	1.238303737229980469e+09	7.868012520128430110e-01	2.994064220631570183e+00	2.000555757286583969e-01	1.523169942606417138e+00	3.067075292078058180e+00	4.379405193189835899e+00	4.179349617461177502e+00	5.357134900000000144e-01	3.170601100000000017e+01	8.299951394519607950e-01	4.184603401852854176e+00	2.429176129480467572e-01	9.897047153744552572e-01
1.038000422270056191e+02	6.785816671020431556e+01	7.114648899999998321e+03	7.457576357425389491e-01	2.930077411518761665e-01	2.415570099999999911e+02	1.383680099999999982e+02	6.521176815014990691e-01	3.962014700000001000e+00	1.184639126818293562e+02	5.090541209609356343e+01	5.060574597162503352e+01	8.776367177773058970e-02	5.439838110353166778e-01	1.238303737229980469e+09	6.814100668778783065e-01	2.337879422298676069e+00	2.778285532063549113e+00	1.590742167795059725e+00	2.328923784663491148e+00	3.855558920719631022e+00	1.077273388656081465e+00	6.646653099999999537e-01	1.031889999999999930e+02	8.739363780259605807e-01	4.196909061839881189e-02	3.418955575492906851e-01	1.039076749463563321e+00
7.822648124070738618e+01	9.872538801630699368e+01	6.565664999999999964e+03	2.343828382994115889e-01	1.245664065117417230e-01	2.405127809999999897e+02	1.948445600000000013e+02	7.148291814609077921e-01	4.011304299999999934e+00	1.218649246717797325e+02	3.963641434813061437e+01	2.313953665547274952e+01	4.522296943095689414e+00	1.098262612564390589e-01	1.238303737229980469e+09	2.246052749189900499e+00	2.414364470836278365e+00	4.840978552079573838e+00	4.866577778221201078e-01	2.423341622634472614e+00	3.692696035358594919e+00	5.134902790458607313e+00	6.566052399999999789e-01	4.566822100000000262e+01	9.070578285989113754e-01	6.111904222988264301e+00	1.377655406953727790e-01	9.736013594377211922e-01
1.075489386700212009e+02	4.430642841886906069e+01	1.694868799999999828e+04	8.087757525025730532e-01	5.301652474828725259e-01	2.487544900000000041e+02	1.375264399999999796e+02	7.294216260432883070e-01	5.758197700000000196e+00	8.014039340404129064e+01	3.464867812115716816e+01	3.583396498517222994e+01	2.198577696762505695e+00	9.100927823568323305e-01	1.238303737229980469e+09	8.365912725650217485e-01	4.535745698304974871e-01	5.958312634736723901e+00	1.032791010168093937e+00	4.447192540043854447e-01	3.353064239501325705e+00	3.677936911944188036e+00	-6.145582699999999621e-01	1.112280499999999961e+02	8.726695169751841341e-01	2.921468734147771862e+00	3.278039175977712771e-01	2.103983889196329837e+00
8.450744735054782097e+01	7.106656559314748733e+01	5.860964700000000448e+03	5.337483825126747572e-01	1.236406107889258532e-01	2.057775449999999751e+02	1.341664299999999912e+02	3.335338948436948892e-01	3.410651999999999795e+00	1.089982300292208492e+02	4.476271784415195754e+01	3.793166443607337612e+01	3.583354983694656770e+00	3.724873827034033691e-01	1.238303737229980469e+09	7.455227975125006123e-01	1.531794470421913301e+00	4.941502665768551239e-01	1.425921474917261289e+00	1.548928051502242553e+00	4.439186232322884784e+00	3.945035965746029660e+00	7.653499400000000064e-01	7.161111499999999808e+01	3.666416768714690910e-01	5.266384666488984401e+00	7.957741644240352852e-02	8.878980415079583688e-01
3.801305601382104271e+01	3.962502967004932231e+01	1.878383199999999988e+03	6.765479346453135978e-01	3.822637411115690775e-01	8.934141199999997696e+01	5.328891000000000133e+01	1.480200259018847331e-01	3.072301500000000019e+00	6.643326165358044477e+01	2.826607773356418107e+01	2.680823198353114023e+01	3.126946161806870350e+00	6.185185504477798135e-01	1.238303737229980469e+09	7.975531953665756513e-01	1.649323479325118358e+00	3.082157289972288439e+00	2.176049976435768141e+00	1.694032829475302426e+00	4.613461291704862965e+00	1.531304001732573417e+00	4.755308699999999944e-01	3.605250199999999694e+01	3.848006363012335673e-01	3.556465820976300041e+00	1.685687657112709736e+00	3.448295293083037949e-01
7.866121522728911941e+01	7.875550108108249958e+01	7.404694200000000819e+03	3.251886214388407526e-01	1.875159268534050405e-01	2.163777919999999995e+02	1.632807500000000118e+02	6.571874841671995204e-01	3.715331500000000009e+00	1.043658939083648391e+02	3.794080698963001197e+01	2.561039282728235023e+01	3.397053089630369005e+00	5.219369752303588683e-01	1.238303737229980469e+09	7.907129101047954967e-01	7.147832462968004563e-01	3.508181079770551047e+00	8.756490577836293365e-01	7.503529719943038412e-01	2.278438351821463925e+00	5.053442579230498666e+00	7.677806099999997524e-01	5.309704200000000185e+01	7.745619576595111910e-01	3.485817307375949525e+00	2.445223070739497018e-01	1.073261521527173246e+00
5.807785803997748530e+01	6.427797255542839139e+01	1.012468099999999868e+04	2.117903483934185371e-01	2.519006589149803133e-01	1.856008150000000114e+02	1.531624799999999880e+02	5.487517523150337029e-01	3.102386200000000205e+00	7.789142675696517415e+01	2.437363879960509294e+01	1.361345420153677388e+01	2.971725898621816242e+00	3.047483317412365555e-01	1.238303737229980469e+09	2.469376767627506020e+00	4.830095803691583090e-01	4.087861322139705322e+00	2.096487629596397007e+00	5.747326641636649747e-01	1.071481699670136400e+00	3.266805684710016866e+00	3.766677999999999971e-01	3.243833499999999503e+01	7.585220961172981502e-01	3.717650032636959256e+00	3.385227335343117261e-01	1.382814421657814652e+00
8.455517569857920535e+01	8.713380985682114499e+01	8.009108999999999469e+03	2.905703679723081190e-01	1.162193162976693783e-01	2.410612639999999942e+02	1.867866099999999960e+02	7.598192243481085573e-01	3.613675699999999935e+00	1.124523130497467918e+02	3.944401904253256674e+01	2.531850319292565032e+01	7.310199984009545515e-01	4.277373618973103198e-01	1.238303737229980469e+09	8.273064080576874035e-01	4.352796643528908938e-01	6.612467825561481050e-01	2.123132216636197001e+00	4.828207345397649841e-01	2.913737781105689706e+00	2.252490998549541601e+00	8.293341600000000424e-01	5.427465400000001239e+01	9.039765794078230554e-01	4.741123839349599578e+00	1.289213522522685285e-01	1.143675460844980840e+00
1.137794909469042466e+02	6.273195768066699429e+01	1.166334199999999873e+04	6.722469891484808002e-01	3.161245486997036891e-01	2.676129799999999932e+02	1.600319700000000012e+02	8.020692565731374346e-01	4.136680100000000415e+00	1.049033273548852918e+02	4.460115195113220210e+01	4.217136967421830462e+01	4.970292685555190992e+00	8.255275220899834787e-01	1.238303737229980469e+09	4.210428611261676779e-01	2.655791736511933454e+00	1.153674411595515537e+00	3.132067568703441607e-01	2.615582477249439819e+00	5.343847659492833913e+00	4.190173247897318376e+00	6.045126800000000244e-01	1.075810100000000062e+02	8.926208609315715581e-01	2.582785710807505630e+00	3.620084421677396969e-01	1.551043772850712932e+00
9.556908093195083609e+01	4.794598614359480138e+01	1.182218800000000010e+04	7.969046934737935572e-01	2.974895958132141582e-01	2.212603679999999997e+02	1.231341699999999975e+02	3.348686624745165763e-01	1.207237999999999811e+00	8.615436753465498043e+01	3.721269108420030847e+01	3.820838139106017906e+01	1.412702512470424665e+00	5.177605387558396055e-01	1.238303737229980469e+09	3.958423139904885257e-01	2.468010488952484760e+00	8.376497650591208100e-01	1.561451158165135356e+00	2.558985746097525382e+00	6.210363109252543090e+00	5.372713344193420504e+00	-1.454727700000000068e+00	9.812619800000000225e+01	3.706117712313056756e-01	5.079248028837138662e+00	9.318066752057020397e-01	1.568185158007219915e+00
