mass_1	phi_12	tilt_2	chi_eff	mass_1_source	mass_ratio	ra	chirp_mass_source	total_mass_source	phi_2	phi_1	chirp_mass	psi	theta_jn	geocent_time	dec	phi_jl	iota	luminosity_distance	total_mass	tilt_1	chi_p	a_1	a_2	mass_2_source	mass_2	phase	redshift
1.807605900000000076e+02	4.779757501439044987e+00	3.443697195325830518e-01	2.298671639757430153e-03	8.827693888853728765e+01	6.072069691739776509e-01	2.362705200000000172e+00	5.951616678808694871e+01	1.418793113990024324e+02	3.419670799357908741e+00	4.923098605098449987e+00	1.218684920275361492e+02	1.365448911662446196e+00	1.826245744253875980e+00	1.266214786697265148e+09	-2.067088300000000101e-01	5.282771575050262847e+00	2.203978215974654820e+00	7.187205299999999625e+03	2.905196799999999939e+02	1.785832094638536649e+00	8.530207348722198546e-01	8.731299991600375288e-01	3.324340843238708931e-01	5.360237251046514473e+01	1.097590899999999721e+02	3.684121416688136197e+00	1.047653580605429235e+00
1.749765199999999936e+02	4.156304892895152037e+00	1.332960825495645985e+00	1.494418801296091559e-01	9.313804795230184652e+01	6.796978245995520806e-01	2.422422100000000356e+00	6.659941700570402645e+01	1.564437765329301726e+02	4.203015271814003917e+00	4.671037891885188031e-02	1.251189441682829084e+02	8.413170661801196992e-01	1.777123318183212231e+00	1.266214786697265148e+09	-1.163970099999999952e-01	3.264077742660560055e+00	1.788281790398131177e+00	5.786156099999999242e+03	2.939076800000000276e+02	8.335345472795390176e-01	3.561864135515218632e-01	2.377534170617969511e-01	5.694159690601647839e-01	6.330572858062832609e+01	1.189311600000000055e+02	1.438304716552272211e+00	8.786792706844094303e-01
1.713131600000000105e+02	3.595318262538478749e+00	9.236815193988912043e-01	1.626484127364728471e-01	7.544496166835007500e+01	7.110172972117261292e-01	2.570205099999999909e+00	5.522140623123826231e+01	1.290876344020226156e+02	4.527696458968464732e+00	9.323781964299859837e-01	1.253914561280206357e+02	2.325987454277144817e+00	2.084957599329870792e+00	1.266214786697265148e+09	3.161781499999999964e-03	3.530167206035068062e-01	1.966113502807906421e+00	9.121523600000000442e+03	2.931197799999999916e+02	1.242851805106390373e+00	7.262314439669738109e-01	7.671136878926924085e-01	7.280457365214630661e-02	5.364267273367254774e+01	1.218066199999999952e+02	2.711280542840922791e+00	1.270703784741501252e+00
1.830445899999999995e+02	1.442500079402101898e+00	2.044276990064622268e+00	1.974199386411004120e-01	9.646851120906741528e+01	6.367717833124705296e-01	2.466130699999999898e+00	6.667733550284172850e+01	1.578969371251643565e+02	1.814798707884524021e-01	5.022165098565936958e+00	1.265171959890568161e+02	9.001855397254301394e-01	2.804948807033457392e+00	1.266214786697265148e+09	-3.919659200000000232e-01	4.502474105376625069e+00	3.036058126320021699e+00	5.938721199999999953e+03	2.996022200000000453e+02	8.547425518626389218e-01	5.222169316973194197e-01	6.922263820510651255e-01	4.520424868347434622e-01	6.142842591609690572e+01	1.165576300000000032e+02	1.830180792243559118e+00	8.974542854020430838e-01
1.796372100000000103e+02	4.435436632666081458e+00	6.554697403960693114e-01	3.740532418605925224e-01	8.901901765314410397e+01	7.901645210365936256e-01	3.069402800000000209e+00	6.879149118134259311e+01	1.593586871001888028e+02	4.006638323873090712e-02	1.887815057752234793e+00	1.388187813496898002e+02	9.495232666754364059e-01	1.063686270475955098e+00	1.266214786697265148e+09	5.808102099999999657e-02	3.083095861649318259e+00	1.061096595190132774e+00	6.936672499999999673e+03	3.215801600000000349e+02	7.792981845597209967e-01	4.428806345820296975e-01	6.301836072148506718e-01	3.532815397979774397e-01	7.033966944704468460e+01	1.419429499999999962e+02	4.726840101040343356e+00	1.017964416322171273e+00
1.635005999999999915e+02	2.055450221172495429e+00	1.108391610808489469e+00	3.618613909390098748e-01	6.733369377181823268e+01	8.609854642735256247e-01	3.223883100000000113e+00	5.436023618677241842e+01	1.253070253651985553e+02	2.851699012675243949e+00	7.962487915027480767e-01	1.319982721102246614e+02	2.143014490174084408e+00	2.843972462281695313e-01	1.266214786697265148e+09	2.191890999999999978e-01	1.856559469241076066e+00	2.453241295296768876e-01	1.053614399999999841e+04	3.042722400000000107e+02	2.287491476305605065e-01	1.461523470281147208e-01	6.445259866895904910e-01	1.189370954788685347e-01	5.797333159338031550e+01	1.407716399999999908e+02	3.679751044849288721e+00	1.428213734331494011e+00
1.715420799999999986e+02	5.174538849114403760e+00	2.630195009794989325e+00	-6.739703670248906042e-02	8.853308443912438008e+01	7.369998078605554115e-01	3.017811600000000816e+00	6.601248255717965208e+01	1.537819506600613977e+02	5.327996208256381649e+00	1.534573591419778893e-01	1.279060662526524368e+02	7.565399358024924581e-01	2.260942605018759100e+00	1.266214786697265148e+09	2.632773299999999761e-01	2.729012546345801038e+00	2.038862936515114299e+00	6.267689000000000306e+03	2.979685600000000250e+02	1.248010387958588874e+00	8.848139531774003030e-01	9.329983031937891802e-01	6.426312000547029779e-01	6.524886622093698918e+01	1.264264799999999980e+02	5.630124648136512810e+00	9.376042423773548462e-01
1.772415000000000020e+02	1.954948120183442439e+00	2.391886988257968305e+00	-2.098285937561708003e-01	9.837321271032440961e+01	3.633009537833972180e-01	2.971203800000000061e+00	5.036379297840488789e+01	1.341122947147222817e+02	1.073146995527714864e+00	5.401384182523858435e+00	9.074171684793512327e+01	1.035198947212554454e+00	1.511112684771644121e-01	1.266214786697265148e+09	5.422599000000000169e-02	5.800662750309524718e+00	4.018861583722412867e-01	5.169707900000000336e+03	2.416335060000000112e+02	2.179862442720410520e+00	2.865249628556594264e-01	3.493428715023744746e-01	3.241861725858846133e-01	3.573908200439787919e+01	6.439200600000000918e+01	2.702712448219182217e+00	8.017252371528804655e-01
1.983810599999999909e+02	2.639548532952280979e+00	2.558489648938550576e-01	3.074411728919215214e-01	1.077588113044921414e+02	4.373860286864079128e-01	3.123616699999999913e+00	6.101787121895779364e+01	1.548910098369319712e+02	5.154375357193894835e+00	2.514826824241614744e+00	1.123322522290641245e+02	1.544833554121225250e+00	7.159001634165491623e-01	1.266214786697265148e+09	4.086951500000000070e-01	1.647232717377507205e+00	4.851680675060238146e-01	5.482284700000000157e+03	2.851501640000000179e+02	9.969476895062195920e-01	4.004776577743333066e-01	4.768624949927140477e-01	4.325623664899338472e-01	4.713219853243981561e+01	8.676910399999999868e+01	2.278866396260367466e+00	8.409729802924253983e-01
2.348821900000000085e+02	4.129279884874410556e+00	1.895882458366135115e+00	3.868176831655675829e-01	1.120370688286296712e+02	4.123029549409428784e-01	2.787076900000000190e+00	6.144775675560110528e+01	1.582302833695954689e+02	1.034136323812250069e+00	3.188041746117426634e+00	1.288232888296941496e+02	2.970986214167923301e-01	2.993537792908151918e-01	1.266214786697265148e+09	-5.814799000000000495e-01	5.832553595247907730e+00	4.926103491217083130e-01	7.602879100000000108e+03	3.317248109999999883e+02	7.406421986591906759e-01	5.351748510190302843e-01	7.931312644666380640e-01	2.965789301870452865e-01	4.619321454096581903e+01	9.684262099999999407e+01	5.340131216893336585e+00	1.096468538991077102e+00
1.398637399999999786e+02	3.374721772414528864e+00	7.524662937853684452e-01	-3.115929133428999975e-03	7.824066787863944228e+01	8.004192509080622076e-01	3.330710500000000795e+00	6.086229638487854743e+01	1.408660046526065344e+02	5.843237314760783896e+00	2.468515542346255032e+00	1.087980027289820413e+02	1.810252248929364427e+00	1.674698368863596354e+00	1.266214786697265148e+09	3.314770400000000006e-01	1.050587328670687048e+00	1.525043704341630502e+00	5.058244700000000194e+03	2.518133699999999919e+02	2.181600597585057422e+00	7.815094254723558009e-01	9.540061228998980569e-01	9.267980490209078992e-01	6.262533677396710630e+01	1.119496300000000275e+02	1.964017748145346465e+00	7.876092292175370657e-01
1.586648099999999886e+02	2.254851426324514740e+00	2.513030308632976606e+00	-1.310209046502989472e-01	9.209508926241376514e+01	4.293171434800193698e-01	2.963902099999999873e+00	5.162709533125017458e+01	1.316330899130906289e+02	2.624303645948813823e+00	3.694522196242981948e-01	8.894506034132056982e+01	1.472647434002300748e-01	6.276606714591348446e-01	1.266214786697265148e+09	-3.478092999999999879e-01	9.064265324279884295e-01	5.664154934993830270e-01	4.553598700000000463e+03	2.267823329999999658e+02	2.679295391175763541e+00	9.136197237330472010e-02	2.048449908462815494e-01	1.131117985099192903e-02	3.953800065067687086e+01	6.811752299999999138e+01	3.591822869278693098e+00	7.228368121551400627e-01
1.604870300000000043e+02	5.187069623424154230e-01	1.073070270780912105e+00	9.758916741977320675e-02	8.740010744794740560e+01	7.288959114016877461e-01	3.006696400000000047e+00	6.479738887835206640e+01	1.511056884228244428e+02	2.746918285047856401e+00	2.228211322705440978e+00	1.189831545577348066e+02	1.380587465421277305e+00	9.365946197395127459e-01	1.266214786697265148e+09	4.062949799999999723e-01	2.061140085841535186e+00	7.121716494810397258e-01	5.444336300000000847e+03	2.774653700000000072e+02	1.363887313816074753e+00	5.593454620363078611e-01	5.715359883796212737e-01	1.474372294087373247e-01	6.370558097487705851e+01	1.169783400000000029e+02	3.048481123800652171e+00	8.362337837579977284e-01
1.626823699999999917e+02	6.048526526505895617e+00	1.151548019346476881e+00	6.464391625081647441e-02	7.350535464441199451e+01	7.050030067794069710e-01	3.098741899999999827e+00	5.356591514233976881e+01	1.253268506831090860e+02	2.924144519805977893e+00	3.158803300479670284e+00	1.185523159330432748e+02	1.968998053206018062e+00	4.459045728455788837e-01	1.266214786697265148e+09	4.359533000000000158e-02	4.358190186046686954e+00	5.108865660848095347e-01	8.614631600000000617e+03	2.773739299999999730e+02	3.643073664292982849e-01	1.902457465632451938e-01	2.261782974988367848e-02	3.104119877361039004e-01	5.182149603869711996e+01	1.146915600000000239e+02	4.606331153041542947e+00	1.213204341193766300e+00
1.979532499999999970e+02	5.312511683052176359e+00	2.580761090975730809e+00	2.643598902884856106e-01	1.112361360322981341e+02	6.759451537168498225e-01	2.880885000000000140e+00	7.931234840206519721e+01	1.864256631015182961e+02	4.397663836852179209e+00	5.368337460979589082e+00	1.411424173054921312e+02	1.727759331900242223e+00	7.558916286605756873e-01	1.266214786697265148e+09	-5.948091800000000484e-01	9.183205397414188065e-01	6.246618508867008979e-01	4.995051000000000386e+03	3.317587899999999763e+02	3.989302267187333495e-01	3.356865021651151415e-01	8.642074202246052828e-01	6.172171873940928144e-01	7.518952706922016205e+01	1.338055399999999793e+02	5.121068695624051870e+00	7.795768269272044249e-01
1.446781499999999880e+02	2.444174829121913972e-01	1.458715300282360294e+00	-1.601473433569720606e-01	6.973085097881961758e+01	8.987772514370691024e-01	3.175499600000000200e+00	5.753358074518773435e+01	1.324033535619309987e+02	5.892533039844141562e+00	5.648115556931950110e+00	1.193711521980092982e+02	2.511452730264310151e+00	1.428875459775883927e+00	1.266214786697265148e+09	3.588869100000000034e-01	6.116966882297012909e+00	1.538617153794765935e+00	7.417871900000000096e+03	2.747115800000000263e+02	1.989489747185392732e+00	8.602070682234671528e-01	9.415360767747581461e-01	7.830227804696590077e-01	6.267250258311137401e+01	1.300334300000000383e+02	3.457773667566056641e+00	1.074808323276382094e+00
1.929278600000000097e+02	1.789205768126546081e+00	1.301869248516367206e+00	3.542248195377238895e-01	9.301300988155240645e+01	6.729893235741069013e-01	3.159400100000000045e+00	6.616829881977345451e+01	1.556097724853300974e+02	5.490421326587355821e-01	5.043021671711776399e+00	1.372464809750370875e+02	1.831563321311703296e+00	1.735931456533235551e+00	1.266214786697265148e+09	2.250528599999999935e-01	1.006995742878919131e+00	1.508502438269059720e+00	7.412713999999999942e+03	3.227662500000000136e+02	9.449196123162771910e-01	6.990614491626128135e-01	8.625597916667271381e-01	4.883351260026370100e-01	6.259676260377767676e+01	1.298383900000000040e+02	5.087472605309505624e+00	1.074202955540137561e+00
1.755347600000000057e+02	8.360905715278325046e-01	9.486345806670486436e-01	1.058368063042510049e-01	1.144015243515207771e+02	5.628913156573659426e-01	2.224928100000000075e+00	7.411409071002118765e+01	1.787971489069564939e+02	1.432598052070598094e+00	5.965074805427654780e-01	1.137187568010658083e+02	1.831273260964711991e+00	2.200569119932220818e+00	1.266214786697265148e+09	-4.343105400000000227e-01	2.721472420319924090e+00	2.093926269349233316e+00	3.156123599999999442e+03	2.743417519999999854e+02	1.572174305797725324e+00	3.065731250139582253e-01	3.065734160787191853e-01	5.055152132157328948e-01	6.439562455543573094e+01	9.880699199999999394e+01	4.894810228054488732e+00	5.343743100890471220e-01
1.660408600000000092e+02	2.865785955288788767e+00	1.320376214940910398e+00	-5.590502365664899850e-04	9.736551946505558419e+01	5.305509258383749316e-01	3.497780500000000181e+00	6.113246028743073879e+01	1.490228859619751347e+02	3.028330204470384146e+00	1.625442491815949353e-01	1.042513441699846339e+02	2.773675867050580557e+00	3.204496241320977101e-01	1.266214786697265148e+09	-3.988565099999999974e-01	6.323328840559849784e-01	2.982648762312182233e-01	4.419236499999999978e+03	2.541339920000000063e+02	1.736252298390061899e+00	9.258331019990756472e-02	9.386519350553829133e-02	1.110780682555700949e-01	5.165736649691955051e+01	8.809313199999998290e+01	3.376068860026096186e+00	7.053353272519842232e-01
2.147793700000000001e+02	2.679276098813934581e+00	1.934091058338273106e+00	2.346120528774860992e-01	1.120822226999252251e+02	3.754528146720981230e-01	2.747415300000000116e+00	5.842259107256262496e+01	1.541638086873171005e+02	2.667720592178710604e+00	6.271629800544363142e+00	1.119532339925749511e+02	2.911338415848272909e+00	9.749867144061028501e-01	1.266214786697265148e+09	-4.020532399999999784e-01	2.652910359811943231e+00	8.523944085901581369e-01	6.092402200000000448e+03	2.954188890000000356e+02	9.564662900061792206e-01	6.226586067094087573e-01	7.619789951012961859e-01	8.733021486063065053e-01	4.208158598739185408e+01	8.063951899999999284e+01	5.953710410209246184e+00	9.162661555617355180e-01
2.096256400000000042e+02	4.939584208530021670e+00	8.281313900329313471e-01	5.976528744016099681e-01	8.682933594596754290e+01	6.726989122132196464e-01	2.509734299999999863e+00	6.175545985428434648e+01	1.452393357850161237e+02	4.350272127896964491e+00	5.693873226546528166e+00	1.490916365351964714e+02	2.269933868985281045e+00	2.869810957296615950e+00	1.266214786697265148e+09	-4.041129000000001081e-01	3.406259387282552509e-01	2.749116593359718141e+00	1.040906199999999990e+04	3.506405799999999999e+02	6.025015215472192542e-01	5.482844878891355300e-01	9.674949015989299239e-01	4.452576194541755239e-01	5.840999983904858084e+01	1.410149399999999957e+02	4.822491916680609947e+00	1.414225995353074916e+00
1.893043199999999899e+02	5.241813002487520912e-01	1.424365492926890742e+00	5.120251794336484752e-02	9.438041714362582013e+01	4.927555060550123933e-01	2.490329399999999804e+00	5.697220753381754577e+01	1.408868873549163538e+02	1.643445174419065680e+00	1.119263874170313144e+00	1.142724871588110034e+02	1.958434581099016136e-01	2.531121455324359282e+00	1.266214786697265148e+09	-2.835808300000000060e-01	5.695366366264983604e+00	2.539290291193062377e+00	6.834188000000001011e+03	2.825850660000000403e+02	1.831181258570742376e-01	1.821689393577098984e-02	7.472122732578610760e-02	4.118253889999572842e-02	4.650647021129050529e+01	9.328074599999999350e+01	1.232816756735381158e+00	1.005758458472601591e+00
1.583258099999999899e+02	4.828101195944649149e+00	2.646001412896878069e+00	-1.436293344254041815e-01	1.212082645031416064e+02	6.203948048647279778e-01	2.950557499999999944e+00	8.264354841294615994e+01	1.964052421075604968e+02	5.980109115646012441e+00	1.152007919701363292e+00	1.079514404186091951e+02	7.423605482195455574e-01	1.339250619185210711e+00	1.266214786697265148e+09	-7.364717200000000519e-01	4.203522064655779329e-03	1.339300368468989699e+00	1.636812799999999925e+03	2.565503199999999993e+02	2.539957718453782043e+00	1.153518140613877530e-01	5.553921668622277194e-03	4.180595028945196523e-01	7.519697760441887624e+01	9.822450999999999510e+01	3.397664911723140335e+00	3.062294939129032723e-01
1.701929599999999994e+02	3.641532114650308127e+00	1.052595954520238353e+00	3.699936328821225584e-01	6.440902138248429765e+01	9.333732135571296551e-01	2.956030399999999947e+00	5.416475225273203620e+01	1.245266766523235304e+02	2.839024560581178136e+00	5.480677753110456685e+00	1.431237319818376648e+02	6.164961000748048203e-01	5.748549473109990648e-01	1.266214786697265148e+09	4.443466400000000149e-01	6.180240869089812961e+00	6.094693302646382316e-01	1.251382799999999952e+04	3.290465100000000120e+02	6.078157836641300271e-01	7.452422050931384323e-01	3.486587526453404084e-01	9.282018975526120652e-01	6.011765526983923991e+01	1.588535500000000127e+02	6.073012007419547054e+00	1.642377672365677554e+00
