phi_2	total_mass_source	luminosity_distance	chirp_mass	phi_jl	mass_1	psi	mass_2	tilt_2	a_1	chirp_mass_source	mass_2_source	a_2	iota	mass_1_source	mass_ratio	chi_eff	phase	theta_jn	phi_1	chi_p	dec	phi_12	total_mass	geocent_time	ra	tilt_1	redshift
5.367386951464872880e+00	6.656154814564381184e+01	1.678463000000000193e+03	3.737747472115970737e+01	2.693059043025048949e-01	5.111945699999999704e+01	7.779245166433933489e-01	3.627347199999999816e+01	1.639207897549003645e+00	5.438084881522847747e-01	2.846800778601957660e+01	2.762716023555707068e+01	9.638292587945994638e-01	3.925152726535667824e-01	3.893438791008672695e+01	7.095824981083034277e-01	2.074593541136298402e-01	3.365967613787751667e+00	3.794374362101736731e-01	6.126107631221861638e+00	6.499842554782464532e-01	-3.992849800000000116e-01	5.524464627422596585e+00	8.739292900000000941e+01	1.262879936103514910e+09	9.466399500000000078e-01	7.404506407905393495e-01	3.129641878036686919e-01
1.721183601827714682e+00	6.402884003114115785e+01	9.275713100000000395e+02	3.287445057499616041e+01	5.446958742930167574e+00	4.137542700000000195e+01	2.327408038801182411e+00	3.452213300000000373e+01	1.104923224478064681e+00	4.229456424277571180e-01	2.773360483496551865e+01	2.912362573172022095e+01	8.224837261066427763e-01	8.874213382815198115e-01	3.490521429942094045e+01	8.343631837322186273e-01	5.479163829732610312e-03	3.078978867601378858e-02	8.224526905363580553e-01	4.397538110534400246e+00	5.974998952309970024e-01	-5.320383100000000143e-01	3.606830798472901556e+00	7.589755999999999858e+01	1.262879936103514910e+09	4.666427899999999740e-01	2.353346788428159808e+00	1.853652192213126604e-01
1.646692549628965274e+00	6.210763135636848631e+01	1.319550700000000006e+03	3.271463557977084236e+01	9.295976146694862052e-01	4.824947699999999884e+01	7.904220100143506400e-01	2.961595700000000164e+01	2.098267219638841607e-01	7.837897796060170341e-01	2.609410135113796514e+01	2.362250931038361657e+01	7.034199247204856453e-01	1.917841818706053358e-01	3.848512204598488040e+01	6.138088709230983264e-01	7.748123086618943778e-02	3.782108116498029471e+00	3.224538468951684833e-01	5.485413069843983358e+00	7.252348117537418259e-01	-8.795381100000000396e-01	2.444464786964568148e+00	7.786543399999999338e+01	1.262879936103514910e+09	7.249759900000000146e-01	1.959786509451241221e+00	2.537176559385193597e-01
3.934577683770343004e+00	6.450590360285696079e+01	9.268122299999999996e+02	3.316557869329227515e+01	2.470348132525558515e+00	4.110200900000000246e+01	2.980159048963348489e+00	3.535222600000000170e+01	1.192744793429885153e+00	3.793376714114783943e-01	2.798243448675508915e+01	2.982735073475542009e+01	3.495831395498013028e-01	6.716619636425591455e-01	3.467855286810154070e+01	8.601094413657492943e-01	-3.041270895933521901e-02	3.687409787897632185e+00	7.019689871400240921e-01	1.261756973063740794e+00	3.403269073495741592e-01	-2.282052400000000036e-01	2.672820710706601766e+00	7.645423500000001127e+01	1.262879936103514910e+09	7.043478399999999473e-01	2.028293423166914966e+00	1.852284942895344455e-01
2.814891460453877059e+00	6.751173947090336469e+01	1.201259600000000091e+03	3.576240432550499548e+01	4.355047308461100108e+00	4.785238300000000322e+01	1.378007425289689891e+00	3.542564399999999836e+01	1.148761817762232296e+00	6.096493030638855393e-01	2.899182666367204675e+01	2.871882217282801975e+01	6.771647324266623080e-01	2.598423839600919827e+00	3.879291729807533784e+01	7.403109684213634578e-01	1.750158822257773250e-01	2.441523876347340583e+00	2.497038802352101516e+00	5.473922801286504658e+00	6.015185194054354367e-01	-6.726577500000000542e-01	3.624153966346959077e+00	8.327802700000000868e+01	1.262879936103514910e+09	6.668767500000000181e-01	1.407293592447043551e+00	2.335340142715726930e-01
2.514781527988194654e+00	6.851178036436573393e+01	1.665199800000000096e+03	3.854139975618021197e+01	4.182135811816384496e+00	5.175908700000000096e+01	2.703896471422234882e+00	3.804775200000000268e+01	6.750731240001518474e-01	6.295817264916742095e-01	2.940243687934098560e+01	2.902584321425518255e+01	8.436145853875621770e-01	2.835163923512650008e+00	3.948593715011056560e+01	7.350931827680809993e-01	2.646895154264404249e-01	1.798601839980898065e+00	2.742806989808494134e+00	5.485012018422142255e+00	6.290909287620686241e-01	-5.464696100000000500e-01	3.312954816745639075e+00	8.980683899999998232e+01	1.262879936103514910e+09	1.082629199999999958e+00	1.610284626168693167e+00	3.108233142151741180e-01
5.657461464793060557e+00	6.301313546641323171e+01	1.380523899999999912e+03	3.427326888010609451e+01	3.443552761164283993e+00	4.530411099999999891e+01	1.274318114659160450e+00	3.434362000000000137e+01	5.582916853077743990e-01	5.108730686322179304e-01	2.711522484951806788e+01	2.717088299059039258e+01	2.505015554402734712e-01	2.827489860977026037e+00	3.584225247582284624e+01	7.580685117074693613e-01	9.148497835537323930e-02	5.328570836535616806e+00	2.819999110050584790e+00	8.851497094281031153e-01	5.108730183253470392e-01	8.271834900000000212e-01	4.772311755364956554e+00	7.964773099999999317e+01	1.262879936103514910e+09	3.914065599999999812e+00	1.571240111315181265e+00	2.639861579726215379e-01
3.739808354322102790e+00	6.333610903330144737e+01	1.170798199999999952e+03	3.216052495263617317e+01	7.939863995926754736e-01	5.005820099999999684e+01	3.002885569550810541e+00	2.773613699999999938e+01	2.023549351133416163e+00	7.637594898086398632e-02	2.618342886301541483e+01	2.258132201336538003e+01	4.923139975688121256e-02	9.686625303647147800e-02	4.075478701993608155e+01	5.540777823797543578e-01	-8.898090220427050737e-03	5.454853995225576568e+00	1.211736666855450506e-01	4.592323098666723169e+00	7.635241792500124802e-02	-7.043552400000000491e-01	5.430670562834964521e+00	7.779433799999998200e+01	1.262879936103514910e+09	5.284240100000000551e-01	1.595620142966604149e+00	2.282778210940705488e-01
5.234802691374992101e+00	6.284919721716241980e+01	1.110249499999999898e+03	3.315392550523855419e+01	4.812403733981775567e+00	4.168678700000000248e+01	8.249598016118737664e-01	3.484815199999999891e+01	1.200002598550467869e+00	4.366831776403811149e-01	2.722544278243756111e+01	2.861671291985550170e+01	5.568433772990780684e-01	9.388647751642139605e-01	3.423248429730691100e+01	8.359519768218163227e-01	4.405224877234320026e-03	4.240976877823451119e+00	8.780753336724108626e-01	2.606066632599130628e+00	4.229227484215608013e-01	6.412941599999999465e-01	2.628736058775861029e+00	7.653493900000000849e+01	1.262879936103514910e+09	4.875172900000000809e+00	1.947375598014829290e+00	2.177552361655366309e-01
5.724202507853317634e+00	6.187357248337144000e+01	1.613740000000000009e+03	3.492150179040643820e+01	3.430049245673601366e+00	4.377265200000000078e+01	1.345045918847721511e+00	3.681666899999999742e+01	1.364494868310758502e+00	6.198749375298878705e-01	2.681146888254460237e+01	2.826650987626256395e+01	4.630513909997986954e-01	2.567818582168264196e+00	3.360706260710887250e+01	8.410883809370287567e-01	9.202350414141380330e-02	2.127057889480549413e+00	2.540729145897260732e+00	3.661663565611773308e+00	6.133586257179920453e-01	-6.124838799999999805e-01	2.062538942241543882e+00	8.058932099999999821e+01	1.262879936103514910e+09	8.983113400000000137e-01	1.425670376664128103e+00	3.024837222977295181e-01
2.892956759253799248e+00	6.837537566407779366e+01	1.107177699999999959e+03	3.446488628020580336e+01	2.013548561354216115e+00	5.336540999999999713e+01	1.047758489109682500e+00	2.986237500000000011e+01	1.461015391536562680e+00	4.019644521144119520e-01	2.831445708459973076e+01	2.453328667639737759e+01	6.952018778382108577e-01	2.086290887970855490e+00	4.384208898768042673e+01	5.595829770632325673e-01	5.675068265506752474e-02	2.553048048463579800e+00	2.327010425205274124e+00	2.329873607485740905e+00	3.993368421372739951e-01	-4.507101499999999761e-01	5.630831517680574549e-01	8.322778499999998303e+01	1.262879936103514910e+09	7.063763499999999862e-01	1.456393043610893390e+00	2.172186871614536219e-01
1.615077461372274925e+00	6.344618156070156800e+01	1.137913399999999911e+03	3.300945219106204576e+01	1.039920378824036318e-01	4.623760999999999655e+01	1.922983073783636865e+00	3.133013000000000048e+01	1.700926600868048755e-01	4.001777505886421893e-01	2.699993189093069645e+01	2.562633791187397136e+01	3.770173819056226172e-01	5.521652813687683015e-01	3.781984364882759309e+01	6.775897370127911268e-01	2.583824956128369030e-02	3.047742770611567842e+00	5.520339208286043631e-01	6.185278273856152254e+00	3.416122562343836266e-01	-7.947226000000000290e-02	1.712984494695708459e+00	7.756774000000000058e+01	1.262879936103514910e+09	4.785512100000000046e+00	2.118636785268351197e+00	2.225753873901419322e-01
8.233072299638424241e-01	6.192363875020770081e+01	1.040560700000000224e+03	3.219907115749336413e+01	5.681542019349489214e-01	4.190324799999999783e+01	8.849134441150160457e-01	3.274671599999999927e+01	1.703675692231988892e+00	6.305810815601312069e-02	2.670977377094048677e+01	2.716405612519313451e+01	1.500798755181099731e-01	8.651579185200914957e-01	3.475958262501458051e+01	7.814839556112691543e-01	-2.332384484084436965e-02	2.510783877160610800e+00	8.717300095454686426e-01	3.728566680655964749e+00	1.122471630331338399e-01	4.694625000000000048e-01	3.377925856487463463e+00	7.464996399999998289e+01	1.262879936103514910e+09	4.948750399999999772e+00	1.996004371328776505e+00	2.055164313119373365e-01
5.731277051317803739e+00	6.719508311118242716e+01	6.684927099999999882e+02	3.325368173241221825e+01	1.507407531149439484e-01	3.936064499999999811e+01	1.168830539193497442e+00	3.707719000000000165e+01	1.745680491559019609e+00	1.309111796582803355e-01	2.923269487894637564e+01	3.259387008513652972e+01	2.225980662577384250e-01	1.028771279733402100e+00	3.460121302604589744e+01	9.419863419412970451e-01	-2.169987463372353292e-02	4.525930269723126287e+00	1.035419314595397822e+00	3.694767285349572994e+00	2.047310409730744019e-01	-1.441091700000000086e-01	2.036509765968230301e+00	7.643783499999999265e+01	1.262879936103514910e+09	5.178463500000000330e+00	1.614022510847252345e+00	1.375510150575200430e-01
1.784549695669142011e+00	7.093210780009809469e+01	1.080146400000000085e+03	3.728234923049829064e+01	5.729434756812899765e-02	4.655033900000000102e+01	2.198774939995766786e-01	3.945382299999999987e+01	3.980765354349724006e-01	6.060268971687131634e-01	3.074869347205090619e+01	3.253962088674254005e+01	3.884761722136375606e-01	6.741726546235271567e-01	3.839248691335554753e+01	8.475517868946133015e-01	2.629214697768101350e-01	2.395181612294965401e+00	6.664000340526599064e-01	4.208044029080646453e-01	5.779729368983821391e-01	-2.181551999999999936e-01	1.363745292761077144e+00	8.600416200000000799e+01	1.262879936103514910e+09	4.899900700000000775e+00	1.265335242890696321e+00	2.124856382722787040e-01
5.277539679245401238e+00	6.707799189008703422e+01	1.266098199999999906e+03	3.571139781360931664e+01	4.429174715586924549e+00	4.881286599999999964e+01	2.874322969139525341e+00	3.467516299999999774e+01	1.821849849551723688e+00	4.170934165114771330e-01	2.869212366871133213e+01	2.785956657931697578e+01	9.605268545455651896e-01	2.995165372206442189e+00	3.921842531077007266e+01	7.103693317249595296e-01	1.316854408465987225e-01	1.721752975380357986e+00	2.834329624602611286e+00	1.887706114179916739e-01	6.297162238692400882e-01	3.720255199999999984e-01	5.088769067827409565e+00	8.348802899999998317e+01	1.262879936103514910e+09	1.434595400000000076e+00	3.288886243059431780e-01	2.446411505103220085e-01
1.308139386604995735e+00	6.393044814367527806e+01	1.437916999999999916e+03	3.533984260501578945e+01	1.208037129624258910e+00	4.350435600000000136e+01	2.948581770153651860e+00	3.791566499999999706e+01	1.415742745556463067e+00	5.244962207937095000e-01	2.774860467139413700e+01	2.977112294180646757e+01	4.573777613442165518e-02	3.990576286591652200e-01	3.415932520186883181e+01	8.715372088257090644e-01	1.221180577391428462e-01	2.588274600016573057e+00	5.273074880048941315e-01	1.670598542066825232e+00	4.750135606175019953e-01	-8.471312699999999918e-01	5.920726151717757624e+00	8.142002099999997711e+01	1.262879936103514910e+09	9.690413900000000025e-01	1.132926145027131071e+00	2.735718795059777775e-01
2.530552825156343388e+00	6.032824733705272990e+01	1.544783699999999953e+03	3.368476902741765144e+01	4.501463752076424463e+00	4.301266900000000248e+01	1.892586117242947674e+00	3.488459000000000287e+01	1.391315343836191154e+00	4.993509449060797856e-01	2.608747860277786401e+01	2.701669096946885773e+01	4.070198775984072426e-01	2.861367981168836838e+00	3.331155636758388283e+01	8.110305826406634111e-01	4.793887955228881559e-02	3.751463393796072854e+00	2.709354536957478299e+00	4.304921224193080320e+00	4.985715467727876993e-01	-5.564164099999999724e-01	4.508816908142848412e+00	7.789725899999999115e+01	1.262879936103514910e+09	1.025756300000000065e+00	1.514917375787208975e+00	2.912236379881806281e-01
2.749113210362697401e+00	6.361448213531925688e+01	1.558021199999999908e+03	3.481625833445225027e+01	2.885798478471668371e+00	4.996174200000000098e+01	2.032735881762448571e+00	3.231678000000000139e+01	4.874186486716621247e-01	7.814453815600616027e-01	2.691854678473286810e+01	2.498604950610370068e+01	3.917432041869836068e-01	2.436310936601404631e+00	3.862843262921555265e+01	6.468305288474529569e-01	1.146333386778916191e-01	2.715170333126383007e+00	2.579263227016027837e+00	2.933848631538404916e+00	7.806566484170778253e-01	-3.965809100000000087e-01	6.098449886003879605e+00	8.227852200000000948e+01	1.262879936103514910e+09	1.003230699999999809e+00	1.615729518042383406e+00	2.933929388119366211e-01
8.255253295650373246e-01	6.359139221146408971e+01	1.400592900000000100e+03	3.458002498322096585e+01	1.076169369495747707e+00	4.649107699999999710e+01	1.773212007977791549e+00	3.410126500000000505e+01	1.327121163055695163e+00	8.784370866018422763e-01	2.728537075383950494e+01	2.690760516082375631e+01	1.052450677407177765e-01	2.329454206830093577e-01	3.668378705064033340e+01	7.335012910111762263e-01	1.047056464223181660e-01	5.597446939934386023e+00	4.305455044171254686e-01	4.341508827512411628e+00	8.632040337638842153e-01	-6.512812799999999624e-01	2.767201809232212373e+00	8.059234200000000214e+01	1.262879936103514910e+09	7.235549100000000511e-01	1.384294650222760215e+00	2.673467146622877100e-01
5.395085844668415120e+00	6.369188632464777555e+01	1.384198499999999967e+03	3.389647323470244800e+01	2.177263492389137411e+00	4.968804599999999994e+01	2.224860187859478700e-01	3.085685200000000705e+01	3.772649804743181123e-01	7.388142555553293134e-01	2.680406051381595844e+01	2.440044197362421130e+01	3.192746377864614238e-01	2.665087310583276192e+00	3.929144435102356425e+01	6.210115809343759175e-01	1.015991734278568065e-01	2.245098952602367248e+00	2.914448690326554736e+00	2.721604591087796621e+00	7.385532595259628463e-01	-5.021207899999999835e-01	2.673481253580618944e+00	8.054489800000000344e+01	1.262879936103514910e+09	9.056011800000000056e-01	1.597377680872742900e+00	2.646021753767774376e-01
3.940536803213709138e+00	6.653788307776304123e+01	1.220332100000000082e+03	3.578473274610535526e+01	3.573479757896670401e-03	4.283579999999999899e+01	2.637432040129175981e+00	3.945908699999999669e+01	9.199639711230291894e-01	6.871452833071240995e-01	2.893302913739169568e+01	3.190385469708804678e+01	1.944798985884706732e-01	6.581880786545039053e-01	3.463402838067500511e+01	9.211707730449764098e-01	1.218214239783074193e-01	3.889912889533868601e+00	6.370431674306041847e-01	5.490637779579900624e+00	6.755869898017045072e-01	-4.514491800000000055e-01	4.733084330813393414e+00	8.229488699999997436e+01	1.262879936103514910e+09	5.087636300000000222e-01	1.387122099607103642e+00	2.368125223314014038e-01
1.496519738953736578e+00	6.570663381705935535e+01	1.289290999999999940e+03	3.562186849159903801e+01	6.227673063655820407e+00	4.365315999999999974e+01	2.402133552161658248e+00	3.838736300000000057e+01	2.827488884934628466e+00	8.226809898022828804e-01	2.852971901284615797e+01	3.074461633848352093e+01	2.827729650830465569e-01	9.561674506343793567e-01	3.496201747857583797e+01	8.793719171762135467e-01	6.619761489110508046e-02	1.318944405981235857e+00	9.254321843436171813e-01	1.614505397448264823e+00	7.392905968833645147e-01	-4.670070800000000188e-01	6.165199648685057987e+00	8.204052300000000741e+01	1.262879936103514910e+09	8.261305300000000296e-01	1.116649888418279835e+00	2.485881292963129374e-01
3.836045115491186763e+00	6.180304094067644627e+01	1.605777199999999993e+03	3.499734953607874388e+01	4.533234388113844382e+00	4.090833700000000306e+01	2.329808607627644079e+00	3.950906799999999919e+01	4.328610179567312088e-01	3.916772889963381354e-01	2.689644892412828270e+01	3.036383164977742766e+01	6.299000484075626405e-01	2.912973420276065095e+00	3.143920929089901861e+01	9.657950163068226290e-01	1.034056603651556799e-01	3.264181950331922266e+00	2.826835316327184433e+00	5.083399607214076354e+00	2.539206832009157644e-01	-4.989197699999999847e-01	5.035830815456696641e+00	8.041740500000000225e+01	1.262879936103514910e+09	1.170803599999999944e+00	2.670264147152848100e+00	3.011884816022423195e-01
