mass_ratio	phi_2	phi_jl	geocent_time	theta_jn	chi_p	phi_1	chirp_mass_source	phase	mass_1	a_1	mass_2	phi_12	mass_2_source	iota	mass_1_source	ra	dec	chirp_mass	tilt_1	total_mass_source	psi	luminosity_distance	total_mass	a_2	chi_eff	tilt_2	redshift
7.861777872573535442e-01	3.070844382701885422e+00	9.031178577146820041e-01	1.266238148163304567e+09	2.395934935279364630e+00	5.213990954785212573e-01	3.235350817894408149e+00	2.947646251537295470e+01	9.830906855630981989e-01	6.163594121749358123e+01	5.289541107637985018e-01	4.845680788189341826e+01	6.118678871987063950e+00	3.006551219633325900e+01	2.176524861457340254e+00	3.824263758611050434e+01	3.731865069377022337e+00	2.352605334098021306e-01	4.750743216406795710e+01	1.740012530904406995e+00	6.830814978244376334e+01	5.001406605427339835e-01	3.715881051499488876e+03	1.100927490993869924e+02	3.780896010424794618e-01	-1.548233858169669741e-01	2.253200118781288896e+00	6.117073797200477392e-01
8.058358443651040259e-01	1.648726123543545086e+00	6.204067086520370644e+00	1.266238148125490189e+09	2.414685382369242128e-01	2.119389425566186591e-01	5.288529732762526692e+00	2.334346782540295706e+01	1.280734921714763219e+00	6.467706428822476994e+01	2.458213862208132386e-02	5.211909671175772019e+01	2.643381697960604626e+00	2.409903542917078667e+01	2.511462995240683060e-01	2.990563847176313672e+01	1.212722749368481345e+00	-6.900571027642450339e-01	5.048502711885694083e+01	1.386936941835738235e+00	5.400467390093392339e+01	2.015192904318051870e+00	8.173998430935426768e+03	1.167961609999824901e+02	2.974622185240753391e-01	5.701136862377008396e-02	1.147520675088932185e+00	1.162704680232551135e+00
9.849894996774596345e-01	1.575932991749272816e+00	1.919527434658532039e+00	1.266238148131162882e+09	2.239782333872440301e+00	7.960401520054014579e-01	5.999206396274249009e+00	3.275188868163579059e+01	3.651036439073839013e+00	6.219643565781247929e+01	1.716838572489841619e-01	6.126283604031002739e+01	1.859911902654610039e+00	3.733882371868895689e+01	2.035654370580376238e+00	3.790783935353195488e+01	5.135373148797270915e-01	1.389303611874816990e-01	5.373692544334898002e+01	1.864427546494145549e+00	7.524666307222091177e+01	1.302497161953755311e+00	3.931011650627612198e+03	1.234592716981225067e+02	8.128733574383891769e-01	9.324367342807959175e-03	1.485515490038029185e+00	6.407275307295378086e-01
7.493715302548751289e-01	4.015303097682590305e+00	3.337146534788741015e+00	1.266238148135607719e+09	3.890945621609336741e-02	4.470027069627064420e-01	4.637876318870362446e+00	2.876009753354771803e+01	3.319184384019525424e+00	6.369089172600985194e+01	4.609129493411028844e-01	4.772814099601756510e+01	5.660612085991814979e+00	2.865798435442481207e+01	2.705207938278505475e-01	3.824269163878923905e+01	6.783209783817483185e-01	2.697099844030090843e-01	4.789820432463324806e+01	1.817100192273093828e+00	6.690067599321405112e+01	2.670157238342754091e+00	4.116274712203255149e+03	1.114190327220274241e+02	5.563321389050283061e-01	1.036004798616307031e-02	1.252410055059210325e+00	6.654395649653674916e-01
9.577907184264408125e-01	1.227535856557810945e+00	3.428608768336419921e+00	1.266238148163606644e+09	3.411846018128880664e-01	6.534167957400127680e-01	3.126720989206578594e+00	2.676571644175175280e+01	5.186640145922202905e+00	5.542294410467412291e+01	9.684177777547052779e-01	5.308358145132429939e+01	4.384000174530818583e+00	3.009126015508583052e+01	4.371425536823855817e-01	3.141736454130910161e+01	3.939227569410945762e+00	3.230077849912655896e-01	4.721703516290398284e+01	2.765153778627146508e+00	6.150862469639493213e+01	3.083052577740767131e+00	4.873664058204941284e+03	1.085065255559984223e+02	9.188841042797497582e-01	-1.611618180116911325e-01	8.435731454235610993e-01	7.640863552320343866e-01
5.946160642440032618e-01	2.010646462875685714e+00	2.361514290469834521e+00	1.266238148166037083e+09	1.706975276480340975e+00	9.156427545023707593e-01	5.664680717331703974e+00	3.130915111674848461e+01	6.065004915521948092e+00	7.011666508753548044e+01	9.207229380131146668e-01	4.169249543226526100e+01	2.629151052723567528e+00	2.791882747254780028e+01	1.437262151211931016e+00	4.695269628822403973e+01	3.816653082044581424e+00	2.859553189009811369e-01	4.675542485466763054e+01	1.675893275593467235e+00	7.487152376077183646e+01	2.640070472967356530e+00	2.867641869601009603e+03	1.118091605198007414e+02	3.110468463449840293e-01	-3.199395456802959451e-03	1.053376061147942133e+00	4.933469349048026364e-01
8.470832772373489972e-01	1.273086203032800512e+00	5.423164894325925189e+00	1.266238148135054588e+09	6.098868836314711439e-01	5.071420732760419936e-01	5.620663223830097088e+00	3.124408196213489219e+01	1.025592995755386649e+00	6.282922770817611280e+01	6.016982414868776718e-02	5.322158811333347472e+01	1.935608286382289656e+00	3.305487407016915569e+01	7.257166295934374123e-01	3.902198869746701604e+01	5.080438558208015820e-01	3.284495303388585974e-01	5.030603528054722773e+01	1.803982023071605045e+00	7.207686276763617172e+01	2.610267934722120042e+00	3.704029384012671926e+03	1.160508158215095875e+02	6.299591442827460197e-01	-7.406712274092039361e-02	1.803200995307540744e+00	6.100980448557831171e-01
7.049417992747327721e-01	2.094947616576090965e+00	1.293745749668290923e+00	1.266238148154989958e+09	2.067077773582840283e+00	7.952761542284605412e-01	4.999329378849099115e+00	3.339872689068450740e+01	5.892538480904078391e+00	6.211774909356779517e+01	8.618065412144303439e-01	4.378939781291608568e+01	3.378803544906579859e+00	3.230971515052080889e+01	1.876703334529636225e+00	4.583316691358364636e+01	6.133500474354512733e+00	9.139371291703751732e-01	4.526533680187976927e+01	1.966303578915819417e+00	7.814288206410445525e+01	1.778383942131119611e+00	1.945088748832839883e+03	1.059071469064838880e+02	8.118919976136591554e-01	1.354526626999337513e-02	9.014324853161601592e-01	3.553012649265102629e-01
6.567267536847426479e-01	4.894745993194105083e+00	4.462748582364832295e+00	1.266238148138319492e+09	1.133712104358768791e+00	7.779290350647998231e-01	1.012352980063102592e+00	2.780798783078996195e+01	3.746611453523012725e-01	5.998436577947906301e+01	7.810508965833925510e-01	3.939333781019545455e+01	3.882393013131002490e+00	2.600001660766159972e+01	1.412762055462881028e+00	3.959031128514483555e+01	6.680413421992170697e-01	1.379895414029761458e-01	4.213264456597730856e+01	1.481357331934607613e+00	6.559032789280644238e+01	1.168263346035653072e+00	3.020027884938071111e+03	9.937770358967452466e+01	1.354717750345897365e-01	7.089750528719161726e-02	1.005002397672435155e+00	5.151274095181600510e-01
7.436244049042431969e-01	2.502072388155561100e+00	4.188537600685241280e+00	1.266238148129066229e+09	1.332766590171720889e-01	6.320934232550116105e-01	7.340852254118050979e-01	2.388291119225045378e+01	6.015382957293920363e+00	5.930556659133539199e+01	5.655678501190467555e-01	4.410106666399074982e+01	1.767987162743756668e+00	2.370933130139494693e+01	3.517600773846288331e-01	3.188347658445664479e+01	1.360542218512932777e+00	-8.198759253256762136e-01	4.442393778341774890e+01	2.162412541090586338e+00	5.559280788585159172e+01	2.631736043157414606e+00	5.635775172001574902e+03	1.034066332553261418e+02	9.629937137345093712e-01	-2.047799301460506011e-02	1.169509626292116300e+00	8.600721422031860630e-01
7.640157725498879504e-01	2.104034382137552228e+00	6.113909075790730618e+00	1.266238148126475096e+09	1.568291823176952038e+00	1.846507063812163341e-01	3.765668111614687064e+00	3.515830055522490483e+01	6.158051951689214043e+00	6.650207829978852203e+01	2.151473882615775879e-01	5.080863672838606959e+01	4.621551577702452285e+00	3.536464451995006186e+01	1.581714657737403051e+00	4.628784612904159701e+01	8.229080262746037988e-01	-2.915122821436670897e-01	5.051218088421941843e+01	1.031854293393575261e+00	8.165249064899165887e+01	8.866045230941361766e-01	2.479777153981872743e+03	1.173107150281745987e+02	2.559016970893523424e-01	1.750552563404177142e-02	1.989772914384937197e+00	4.367071242501440742e-01
8.025016020448618725e-01	4.956099647932598273e+00	2.176177079976470807e+00	1.266238148129809856e+09	2.574295762674862154e+00	4.214155370198105488e-01	5.301272667810566830e+00	2.661997668841127052e+01	3.983092095017654044e-02	5.905768977381060125e+01	4.283083953666550481e-01	4.739389065655146283e+01	5.938012287301617675e+00	2.742591754112061508e+01	2.364818751085896675e+00	3.417552995687034212e+01	1.776783721920878634e+00	-9.639421796635097017e-01	4.600116887826692391e+01	8.816520166831052219e-01	6.160144749799096076e+01	1.414230575553274416e-01	4.593939293124037249e+03	1.064515804303620712e+02	8.902198628935458213e-01	-1.633763381688996541e-01	2.487240597912796058e+00	7.280694651506984805e-01
8.450651013350525265e-01	3.612058938235619632e+00	4.116142293384584816e-01	1.266238148141517162e+09	2.347603632140061070e+00	4.524720245843391053e-01	4.086645121753775811e+00	3.573137761012884539e+01	6.188033239172630928e+00	6.570409613944022453e+01	3.136073068291538868e-01	5.552423866220408399e+01	5.808599123661430497e+00	3.775792906903477331e+01	2.246849921649554549e+00	4.468049740710386430e+01	3.022504262159714017e+00	-7.195912353525404370e-01	5.254413012235806946e+01	1.943462312977408901e+00	8.243842647613863051e+01	2.696646199702378066e+00	2.709917196732183584e+03	1.212283348016443085e+02	6.576132501351974469e-01	1.043158367343905435e-01	9.862661649072874681e-01	4.705318864465858342e-01
7.620280658320522926e-01	9.488488154800460705e-01	1.706226787479586893e+00	1.266238148154964209e+09	1.743324250027060485e+00	7.696543535052878804e-01	2.731656024205904032e+00	3.623933305138324101e+01	2.595904703777881739e+00	6.387540721361800422e+01	8.433913223048508101e-01	4.867485301322804503e+01	4.500378098453729159e+00	3.640584765611644258e+01	1.392752912496989737e+00	4.777494332359686524e+01	5.866254346226128291e+00	1.054836550425128472e+00	4.845222191323269811e+01	1.992065048829839702e+00	8.418079097971330782e+01	3.088640983743014878e+00	1.828871451654356179e+03	1.125502602268460492e+02	7.755216120739989449e-01	-3.887837069744631835e-01	2.184149604059821836e+00	3.370064466841311557e-01
7.999000657300218142e-01	7.044949899062320497e-01	8.569446672352588612e-01	1.266238148135198832e+09	5.701028670419581168e-01	5.474522667381512830e-01	7.752539046163500203e-01	2.850292954041657367e+01	2.563773543277991340e+00	5.517458207958263472e+01	5.879105308275925923e-01	4.413415183208463333e+01	6.212426392469469150e+00	2.931929145991426466e+01	3.661957933587698388e-01	3.665369302496089432e+01	2.447481597416413024e+00	-1.029357669202793701e+00	4.290528717980259898e+01	2.271649571489342545e+00	6.597298448487516964e+01	3.148069163225487022e-01	2.951012334315954831e+03	9.930873391166727515e+01	9.090126168109782245e-01	-4.648381903991930519e-01	2.251378157387117440e+00	5.052939424687480363e-01
4.479751815432079787e-01	6.061717247775946227e+00	2.358402714544134859e+00	1.266238148134524345e+09	7.742859594433382231e-01	1.943370066253966577e-01	4.832319042317269719e+00	3.670330015826581160e+01	2.530167835271234233e-01	8.591571640152481848e+01	2.115349948239693689e-01	3.848810865238785084e+01	1.229398205458676951e+00	2.866546034778826524e+01	6.853615047225993795e-01	6.398894744356152131e+01	3.073660206878344070e+00	-9.437172759221232887e-01	4.928023437452081623e+01	2.509547256318842567e+00	9.265440779134978300e+01	2.238285422917146494e+00	1.864655991883477554e+03	1.244038250539126693e+02	5.083958946706856885e-01	-1.662118012517388443e-01	1.883208644908662466e+00	3.426649418995801333e-01
9.033332489871548354e-01	1.234374276804389936e+00	3.169933791221708042e+00	1.266238148158113480e+09	2.431170917110805352e+00	3.599781194452090216e-01	9.932880918446826968e-01	2.833911782337517238e+01	4.969618134442089108e+00	5.493768621929162066e+01	3.379127233831286797e-02	4.962703858430954540e+01	2.410861849597073225e-01	3.094770810129705652e+01	2.427177414851965143e+00	3.425945866156989439e+01	5.870895842555114541e+00	1.102030349556525346e+00	4.544396273425464727e+01	1.925102930624823294e+00	6.520716676286694735e+01	6.395855951466994371e-01	3.656093313705300261e+03	1.045647248036011661e+02	4.056000001862730686e-01	-2.141299676554828460e-02	1.650118449217598871e+00	6.035771832237752932e-01
8.158427448053111597e-01	1.344686660930311639e+00	1.741348201452383102e-02	1.266238148166600704e+09	2.122071740403727702e+00	4.855530106960207481e-01	8.397768712994508888e-01	2.983056687240528859e+01	2.263158507299184663e+00	6.121492137476029427e+01	4.599695713564981303e-01	4.994174947742575199e+01	5.049097896308605282e-01	3.098273380530973498e+01	2.088915337088280921e+00	3.797635512797666735e+01	3.870600224260783762e+00	5.368202038334279891e-01	4.808454627899699574e+01	1.558083286574375670e+00	6.895908893328639522e+01	1.804245667940798770e+00	3.717462000136574261e+03	1.111566708521860392e+02	7.175817198982280543e-01	-1.646360149019682195e-01	2.118397303153598976e+00	6.119219753573478249e-01
7.548231632133790558e-01	5.603711999565685886e+00	4.856732304733177408e+00	1.266238148125798941e+09	6.250317966867572350e-01	5.369182826286885701e-01	3.755393548333813669e+00	2.539761783864220135e+01	3.944137071845861708e+00	6.543061607939957014e+01	5.475002612963104642e-01	4.938854460005256897e+01	1.848318451231872661e+00	2.539672657052838645e+01	8.159429607005999063e-01	3.364592901787918322e+01	9.473931170715559347e-01	-4.510773108593744141e-01	4.939027783267479066e+01	1.767724685730718948e+00	5.904265558840756967e+01	2.581930145351581718e+00	6.326050348157840745e+03	1.148191606794521391e+02	2.864292679875897751e-01	-2.164450556210670458e-03	1.072528877769638012e+00	9.446815109379281816e-01
8.469119526428292577e-01	1.541339988725837884e+00	1.384172313841321778e+00	1.266238148160632849e+09	2.133349078856889403e+00	4.877178119609271167e-02	1.144238240387973171e+00	2.908373077044585031e+01	3.280445409443120131e+00	6.217878858833429945e+01	2.047114529766591307e-01	5.265995925631187191e+01	3.971017483378642132e-01	3.076625667779716267e+01	2.110320189486227349e+00	3.632757405511822668e+01	4.959573936829769991e+00	1.139377687873297074e+00	4.978012416110674820e+01	2.901032723226625087e+00	6.709383073291539290e+01	2.232071493982286381e-01	4.467339527560645365e+03	1.148387478446461785e+02	4.011055098776495492e-02	-1.222646260882970237e-01	2.489271992660156307e+00	7.116141169788317011e-01
6.106867273902029103e-01	4.571561771382688377e-01	4.530992555157180135e+00	1.266238148163757086e+09	1.099262596576071838e+00	5.933889044744489194e-01	1.296518966852557853e-01	3.174436172151546742e+01	1.186064399022363824e+00	6.881272290644167811e+01	6.981358333643372660e-01	4.202301655454372309e+01	3.275042804530126084e-01	2.866792157173411937e+01	1.513174820288746281e+00	4.694374428972407287e+01	3.823638172826690607e+00	3.304550289720602496e-01	4.653263177097409198e+01	2.125679558803568625e+00	7.561166586145817803e+01	1.067290881620719833e+00	2.677830180225171716e+03	1.108357394609853941e+02	6.434399012040776800e-01	-2.018884631821530329e-01	1.462093488896554216e+00	4.658550132206796812e-01
7.965808673429221054e-01	3.957256200810918667e+00	1.673595196692689857e+00	1.266238148128798008e+09	2.381053663690722466e+00	4.456320848286520198e-01	3.445390819744606592e+00	2.689224536237881225e+01	1.084630966791427120e+00	6.562624418106696567e+01	3.366264925817558651e-01	5.227661051021271987e+01	5.118653810663122972e-01	2.760631044955851365e+01	2.156908571630396398e+00	3.465600490963612401e+01	1.643334950305074926e+00	-9.060565841132310894e-01	5.092442320834054215e+01	1.506310615710917844e+00	6.226231535919463767e+01	1.422568910965406941e+00	5.907718008063824527e+03	1.179028546912796855e+02	6.172578202783922663e-01	1.083250775205449601e-01	1.211425457943178685e+00	8.936471284611211541e-01
7.162505989800240780e-01	2.604416928364319261e+00	2.973834733305849909e+00	1.266238148158153772e+09	2.497301290437897503e+00	2.733641703012371638e-01	3.810651569188214349e+00	2.781387748162195450e+01	2.600382618999681483e+00	5.938044838333775033e+01	6.746800279012084012e-01	4.253128172226806925e+01	5.076950666355691588e+00	2.711462964917306806e+01	2.440128181650376593e+00	3.785634481532807882e+01	3.548855832704362001e+00	-6.891604892994029896e-02	4.362810314082931740e+01	2.763098734959427816e+00	6.497097446450113978e+01	1.156504189310131547e+00	3.401166407278006773e+03	1.019117301056058125e+02	4.725763883521631459e-01	-4.702291812080020561e-01	2.131863277396630174e+00	5.685732120469944029e-01
3.612294861782491262e-01	7.435624398498230647e-02	2.626144340730858229e-01	1.266238148168792009e+09	1.828452057868600544e+00	5.332025521823816616e-01	6.014838375195163067e+00	2.373095375303476473e+01	3.731031962658152512e+00	7.488675725588684884e+01	5.655556904596505952e-01	2.705130484509927768e+01	3.427031759694054158e-01	1.679634319642461904e+01	1.725229414515308202e+00	4.649770807507237436e+01	4.316512394324604429e+00	9.682413418471397248e-01	3.821982301331795639e+01	1.230914510550864982e+00	6.329405127149699695e+01	2.145489861728251402e+00	3.707336784223719405e+03	1.019380621009861301e+02	1.757170090034174958e-01	1.631861681637225281e-01	1.013124256869141426e+00	6.105472797708488830e-01
