phi_12	total_mass_source	mass_2_source	theta_jn	phi_2	chi_p	mass_ratio	chirp_mass	chirp_mass_source	mass_1_source	dec	psi	luminosity_distance	mass_1	tilt_1	a_1	tilt_2	iota	total_mass	ra	a_2	chi_eff	mass_2	phi_1	phase	phi_jl	geocent_time	redshift
1.804279732726552510e+00	7.109405940049930450e+01	1.601772134717586127e+01	9.179592327766877835e-01	4.791892521638078328e+00	2.375097149480355496e-01	2.908276387523791029e-01	3.720628073793353252e+01	2.494438564178971873e+01	5.507633805332344679e+01	-1.229037399999999947e+00	3.450152600000000014e+00	2.855282499999999800e+03	8.215017699999999934e+01	1.777089158746520736e+00	2.426547259521444067e-01	8.132126186770285425e-01	7.774752799999999908e-01	1.060417190000000005e+02	3.042522400000000182e+00	6.488633591959903635e-01	6.195254279887620757e-02	2.389154200000000117e+01	2.987612788911526707e+00	7.998714599999999786e-01	9.195394853093200593e-01	1.248617394629394531e+09	4.915693363720800013e-01
6.153294688166210946e+00	6.757688464857159261e+01	2.936868106331556305e+01	2.477138988882024329e+00	4.314982249566629235e+00	1.947638207465956228e-01	7.686485703988575890e-01	4.453756722351207742e+01	2.911152818561247102e+01	3.820820358525604377e+01	-5.640015299999999732e-01	2.644547100000000164e-02	3.124328300000000127e+03	5.845452099999999973e+01	1.024656202465573429e+00	2.279177179625402339e-01	2.063147611996555053e+00	2.535892099999999871e+00	1.033855049999999949e+02	1.054847499999999938e+00	5.538487883210944235e-02	5.555387533497087998e-02	4.493098400000000225e+01	4.444872868580004521e+00	3.874186900000000211e+00	5.124168625806742483e+00	1.248617394629394531e+09	5.298945125637024578e-01
1.159341385770880972e+00	8.374961249747387626e+01	3.623787698657285716e+01	4.538637474566836194e-01	2.798698224288976633e+00	4.749497438448980757e-01	7.627142346391134753e-01	4.562790218017867971e+01	3.605633859072126057e+01	4.751173551090101199e+01	-9.291302299999999459e-01	1.589148000000000005e+00	1.389326600000000099e+03	6.012426399999999660e+01	1.676207549305035016e+00	4.776007241692674654e-01	9.271561021365500865e-01	3.438696500000000267e-01	1.059818960000000061e+02	8.795565100000000136e-01	4.817685924561768696e-01	9.659005026317914189e-02	4.585763200000000239e+01	1.639356838518096104e+00	1.663123399999999918e+00	8.350822470156805677e-01	1.248617394629394531e+09	2.654613297846210584e-01
4.890885664888363848e+00	7.793663640046897001e+01	3.530048341606899953e+01	2.668661130535836978e+00	5.049475559344664077e+00	8.454368430542123780e-02	8.279471984488142589e-01	5.167686719825316288e+01	3.374324669773971408e+01	4.263615298439996337e+01	2.055434700000000059e-01	1.138786599999999982e+00	3.135522599999999784e+03	6.529611199999999371e+01	1.934005307921030425e+00	9.044411689896664219e-02	1.035599087499385229e+00	2.697065400000000057e+00	1.193578449999999975e+02	2.803447600000000151e+00	1.167172630546040174e-01	9.383565130200114540e-03	5.406173299999999671e+01	1.585898944563011170e-01	2.621432800000000007e+00	5.273275666002394502e+00	1.248617394629394531e+09	5.314728799263626069e-01
1.188193434226777701e+00	5.670911960372173866e+01	1.792907024116655634e+01	2.242275585293635132e+00	3.737137564345172080e-02	3.677610215040768016e-01	4.623271639895928931e-01	3.878231916232006427e+01	2.262398450798019311e+01	3.878004936255518231e+01	-1.145886800000000053e-02	3.903084999999999916e+00	4.487279900000000453e+03	6.647724900000000048e+01	1.892989235159608041e+00	3.877113606785415056e-01	2.250702442378825108e+00	2.295961300000000094e+00	9.721148700000000531e+01	1.189107499999999984e+00	2.035598932338604505e-01	-1.244163637254983162e-01	3.073423800000000128e+01	5.132363248596259808e+00	4.018480000000000274e+00	5.930429380779722592e+00	1.248617394629394531e+09	7.142125936587482293e-01
1.153674868364273687e+00	6.241170446911829117e+01	2.060455699526307427e+01	2.734933585530180178e+00	5.805094084794051312e+00	7.123088871553577561e-02	4.928477124192334746e-01	4.060848053735956853e+01	2.523917076675787641e+01	4.180714747385520980e+01	-6.006360400000000377e-01	6.003902800000000539e-01	3.695555600000000140e+03	6.726547200000000259e+01	6.324921267670393643e-01	1.204941037588061203e-01	1.488024609910235885e+00	2.752721800000000218e+00	1.004171060000000040e+02	3.238159899999999869e+00	1.487536673582259827e-01	6.916086847430376328e-02	3.315163400000000138e+01	4.651419216429777848e+00	1.675375800000000082e+00	3.638350400465361290e+00	1.248617394629394531e+09	6.089467008497907452e-01
5.008654381709373382e+00	7.344611066175644964e+01	2.812714537231910583e+01	2.245056584418666290e+00	8.554180939498152725e-01	8.327761496386458795e-01	6.206484458036556351e-01	5.455658787306533242e+01	3.090648571344230788e+01	4.531896528943734381e+01	3.487666400000000166e-01	1.062650400000000106e+00	4.882485700000000179e+03	7.999771099999999535e+01	1.436247585056633636e+00	8.403714560176189785e-01	1.902312056521045625e+00	2.530949500000000185e+00	1.296481660000000034e+02	1.549984699999999993e+00	2.400455054914401587e-01	3.963802681432489206e-02	4.965045500000000089e+01	2.129949019420028122e+00	7.086361600000000427e-02	5.094525642116744635e+00	1.248617394629394531e+09	7.652148606897991590e-01
9.626783015569029267e-02	6.946091588283721308e+01	3.075553188224177248e+01	7.365326859948105875e-01	1.299639496270211581e+00	2.997406548829898432e-01	7.946060393502007990e-01	4.374777715895965002e+01	2.999636796515436288e+01	3.870538400059543704e+01	-1.195766499999999954e+00	1.318683199999999944e+00	2.627102199999999812e+03	5.644931799999999811e+01	2.613920413564065903e+00	3.025915975802795921e-01	9.904273872719491223e-01	8.477986199999999473e-01	1.013042869999999880e+02	3.150407799999999980e+00	4.660741763684734251e-01	-3.252030965577935862e-02	4.485496899999999698e+01	1.203371666114521510e+00	6.512895700000000121e-03	4.374577302653402278e+00	1.248617394629394531e+09	4.584358082878491336e-01
3.124379369147692653e+00	7.060808794199668625e+01	3.199455446678811299e+01	2.523971657316019801e+00	5.488133253625944619e+00	3.074554142618441954e-01	8.285839597489801367e-01	5.073621276998037644e+01	3.057162170964624082e+01	3.861353347520856971e+01	-1.233478600000000036e-01	8.643341799999999520e-01	4.072217000000000098e+03	6.408245100000000605e+01	1.304442863246128237e+00	2.135023065198370373e-01	1.506613340933145917e+00	2.539615299999999909e+00	1.171801420000000036e+02	1.166184000000000109e+00	3.819208956961996915e-01	4.183239811573098016e-02	5.309769099999999753e+01	2.363753884478253298e+00	2.491006800000000077e+00	4.772645635420755816e+00	1.248617394629394531e+09	6.595852602078878801e-01
5.443692451670065768e-01	7.931193931551985088e+01	3.870672270006651416e+01	2.959053787782861544e+00	1.026659250845955995e-01	7.422125545382836087e-01	9.532450735735192859e-01	5.137890715616803305e+01	3.451065688307982526e+01	4.060521661545335093e+01	-1.234215000000000062e+00	4.989748099999999909e+00	2.835938900000000103e+03	6.045238899999999660e+01	7.098079319968502165e-01	5.294347155249826825e-02	1.407847449117099803e+00	3.034098900000000043e+00	1.180783309999999915e+02	9.091807100000000030e-01	7.944844677401461386e-01	8.346058663980678027e-02	5.762594200000000200e+01	5.841481987097175477e+00	5.958645599999999654e+00	4.101936645417901595e+00	1.248617394629394531e+09	4.887838075710030927e-01
3.342553860067930316e+00	6.883355058807919136e+01	1.969912698311757993e+01	6.976897582999231906e-01	6.215204845406971046e+00	3.863562733075753125e-02	4.009231316418322977e-01	3.952862116560025640e+01	2.654236840662954222e+01	4.913442360496161854e+01	-1.145245999999999986e+00	2.362305399999999889e+00	2.839278600000000097e+03	7.317417899999999520e+01	5.955516517809918975e-01	2.409156607998818363e-03	1.551905129598269983e+00	6.991646299999999536e-01	1.025113999999999947e+02	3.310508000000000006e+00	1.089262671025988255e-01	2.012489961262171976e-03	2.933722099999999955e+01	2.872650985339040730e+00	2.171397800000000045e-01	3.296564465260916510e+00	1.248617394629394531e+09	4.892650331734190727e-01
7.007534223638204329e-01	8.270389217770633650e+01	3.895937988489350801e+01	1.324826498771914718e+00	5.910749914221302248e+00	3.114885378820623218e-01	8.906118240411718956e-01	5.090665818773025819e+01	3.592660499333513258e+01	4.374451229281283560e+01	1.178220600000000062e-01	2.487564900000000190e+00	2.347545399999999972e+03	6.198434100000000058e+01	4.237557553670943111e-01	7.575351548436454197e-01	1.959099937149204163e+00	1.345884300000000033e+00	1.171883279999999985e+02	1.282639700000000049e+00	9.715766863648950258e-02	3.479139181846865325e-01	5.520398699999999792e+01	5.209996491857482148e+00	1.212925999999999949e+00	3.386956512992104873e+00	1.248617394629394531e+09	4.169626714568249737e-01
4.573823929672931499e+00	9.944868527651341594e+01	3.725865421680616407e+01	2.294129021243510813e+00	4.145905624767646458e+00	7.564736892425280024e-01	5.991097541185494979e-01	4.976469473989063630e+01	4.163407818937341176e+01	6.219003105970725187e+01	-9.429349000000000203e-01	2.843450399999999934e-01	9.829313499999999522e+02	7.433496900000000096e+01	1.405649627815789948e+00	7.669080491352981976e-01	1.627552836857536711e+00	2.333030500000000007e+00	1.188697740000000067e+02	9.762657799999999719e-01	6.460301626419493459e-01	6.511247482340308534e-02	4.453480499999999864e+01	5.855267002274300303e+00	7.415648299999999526e-01	3.407409601726163473e+00	1.248617394629394531e+09	1.952875361749323579e-01
5.067490289470030440e+00	8.129997622842012106e+01	3.995374224775418526e+01	2.338771655756060941e+00	3.859857815150835592e-01	6.667737860240131598e-01	9.663211954548777127e-01	5.497572275920820317e+01	3.538164080351777585e+01	4.134623398066592870e+01	-8.355969699999999944e-01	1.245028199999999918e+00	3.294760499999999865e+03	6.424346199999999385e+01	1.314036712905222615e+00	6.893728457163115220e-01	6.523115387655391562e-01	2.157437900000000131e+00	1.263232809999999944e+02	3.318615199999999987e+00	6.367950517465333915e-01	3.377228302329203236e-01	6.207981900000000053e+01	1.601680799224639351e+00	3.363747800000000066e+00	1.396133181480175400e+00	1.248617394629394531e+09	5.537923485375022548e-01
1.745241265148312237e+00	7.416434627452019868e+01	3.356505795639248646e+01	2.144476867466822423e+00	3.796287370729966693e+00	6.224619861266191823e-01	8.267400574459228269e-01	4.648238854913810769e+01	3.210734973394636427e+01	4.059928831812771222e+01	-5.275051299999999888e-01	6.154638199999999948e+00	2.554199999999999818e+03	5.877632100000000293e+01	1.268802626652155929e+00	2.359899055753240660e-01	1.278386457513416063e+00	2.255240600000000040e+00	1.073690600000000046e+02	9.899011100000000285e-01	8.078880072665256540e-01	1.438202766051275561e-01	4.859273900000000168e+01	2.051046105581654899e+00	5.181140199999999751e+00	5.346941476308489705e+00	1.248617394629394531e+09	4.477180126764975787e-01
2.992026843942895198e+00	6.342031682663299819e+01	2.992803565724835835e+01	5.632222037189047459e-01	4.804550163273493268e-01	9.757285163869185984e-01	8.935800910630606886e-01	4.421213901927168166e+01	2.755294867416512261e+01	3.349228116938463984e+01	-1.107328700000000055e+00	1.244081900000000074e+00	3.663783699999999953e+03	5.374253800000000325e+01	1.700170111129553963e+00	9.839515190554949386e-01	9.042195528197182197e-01	4.812358299999999756e-01	1.017658000000000129e+02	3.331884500000000138e+00	2.528913693683976227e-01	6.748969806328646709e-03	4.802326200000000256e+01	3.771613479564039917e+00	5.858473299999999995e+00	5.674326221213882304e-01	1.248617394629394531e+09	6.046245918037427280e-01
4.560902653870115842e+00	7.199689490190789343e+01	2.748856642897090907e+01	2.136295852264289863e+00	3.280722624339354798e+00	1.688696672697165280e-01	6.176050049977762635e-01	4.638061890226262562e+01	3.027563579465484267e+01	4.450832847293698080e+01	-7.817715499999999818e-01	4.511973000000000233e+00	3.138875100000000202e+03	6.818432599999999866e+01	2.357386370283252486e+00	3.281502885013876797e-02	1.020293255628682783e+00	2.162766400000000200e+00	1.102953070000000082e+02	3.342887000000000164e+00	3.432512390083236054e-01	5.419489150670150218e-02	4.211098100000000244e+01	5.003005277648824745e+00	3.483637199999999989e+00	3.852159896057080868e+00	1.248617394629394531e+09	5.319453311184009214e-01
1.450944949852000398e+00	7.336482322095787367e+01	3.105106855537502142e+01	7.888125845918391166e-01	6.140434455767778132e+00	7.438022912064748970e-01	7.338291957492328876e-01	5.631579071724588204e+01	3.148018625129872206e+01	4.231375466558285581e+01	-1.408920200000000067e+00	4.228601300000000229e+00	5.068637099999999919e+03	7.569626599999999428e+01	8.746390441075333477e-01	9.693608506457283003e-01	1.730133164790620626e+00	7.494391400000000036e-01	1.312443959999999947e+02	2.571284900000000206e+00	9.144660762195847559e-01	2.971185189847601604e-01	5.554813000000000045e+01	4.689489505915777734e+00	1.034143299999999988e+00	2.857723874816664011e+00	1.248617394629394531e+09	7.889281298303169043e-01
4.340247113683428637e+00	7.158052398104673841e+01	3.471036825390125813e+01	2.617844018013984364e+00	2.172652470135984615e+00	3.893985252661993912e-01	9.414217968259332991e-01	4.560276531613958895e+01	3.114021030777269416e+01	3.687015572714546607e+01	-3.031995499999999844e-01	1.200706400000000063e+00	2.668093800000000101e+03	5.399388900000000291e+01	2.272165236139020550e+00	5.097108900121595232e-01	4.474735226065235105e-01	2.532148999999999983e+00	1.048249130000000093e+02	3.031383200000000055e+00	7.520152685047767349e-01	1.593479474166003551e-01	5.083102399999999932e+01	4.115590663632142210e+00	1.078759999999999941e+00	1.255103794119143634e+00	1.248617394629394531e+09	4.644334404111907233e-01
6.948561667068572367e-01	7.706716267813149557e+01	2.721288926224503513e+01	2.099900332680521675e+00	9.863064746868825949e-01	3.747728236467848251e-01	5.458486785121499096e-01	4.681095200135118972e+01	3.177696043848993668e+01	4.985427341588646755e+01	-1.014723000000000042e+00	2.777772699999999872e+00	2.727639700000000175e+03	7.344081900000000473e+01	1.637153808011390099e+00	3.755994616816606402e-01	4.542330989042626666e-01	2.005774900000000027e+00	1.135283929999999941e+02	3.285885799999999968e+00	7.245911559147237835e-01	2.138018236912482828e-01	4.008757399999999649e+01	2.914503079800248031e-01	5.267009700000000016e+00	2.631939781491099861e+00	1.248617394629394531e+09	4.731098051987152053e-01
6.248727143803887163e-01	6.057424399324226982e+01	2.905463569879411168e+01	2.793318972492876640e+00	1.498158159139041601e+00	3.062015845859707430e-01	9.217955828439585719e-01	4.799494423444556190e+01	2.634026543888134597e+01	3.151960829444815815e+01	-9.454604699999999973e-01	1.697017000000000109e-01	5.331597999999999956e+03	5.743229300000000137e+01	2.045396481048435522e+00	2.236391678863427490e-01	7.212812943120641140e-01	2.697789199999999887e+00	1.103731270000000109e+02	3.384745099999999951e+00	5.089203214463376979e-01	1.301343346621360031e-01	5.294083400000000239e+01	8.732854447586522184e-01	3.930782799999999799e+00	2.165905154757354456e+00	1.248617394629394531e+09	8.221131577360396570e-01
4.561172200093214890e+00	7.856547816665637640e+01	3.760460439223869855e+01	2.718694060990176631e+00	1.953358323739090352e+00	7.344804381579483898e-01	9.180615774784778305e-01	5.310035015024006810e+01	3.416015167481511128e+01	4.096087377441767785e+01	4.027286800000000333e-02	2.755570599999999981e+00	3.299500399999999900e+03	6.367175300000000249e+01	1.649242964453955018e+00	3.273685046407545651e-01	1.207800954780576363e+00	2.809263599999999972e+00	1.221263430000000056e+02	2.610810499999999923e+00	8.663097285192847830e-01	1.338572452543745350e-01	5.845459000000000316e+01	3.675371430825461250e+00	3.691436900000000243e-01	5.556361289674376813e+00	1.248617394629394531e+09	5.544529970394947993e-01
1.650543909931776243e+00	8.130815069944941342e+01	3.746826570336879314e+01	1.091135690877922837e+00	3.127857489874749319e+00	1.121205371245035110e-01	8.546615874270321322e-01	4.904619729618860902e+01	3.526086661344834283e+01	4.383988499608062028e+01	-4.039987299999999726e-01	3.011772800000000139e+00	2.175804200000000037e+03	6.097920599999999780e+01	1.056231671697695829e+00	4.948643258994589456e-02	5.489556750733243229e-01	1.070226899999999981e+00	1.130957909999999913e+02	1.116027899999999962e+00	2.571069578453325510e-01	1.142031235699151326e-01	5.211658500000000060e+01	1.477313579942973298e+00	2.709084799999999849e+00	2.259813028791439748e+00	1.248617394629394531e+09	3.909526908077352036e-01
3.918351186240010442e+00	8.313541788921904185e+01	3.965049138990246291e+01	2.568918001047613586e+00	5.759135749032832763e+00	2.736022456119377999e-01	9.118215110821361602e-01	4.881053030162055961e+01	3.614058446804580882e+01	4.348492649931657184e+01	-1.075134899999999893e+00	1.228637699999999944e+00	1.914914500000000089e+03	5.872960700000000145e+01	8.301741273363698603e-01	3.707101997729105314e-01	1.077625503925726980e+00	2.576137099999999958e+00	1.122805260000000089e+02	1.039717000000000002e+00	1.098800301584589023e-01	1.556464470368716657e-01	5.355091900000000038e+01	1.840784562792823209e+00	4.791569700000000154e+00	3.318373482838993915e+00	1.248617394629394531e+09	3.505739052111084275e-01
