luminosity_distance	ra	dec	mass_1	mass_2	a_1	a_2	theta_jn	tilt_1	tilt_2	mass_ratio	total_mass	chirp_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	chi_eff	chi_p	redshift
4.426995474799863928e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.506405312562040466e+00	1.258021468889852779e+00	9.287389604703585877e-03	6.782807462086523631e-02	2.848590652883122409e+00	1.920507532184625221e+00	1.531582532530954888e+00	8.351148647705275430e-01	2.764426781451893245e+00	1.197448698865415828e+00	1.491597283784115158e+00	1.245655063939457685e+00	2.737252347723572843e+00	1.185677726840144386e+00	-5.239125887255434346e-04	5.516608055037616060e-02	9.927631900990092559e-03
3.764491667670046837e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.539559987402476349e+00	1.232164409379835401e+00	6.870177105198290723e-01	6.265561016818580464e-01	2.474326225626624520e+00	1.787843837347859566e+00	1.245358455132659969e+00	8.003354331510821318e-01	2.771724396782311750e+00	1.197537595288207024e+00	1.526657591616580545e+00	1.221838164859843756e+00	2.748495756476424301e+00	1.187501543332240450e+00	6.876287029823158724e-03	6.708985681445309712e-01	8.451401189597137348e-03
3.706037312107276449e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.668212760360209490e+00	1.142623965495968230e+00	2.802192095798676785e-01	5.355637561960518989e-01	2.346280495440553171e+00	2.038512802621759601e+00	1.028145482828949575e+00	6.849389913845561617e-01	2.810836725856177942e+00	1.197638467033412812e+00	1.654446123930501944e+00	1.133194659425046380e+00	2.787640783355548546e+00	1.187755163331598807e+00	3.744735437272413148e-02	2.977852038781309552e-01	8.320994096200655041e-03
3.887302075874045215e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.697851237863206464e+00	1.124154186713612003e+00	1.256180874929258562e-01	1.079148222204888152e-01	2.593444917340416822e+00	1.446238499719292525e+00	1.082208910899766785e+00	6.621040534319082571e-01	2.822005424576818466e+00	1.197632966021896728e+00	1.683165114482202851e+00	1.114430444893848460e+00	2.797595559376051089e+00	1.187273645304087077e+00	2.956723217638256712e-02	1.246448862353813636e-01	8.725301668055164550e-03
3.203104951573577353e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.414173928256765578e+00	1.338501226019905621e+00	3.380996460329462328e-01	3.079075225949166050e-01	2.309741940406843330e+00	1.245186844744135879e+00	1.913833569767230847e+00	9.464898194452355806e-01	2.752675154276671421e+00	1.197628072076264649e+00	1.404067564999967876e+00	1.328935656085731276e+00	2.733003221085699153e+00	1.189069249076422530e+00	5.204666022514945790e-03	3.203345170809887565e-01	7.197918040929792739e-03
3.342485369693481090e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.712922657151761729e+00	1.115166563216852369e+00	2.074439169858083576e-01	3.650601768636903555e-01	2.357018427926237614e+00	7.852436663238906434e-01	1.983579864152933858e+00	6.510314745156942084e-01	2.828089220368614320e+00	1.197699517445015571e+00	1.700155589221930219e+00	1.106854800157252017e+00	2.807010389379182680e+00	1.188772604700354396e+00	3.111119086392324928e-02	2.049418700408766614e-01	7.509352679700581797e-03
4.465125051155828828e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.966018218668954987e+00	9.858720789457486866e-01	1.929851126703694131e-01	1.535933701601349399e-01	2.751997846801590430e+00	7.612101239258131091e-01	2.006870050065692190e+00	5.014562274062798197e-01	2.951890297614703673e+00	1.197911737649557828e+00	1.946528612707717265e+00	9.760988946667914501e-01	2.922627507374508493e+00	1.186036553828047735e+00	7.139030191546810733e-02	1.331207605489399814e-01	1.001249395154118517e-02
3.924827512531443574e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.430701593688323614e+00	1.323107807672054159e+00	1.504143744804946337e-01	9.368403923815349366e-02	2.582289505843905264e+00	1.187656606810677751e+00	2.244690022625305481e+00	9.247964869187749182e-01	2.753809401360377773e+00	1.197566945119473703e+00	1.418208635917895810e+00	1.311554364214738033e+00	2.729763000132634065e+00	1.187109730743925118e+00	1.124615085510438173e-03	1.395086515204321254e-01	8.808970312285491905e-03
4.126964912432044486e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.448134203776816786e+00	1.307865096244153813e+00	4.397901887278465177e-02	3.566815483001493647e-01	2.638051022939792212e+00	1.955759993924124363e+00	1.448999903207118800e+00	9.031380467591794137e-01	2.755999300020970821e+00	1.197752913721108703e+00	1.434848241641870192e+00	1.295866038352281757e+00	2.730714279994152172e+00	1.186764084220902404e+00	1.188691227459651688e-02	3.151302226680811058e-01	9.259489435442691541e-03
4.483724983966914834e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.466388476368313043e+00	1.291416589097213574e+00	1.574481034685317471e-01	7.263857709142885755e-01	2.905642032400961750e+00	1.561793812585356989e+00	1.591166348298594491e+00	8.806783535939682883e-01	2.757805065465526617e+00	1.197502770856644139e+00	1.451792318796063519e+00	1.278562069077686658e+00	2.730354387873750177e+00	1.185583051479199401e+00	-6.174708693127998679e-03	6.280897051567179146e-01	1.005388813763237292e-02
4.347904542895605573e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.558381955820971054e+00	1.218201550302116853e+00	1.284735709064579734e-01	3.310411887018094856e-01	2.713147931372873245e+00	4.864492668186773394e-01	1.938673763022284113e+00	7.817092245914488702e-01	2.776583506123087908e+00	1.197660392599197099e+00	1.543332050115554965e+00	1.206436900182961569e+00	2.749768950298516756e+00	1.186094116495702400e+00	1.150840864732762849e-02	2.331567861982666301e-01	9.751566880431898968e-03
3.772800790299274354e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.533167647952330181e+00	1.237250262645825494e+00	3.079548558638781075e-01	5.200912155968395734e-01	2.505982756602763928e+00	5.798468693305258714e-01	2.163252687386294060e+00	8.069895450104713763e-01	2.770417910598155675e+00	1.197620616052613274e+00	1.520290881748665557e+00	1.226858846945924064e+00	2.747149728694589843e+00	1.187562041770671595e+00	1.286855791567977254e-02	3.377119400827730544e-01	8.469935824947760761e-03
4.223918630450391731e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.531781558956195388e+00	1.238230771411377829e+00	5.254222912542160229e-01	1.981963955423046431e-01	2.620102793834699018e+00	1.536611802929117143e+00	1.663325888249946871e+00	8.083598892880964337e-01	2.770012330367573217e+00	1.197574988435971433e+00	1.517403448396475119e+00	1.226608083551150363e+00	2.744011531947625482e+00	1.186333917222774703e+00	1.744356893543523102e-03	5.251153217194188816e-01	9.475469806605725173e-03
4.276304279697496469e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.614654866370196062e+00	1.178060179098538773e+00	4.596832343958434652e-01	3.377712446152119630e-01	2.675372583450205788e+00	1.207517486629993364e+00	2.124839305087101948e+00	7.296049475556728448e-01	2.792715045468734836e+00	1.197686030963764692e+00	1.599314024967766423e+00	1.166867425311659101e+00	2.766181450279425746e+00	1.186306811891254975e+00	1.947561585180644997e-02	4.296828098045832878e-01	9.592138356154807088e-03
4.877575865251199616e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.414125219918925591e+00	1.338368188611385623e+00	7.640738426885196333e-02	5.230188526540469063e-02	2.848453018926512925e+00	1.326043956092046949e+00	1.817040610963005287e+00	9.464283429497967193e-01	2.752493408530311214e+00	1.197547714737671631e+00	1.398836249623568895e+00	1.323898273789342550e+00	2.722734523412911667e+00	1.184600295951840021e+00	3.312970560675374335e-03	7.413024244711004240e-02	1.092977844938662797e-02
4.592825191497843917e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.722344190121672280e+00	1.109587054077204593e+00	1.376698983844165114e-01	2.306698336515653758e-01	2.873418502174062805e+00	1.413853815517235768e+00	1.330907424532790095e+00	6.442307295145341950e-01	2.831931244198877096e+00	1.197711595827879227e+00	1.704790585611321019e+00	1.098278482637891518e+00	2.803069068249212759e+00	1.185504886047565876e+00	3.456044004962065264e-02	1.359779052968412005e-01	1.029663388483374742e-02
4.264702968293341456e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.469152306147033293e+00	1.289206153941283572e+00	5.261149594905940585e-01	5.200009073369378232e-01	2.680299106788825103e+00	1.132666136394290479e+00	2.057002786494013247e+00	8.775170202212236870e-01	2.758358460088317088e+00	1.197576799494436850e+00	1.455231122878956063e+00	1.276990078681927043e+00	2.732221201560883106e+00	1.186228972564850492e+00	5.315770768225956851e-03	4.764215637766355260e-01	9.566303970008663629e-03
2.444026676664242714e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.689083731101860719e+00	1.129556544901638482e+00	2.506070193898313203e-01	3.053276206236028578e-01	2.113576689890976468e+00	1.634665474397223983e+00	1.259702189194126465e+00	6.687392247658326960e-01	2.818640276003499423e+00	1.197643501912003527e+00	1.679845845421906958e+00	1.123378808393550754e+00	2.803224653815457934e+00	1.191093386276951493e+00	2.786882730682876952e-02	2.500960465255487319e-01	5.499246079710111076e-03
2.969263349149191455e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.735161303984401604e+00	1.101872991078484354e+00	1.236223544096975990e-02	2.556108326785118678e-01	2.212589428412092385e+00	1.222236932766278539e+00	1.308212605492852010e+00	6.350262586817057020e-01	2.837034295062886180e+00	1.197594844847488460e+00	1.723655747550462136e+00	1.094566660622188659e+00	2.818222408172651239e+00	1.189653799227840647e+00	2.835221303678870514e-02	1.470671258123583403e-01	6.675089530081747095e-03
3.901153707038887575e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.712839410567952747e+00	1.115321587859433361e+00	1.399455983763175648e-01	1.746035851197433320e-01	2.519220922036862209e+00	1.552668749541627369e+00	1.072058965750880333e+00	6.511536230297321204e-01	2.828160998427386108e+00	1.197758406017235933e+00	1.697971650872546645e+00	1.105640392267434269e+00	2.803612043139981136e+00	1.187361643749889506e+00	3.447189987157005947e-02	1.399226053104100365e-01	8.756188413255171221e-03
4.565486555552850234e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.564306379499705635e+00	1.213853060360944980e+00	7.143507426385845363e-03	2.625514905542630784e-01	2.717244360933372516e+00	1.825261072705766541e+00	1.416219869188894531e+00	7.759688743001597055e-01	2.778159439860650615e+00	1.197681460976336432e+00	1.548456668988105411e+00	1.201554178337275181e+00	2.750010847325380592e+00	1.185546431233853060e+00	1.664931149602792704e-02	1.941758025604021776e-01	1.023581145603358854e-02
4.646042018366026838e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.382979876213291437e+00	1.368539713009177872e+00	3.777631736613164537e-01	2.610944431706289093e-01	2.889681797212928505e+00	1.758287536516350169e+00	1.249398860791073762e+00	9.895586599252247373e-01	2.751519589222469087e+00	1.197648672179025819e+00	1.368724600241328915e+00	1.354433281221498309e+00	2.723157881462827223e+00	1.185303725854779167e+00	5.631214206600524720e-03	3.711428557592392208e-01	1.041500676575054032e-02
4.446410027373411111e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.651000177345657516e+00	1.153793717112690409e+00	3.858915696840806153e-01	1.456516649108149375e-01	2.653735763732969488e+00	1.367185312873451908e+00	2.029472185216262492e+00	6.988453017416782487e-01	2.804793894458347925e+00	1.197691543348535337e+00	1.634700834636348521e+00	1.142402998038812401e+00	2.777103832675161144e+00	1.185867447147368248e+00	1.940272592610471983e-02	3.779201272395019684e-01	9.970841369842883134e-03
4.415583947020525812e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.681186208683160377e+00	1.134681739064926420e+00	3.269746898687439507e-01	6.990381117491755170e-01	2.795773786210923095e+00	2.303377858111750331e+00	8.506246899711102927e-01	6.749292453176261031e-01	2.815867947748087019e+00	1.197764601028522558e+00	1.664701944784757304e+00	1.123556027272360591e+00	2.788257972057118117e+00	1.186020353026997043e+00	5.521524873278482043e-02	3.355141834580890881e-01	9.902231417489229873e-03
4.442007076253970865e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.657292280802169948e+00	1.149638283290858709e+00	4.736804078094353776e-01	5.907157505861080349e-01	2.895171898818492018e+00	1.553090823419186917e+00	1.515012681149104035e+00	6.936846907501468262e-01	2.806930564093028657e+00	1.197649840890254280e+00	1.640946741290835620e+00	1.138299632769794290e+00	2.779246374060630131e+00	1.185837662059891606e+00	1.844082875097157598e-02	4.736061639332486695e-01	9.961042061899263306e-03
4.380808687048779149e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.963417212141481016e+00	9.868924893086965522e-01	1.988311091227824567e-01	3.041146440562041420e-01	2.698844557295811963e+00	1.211166270492900932e+00	1.310424140703211782e+00	5.026402352011073438e-01	2.950309701450177791e+00	1.197832083004397141e+00	1.944314669699650722e+00	9.772907828827958054e-01	2.921605452582446638e+00	1.186178096239749902e+00	7.275634223985280591e-02	1.861113027368588579e-01	9.824820405629753478e-03
3.274400312098990895e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.471943401316706757e+00	1.287203173509511078e+00	8.423868137168714909e-02	8.715267284438725504e-02	2.275466496135665206e+00	1.922638016896810242e+00	7.554651753735063258e-01	8.744923020532319180e-01	2.759146574826218057e+00	1.197754946888641037e+00	1.461193052577895779e+00	1.277802076293033329e+00	2.738995128870929108e+00	1.189007135409496874e+00	1.411021463996514451e-02	7.907818678102941645e-02	7.357240523313963478e-03
4.468461781814402656e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.582485909372828736e+00	1.200817901990643310e+00	1.740892905206973540e-01	1.005175697960841025e-01	2.896644862830762168e+00	9.533539947811435766e-01	2.446938528907777410e+00	7.588174370958865600e-01	2.783303811363472047e+00	1.197782822246813428e+00	1.566786830276827525e+00	1.188905167026250043e+00	2.755691997303077567e+00	1.185900196844015042e+00	2.398741720176367914e-02	1.419457726016946086e-01	1.001992025502747991e-02
2.754370435871994260e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.755382831029374646e+00	1.090652696462578897e+00	4.307963540646906342e-01	7.136238452404755073e-01	2.099159767946575883e+00	2.232618388717039437e+00	4.677654782978359349e-01	6.213189950268619421e-01	2.846035527491953765e+00	1.197807231772073155e+00	1.744576466067967013e+00	1.083938496644863747e+00	2.828514962712830982e+00	1.190433374701617586e+00	8.080475193318459315e-02	3.398439499190273327e-01	6.194262717393836035e-03
4.197988998527807780e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.736009257812709317e+00	1.101635361891095233e+00	2.624714517082251120e-01	4.596949398456243174e-01	2.638077031670955197e+00	9.952294644726883410e-01	1.870581074635134122e+00	6.345791976242709520e-01	2.837644619703804771e+00	1.197739416651824484e+00	1.719812552476385203e+00	1.091357269614613879e+00	2.811169822090999304e+00	1.186564687995335099e+00	3.469938457050873726e-02	2.614517630755308075e-01	9.417715502193618402e-03
3.681649535203332846e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.769682235382810331e+00	1.082183589039802607e+00	1.814201320522489669e-01	1.587916606845316270e-01	2.447912509155170113e+00	1.393485481527900971e+00	1.400581177122737220e+00	6.115129413647015788e-01	2.851865824422612938e+00	1.197545224558741683e+00	1.755172963531473673e+00	1.073310981532931585e+00	2.828483945064405258e+00	1.187726790000271704e+00	3.006379668933414559e-02	1.785757497692785079e-01	8.266576658145169745e-03
4.573918517623609858e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.828468245884806498e+00	1.051078904085979149e+00	3.472444139170244651e-03	4.313875601345935618e-01	2.858521055834168045e+00	1.366179372046719465e+00	1.217122070594759187e+00	5.748412128302266000e-01	2.879547149970785647e+00	1.197757244880635064e+00	1.809908412094498154e+00	1.040409946720030732e+00	2.850318358814528885e+00	1.185599431674879911e+00	5.498489068881567965e-02	2.153535911091089272e-01	1.025457070992344226e-02
4.590199217904508089e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.901801062037225432e+00	1.014760606442500324e+00	3.411519455777011212e-01	8.582786978523690991e-01	2.798781971942187141e+00	1.405096663426913306e+00	1.522466253073065934e+00	5.335787358092439758e-01	2.916561668479725533e+00	1.197686014302201452e+00	1.882429373514526771e+00	1.004424285370068448e+00	2.886853658884594775e+00	1.185486420517033901e+00	5.111901065119298093e-02	4.193308604167876874e-01	1.029079167338497157e-02
4.342608025703453478e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.786482668249806949e+00	1.073251497171945790e+00	4.633081232051768916e-01	4.386056263596158078e-01	2.703334720522189372e+00	1.222539525321934661e+00	1.977972503969282148e+00	6.007623338565024618e-01	2.859734165421752738e+00	1.197719315196570156e+00	1.769250566748532094e+00	1.062899099656787749e+00	2.832149666405320065e+00	1.186166322729128808e+00	3.358311736772136291e-02	4.354952844928657862e-01	9.739774470126855502e-03
