dec	chirp_mass	theta_jn	ra	a_1	mass_1_source	geocent_time	mass_2	chi_eff	mass_2_source	phi_12	phase	a_2	chirp_mass_source	mass_ratio	total_mass	mass_1	total_mass_source	chi_p	tilt_1	phi_1	tilt_2	iota	luminosity_distance	phi_2	phi_jl	psi	redshift
-1.260591946649151307e+00	2.991163027577105638e+01	2.576986888201338477e+00	1.573455126529722747e+00	6.630549431048009534e-01	3.667447694458423513e+01	1.126259462411243200e+09	2.947054755222715983e+01	-1.052069361072797277e-01	2.685006921943503855e+01	5.307131687648316998e+00	4.209902108590935832e+00	3.730035834372782966e-01	2.725193150711945833e+01	7.321186682500190335e-01	6.972433266970068644e+01	4.025378511747353372e+01	6.352454616401927012e+01	6.597009853243199773e-01	1.671420487839895497e+00	5.651378785649766812e+00	2.007994562682509532e+00	2.569491646984603861e+00	4.621656172219675227e+02	4.675325166118497577e+00	6.094999313413771880e+00	1.579066315241158591e+00	9.759670678596719939e-02
-1.266598678602418815e+00	3.019374121451071957e+01	2.792456292688584529e+00	1.816390336850588483e+00	6.755390412968907965e-01	3.818196849904677492e+01	1.126259462410269022e+09	2.869222238971263650e+01	-2.852254000234302408e-02	2.593663323142917676e+01	5.724947795791069716e+00	3.327805020701637861e+00	1.796063112014551488e-01	2.729394680999803668e+01	6.792901008253855455e-01	7.093076282309972669e+01	4.223854043338708664e+01	6.411860173047594458e+01	6.754940702616314407e-01	1.582335073055660457e+00	5.535575116855726563e-01	1.905722602430199419e+00	2.686164538877326979e+00	5.060070918342594837e+02	6.278505307476643260e+00	8.261646655426220509e-02	7.210410134724571929e-01	1.062431323948524742e-01
-1.277665269434025586e+00	3.133056826150820839e+01	2.070239613619810459e+00	2.092427735016087809e+00	1.281843166515063692e-01	3.732651987873170185e+01	1.126259462408329248e+09	3.261103008777806167e+01	3.987986744713666737e-02	3.058710695061212093e+01	6.721776442454331368e-01	1.288935991451994001e+00	3.075905406994172142e-01	2.938611382893300572e+01	8.194470593557896532e-01	7.240741438796129614e+01	3.979638430018322737e+01	6.791362682934382633e+01	2.405368995878639782e-01	3.482332385645451889e-01	1.933412493394337517e-01	1.762123022017458407e+00	2.134068658030371157e+00	3.066844365747202801e+02	8.655188935848663334e-01	5.163035364835306673e+00	1.070479891160689867e+00	6.616915880386786686e-02
-1.247568112311506106e+00	3.049929352603843569e+01	2.826041021130944131e+00	2.142181999496813205e+00	5.899295363967557160e-01	3.524888233003725446e+01	1.126259462408812284e+09	3.121508174140186398e+01	-1.165197954274885608e-02	2.790619544436592037e+01	1.860240131757907589e+00	5.168248966188699001e+00	3.874641274525015278e-01	2.726628278931712401e+01	7.916902210708031129e-01	7.064348556730968198e+01	3.942840382590782156e+01	6.315507777440317483e+01	5.688593555420558001e-01	1.838867570012591157e+00	4.496749915604400627e+00	1.113714412347456495e+00	2.754675772106399911e+00	5.692978621531075305e+02	7.380474018272220604e-02	1.922126994793040278e-01	1.909546435657520913e+00	1.185717452467705407e-01
-1.153577872451854613e+00	2.913121977802621743e+01	2.946496248413012164e+00	1.092847652779880718e+00	7.009770249595002056e-01	3.122286644593308935e+01	1.126259462415164709e+09	3.343120198550119682e+01	-2.151355540760047924e-01	3.116357968584163984e+01	2.002400871982596420e-01	5.849400850289826259e+00	6.086111580584614433e-01	2.715526319669884714e+01	9.981011749771881991e-01	6.692600474060793658e+01	3.349480275510673977e+01	6.238644613177473275e+01	6.927853739952140044e-01	1.723824948526350598e+00	5.124628096814680234e+00	2.131455624342927013e+00	2.628568483213226781e+00	3.388066802800810251e+02	5.324868184012939487e+00	1.732523328054687228e+00	5.046149240980484230e-01	7.276514195478603342e-02
-1.197386220008795465e+00	3.035702122811030890e+01	2.608914755224016169e+00	2.400273752961936680e+00	5.552146502067667466e-01	3.990495616573425508e+01	1.126259462406942606e+09	2.765605984105013704e+01	-7.750503397354135959e-02	2.482146159039238498e+01	1.097445245811099895e-01	5.165420446688453460e+00	6.354459610005852577e-01	2.724558887791496531e+01	6.220145058499318980e-01	7.211814164292130158e+01	4.446208180187115744e+01	6.472641775612665072e+01	5.376451049372515945e-01	1.318554699834274979e+00	4.524495231759953384e+00	2.303167019191105780e+00	2.593701212460382877e+00	5.467481382273584813e+02	4.634239756341064442e+00	6.093095442758934333e+00	1.478187790335019791e+00	1.141994898380576245e-01
-1.216423395320566314e+00	3.032575244665430958e+01	2.737696040991579594e+00	2.268077676529344444e+00	4.552344797999829384e-01	3.499041124039247563e+01	1.126259462408092022e+09	3.101358959687948769e+01	-3.632991827336826129e-02	2.765794220954292371e+01	1.061328567141158752e+00	1.689509307892480106e+00	7.344347154354849971e-01	2.704452852870867474e+01	7.904434737713216252e-01	7.024927263555284185e+01	3.923568303867335061e+01	6.264835344993539934e+01	5.361377780705500751e-01	2.119248581932636100e+00	1.045434847449566718e+00	1.269462598874735004e+00	2.766647280353518035e+00	5.835649438316232818e+02	2.106763414590725247e+00	5.880602752759670260e+00	1.439006775137316785e+00	1.213267191721425775e-01
-1.243672881602462699e+00	2.987231820555594553e+01	3.124736663465578435e+00	2.193578952075029065e+00	8.472170327012372437e-02	3.431111570534343969e+01	1.126259462408196449e+09	3.053225635522094450e+01	-8.275403990138009702e-02	2.708898088459690356e+01	5.590143251177077666e+00	5.396992837356544115e+00	4.522017623406988096e-01	2.650346726538368003e+01	7.895103475279354743e-01	6.920465178464324651e+01	3.867239542942230202e+01	6.140009658994034680e+01	2.843298822303400031e-01	8.737357021586739103e-01	7.499301050381212974e-03	2.173820631200443110e+00	3.039809335645345278e+00	6.136597930598338735e+02	5.597642552227457102e+00	2.629491698666567512e+00	2.181930439543970479e+00	1.271098194979317919e-01
-1.277122469843322783e+00	3.113092954630187137e+01	2.941397923394880376e+00	1.787924948136776493e+00	2.835078897721399760e-01	3.362270989385702080e+01	1.126259462410446644e+09	3.438374446045616395e+01	-1.515554943193455489e-02	3.107477979807424617e+01	6.149601256371098223e+00	8.905800476463577864e-01	7.711399161253450485e-01	2.813500378567727012e+01	9.242199660935631611e-01	7.158673262547848992e+01	3.720298816502232597e+01	6.469748969193126698e+01	7.041450786228105052e-01	1.571398792816451229e+00	3.280806613178422371e+00	1.611486224847476834e+00	2.802332655607364220e+00	5.072345189381268824e+02	3.147222562369934362e+00	1.276319252873888144e-01	7.958672348293044374e-01	1.064839295365491573e-01
-1.262007142558920325e+00	2.848803206923741271e+01	2.797834502445979421e+00	2.062412192276667611e+00	8.728332697346191313e-03	3.799236448915023345e+01	1.126259462407847404e+09	2.599237768144324789e+01	-2.175792028106045550e-01	2.370637899458865050e+01	6.267437589324600378e-01	6.216471095925178325e+00	9.460361929223145561e-01	2.598254354873772343e+01	6.239774574009115948e-01	6.764833395542589756e+01	4.165595627398265322e+01	6.169874348373888040e+01	4.390148160006540623e-01	9.528675923620452126e-01	3.394145728247040861e+00	2.223258021213324387e+00	2.716954743373383163e+00	4.562830674486326075e+02	4.020889487179500676e+00	5.492886228123616821e-01	2.417402837976613539e-01	9.642968617756486616e-02
-1.071253431067475059e+00	3.176962561862100642e+01	2.697581123152862359e-01	1.203324791367037960e+00	9.359053487944301031e-01	3.788686143565872300e+01	1.126259462416191816e+09	3.222898609091491551e+01	6.766220868905699348e-02	2.945598638405456171e+01	4.140128325287058431e+00	2.427582619781388562e+00	4.913742725621075280e-01	2.903614953969672996e+01	7.774723286086424601e-01	7.368253357419527561e+01	4.145354748328036720e+01	6.734284781971328471e+01	9.070296079274561274e-01	1.819847498033912769e+00	4.947522843449544183e+00	4.061326277877175261e-01	4.480083036966981958e-01	4.447679379129118615e+02	2.804465861557016382e+00	3.565569137003647526e+00	2.869256348630988107e+00	9.414044638347142391e-02
-1.222586008801055169e+00	3.086795740424614110e+01	2.869241697050487261e+00	1.289485667594988172e+00	2.417191006514443075e-01	3.571028570792714874e+01	1.126259462412142754e+09	3.225584087364743624e+01	-5.430254927246104535e-02	2.949784565978646711e+01	4.687108960037491556e+00	4.235314093509347622e+00	2.093744658010020798e-01	2.822863142554787430e+01	8.260321942268410433e-01	7.130497370295395854e+01	3.904913282930651519e+01	6.520813136771361940e+01	2.417163076084470619e-01	1.565989054282778348e+00	1.087143248907903370e+00	2.189590174725869254e+00	2.788249167826077013e+00	4.415430785093611803e+02	5.774252208945394926e+00	1.772922385396876299e+00	1.197845322405314716e+00	9.349819121268436450e-02
-1.039681137657206378e+00	2.914879859409204599e+01	3.031632108516701951e+00	2.569039346423288350e+00	8.207167506727885975e-01	3.868182696737315496e+01	1.126259462406879187e+09	2.632109308063276032e+01	-1.500428618422289528e-01	2.361718087037266756e+01	1.340885347894574364e+00	4.860759374200179117e+00	1.898115810895748545e-01	2.615440196354440161e+01	6.105497780726071300e-01	6.943157158039339549e+01	4.311047849976063873e+01	6.229900783774581896e+01	7.755034572251205960e-01	1.904273140183288415e+00	5.908518796507445714e+00	1.335708446631478585e+00	2.898205390071210363e+00	5.482387931958598983e+02	9.662188372224340682e-01	5.027991403068890364e+00	1.014542905545031903e+00	1.144892028011735841e-01
-1.235753761941428497e+00	3.022611204884161396e+01	2.900669984183773753e+00	2.266638593889354070e+00	9.012767641187303669e-01	3.281440948596100071e+01	1.126259462408606052e+09	3.303295618987767313e+01	-1.612836066443975869e-01	2.968692019888593947e+01	1.003975984791625892e-01	4.613170212654335245e+00	5.279593809558397188e-01	2.716439216516481636e+01	9.046915871390859287e-01	6.954590343009472519e+01	3.651294724021705207e+01	6.250132968484694374e+01	8.640624049208964763e-01	1.859164274470256562e+00	5.711905752211302811e+00	1.677529390122951769e+00	2.733320495057089516e+00	5.390962358749222858e+02	5.812303350690465109e+00	6.141211199296683354e+00	7.183179388292781908e-01	1.127107820068618815e-01
-1.224866873419593993e+00	3.068629242898355614e+01	2.473125465746046636e+00	2.301301269336534006e+00	1.858386182097326034e-01	3.760880661770215028e+01	1.126259462407091379e+09	3.019221048895927240e+01	-5.504505718536988057e-02	2.745601145302640589e+01	2.544154635043634816e+00	1.557006119299222391e+00	5.910233913314026921e-01	2.790531672694799781e+01	7.300420811572119195e-01	7.154901890896250904e+01	4.135680842000324020e+01	6.506481807072854906e+01	4.058927822734050284e-01	1.664772879402404593e+00	3.193185368567571736e+00	1.752080924887748914e+00	2.502762466967776156e+00	4.725739261529707278e+02	5.737340003611206107e+00	3.644228532159423217e+00	7.718526456565464322e-01	9.965755734820193334e-02
-1.193385594400226069e+00	3.117296603494555285e+01	2.973809269634014818e+00	1.219047961017338366e+00	1.319672168887691399e-01	3.949124776884650601e+01	1.126259462413289070e+09	2.980170058766863050e+01	1.113029969243013208e-02	2.716388000018871196e+01	6.908043905008783847e-01	6.217081046118371646e+00	9.853843780896350824e-01	2.841377142664134325e+01	6.878455742696867325e-01	7.312785067493246061e+01	4.332615008726383365e+01	6.665512776903521797e+01	6.398360810166414669e-01	8.722304748618086023e-01	3.630998127435645983e+00	1.668451169569983517e+00	2.846907022329134396e+00	4.596994438198664170e+02	4.321802517936524701e+00	3.308376799096245380e-01	3.184785399800487693e-01	9.710765131717545573e-02
-1.249818963868554178e+00	3.098270316145622516e+01	2.532904091898046328e+00	2.053879072492406976e+00	5.902605046885992524e-01	3.727277530258314897e+01	1.126259462408819914e+09	3.078635083570175013e+01	-1.890981253728695258e-02	2.777049823861326416e+01	5.377003510760101079e-01	4.661798415352429892e+00	2.435857426873286047e-01	2.794761575233265205e+01	7.450611877749995227e-01	7.210691797950913440e+01	4.132056714380738782e+01	6.504327354119641313e+01	5.855132770532521791e-01	1.697708904600039759e+00	5.020885718731782354e+00	1.338888939042192305e+00	2.486514243890799225e+00	5.180316111131905927e+02	5.558586069807792462e+00	3.579534099044668488e-02	1.121129449585011040e+00	1.085991533596295938e-01
-1.246723232970601725e+00	2.911243632304909212e+01	2.858356291908177749e+00	1.488842032772652146e+00	2.493800254626417356e-01	3.536618579319149092e+01	1.126259462411329269e+09	2.914304243309864262e+01	-1.625975670607665291e-01	2.675491660941485961e+01	3.728365567390887758e+00	4.410170261060535779e+00	8.016449970490096000e-01	2.672681851622524007e+01	7.565112270197249522e-01	6.766599013330346679e+01	3.852294770020482417e+01	6.212110240260635408e+01	5.443007902542856824e-01	1.849412642351085712e+00	3.032929671231840985e-01	1.936759317903101740e+00	2.911806118660775322e+00	4.203225370986110079e+02	4.031658534514072301e+00	5.532678497612252499e+00	1.969644297014154999e+00	8.925932599780246612e-02
-1.264731597731577839e+00	2.937442264512971946e+01	2.588903533729856932e+00	1.816183435922710032e+00	5.802446066769986199e-01	3.298977456703212141e+01	1.126259462409718275e+09	3.180639609508674681e+01	-1.441551807910350369e-01	2.929212649896117426e+01	2.195555243638555698e+00	3.732600912118285486e+00	6.973214476140427998e-01	2.705239856105560747e+01	8.879153278068731003e-01	6.762782534515689292e+01	3.582142925007014611e+01	6.228190106599329567e+01	5.682495479816377371e-01	1.367110109988885158e+00	5.784164485842864245e+00	2.251211954779912539e+00	2.484030474448525538e+00	4.032570282472658505e+02	1.696534422301834155e+00	7.878695561212800680e-01	1.078746133452077371e+00	8.583431442625855112e-02
-1.137586605434880660e+00	3.112138566446846255e+01	2.419261813035198827e+00	2.408292819581390631e+00	5.366177125778341939e-01	3.686995269148273024e+01	1.126259462407028437e+09	3.136474442382024819e+01	-2.056817729519132623e-02	2.828157745650327826e+01	5.590368242731338810e+00	1.450811363519239672e+00	1.701296832774353007e-02	2.806214096088499943e+01	7.670630253625619899e-01	7.225414123576449299e+01	4.088939681194424480e+01	6.515153014798600850e+01	5.349146231113034444e-01	1.650488589161825503e+00	2.171218777374130937e+00	1.060529300734043723e+00	2.352592855898314905e+00	5.201666361067931348e+02	1.478401712925882627e+00	2.945796484831766371e-01	5.185044100151631197e-01	1.090167962539870389e-01
-1.273638468414224345e+00	3.097768508694020895e+01	2.382976065927577380e+00	2.126116066511883673e+00	3.731070016886994106e-02	3.562603459964953601e+01	1.126259462408186436e+09	3.273467545675732993e+01	-8.587579220824674217e-03	3.010641348874333900e+01	1.620424717743198295e+00	1.614979707396924313e+00	3.196090976786113147e-02	2.849049160067296427e+01	8.450677665102673819e-01	7.147082982688098696e+01	3.873615437012365703e+01	6.573244808839287145e+01	3.565180063621693762e-02	1.271479766865404981e+00	3.445399630371842825e+00	3.031752657369361614e+00	2.373312634565451607e+00	4.105464977572439125e+02	5.065824348115041786e+00	1.993523441488742609e+00	1.172124955802162694e+00	8.729907230552994002e-02
-1.127626495352940239e+00	3.092591460327103192e+01	2.895112332616557538e+00	1.060948263230955035e+00	2.035569503227806915e-02	3.772187573856242437e+01	1.126259462414813519e+09	3.104190969102558739e+01	3.036386098648189563e-02	2.869549808328146057e+01	4.818150417239619898e+00	3.425880952958987535e+00	6.316690752373933793e-02	2.858827089102874908e+01	7.607123856236699400e-01	7.184827787652039888e+01	4.080636818549481148e+01	6.641737382184388139e+01	3.335608079326064096e-02	1.245268341919919391e-01	4.426284820995395997e+00	8.061923076703662039e-01	2.896965922882355216e+00	3.830968377337168249e+02	2.961249931055430551e+00	3.373486809215084037e+00	1.146888869172604464e+00	8.176932844776754750e-02
-1.114877695805118751e+00	3.047483321868015338e+01	2.552130914678846896e+00	2.546529633850205698e+00	3.909852469295363453e-01	3.214186961957808109e+01	1.126259462406380653e+09	3.461479836942850596e+01	-3.978033886576013561e-02	3.142599650154243207e+01	2.710101116245283936e+00	1.379435152340981130e+00	4.164328593556566038e-01	2.766741530296377150e+01	9.777277076128889632e-01	7.001810963892310724e+01	3.540331126949459417e+01	6.356786612112051671e+01	2.966770957570593614e-01	8.614588757756810322e-01	2.738035157707953360e+00	2.529919852774421773e+00	2.519168095779031447e+00	4.817499605207786431e+02	5.448136273953237740e+00	1.808090083642528434e+00	8.065904088479539658e-01	1.014701910162040949e-01
-1.110685398762506715e+00	3.006499607661395501e+01	2.218655636647546281e+00	1.060790712024015647e+00	3.530456776413665732e-01	3.685802340823236989e+01	1.126259462414992809e+09	3.079126930194538403e+01	-7.622083888719437261e-02	2.922029921319111168e+01	2.367943223734871427e+00	4.826099886056812061e+00	5.743808490667812183e-01	2.853108043670589211e+01	7.927798756203691122e-01	6.963088954060303593e+01	3.883962023865765190e+01	6.607832262142348156e+01	4.236292943993132942e-01	1.603689847498069865e+00	4.865618504234662467e+00	1.848958990891211629e+00	2.133947544889385650e+00	2.470130694129387621e+02	9.503764207899481065e-01	1.422287111716140640e+00	2.487267750662630394e+00	5.376297064217180899e-02
