a_1	a_2	chi_eff	chi_p	chirp_mass	dec	geocent_time	luminosity_distance	mass_1	mass_2	mass_ratio	phase	phi_1	phi_12	phi_2	phi_jl	psi	ra	theta_jn	tilt_1	tilt_2	total_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
4.000727820023941561e-01	6.599324042639568288e-01	3.343203908183142725e-03	3.467074683231141097e-01	1.677834104619170930e+01	-3.221303630362781778e-01	1.268903511271175385e+09	3.901739376855715818e+03	2.646172836643843951e+01	1.430167737106988746e+01	5.404664870344896288e-01	9.313571681201533448e-01	4.040900643329118580e+00	5.458304779008665619e+00	3.216020115158197967e+00	1.583468897226641081e+00	2.371032263256668049e+00	2.612130877329477130e-01	2.598146036461518538e+00	2.093222746210809504e+00	9.592399616001695550e-01	4.076340573750832874e+01	1.616674715898556158e+01	8.737585043791742834e+00	2.490433220277730442e+01	1.025069843075859310e+01	2.407451031986424628e+00	6.367997907192400886e-01
7.405707381659456523e-01	7.039457529640200661e-01	4.931104185402243600e-01	5.237194146878625389e-01	1.958665363879523014e+01	1.284409244180073628e-02	1.268903511278089762e+09	1.731964363319188578e+03	4.095015160227237061e+01	1.314402567072926153e+01	3.209762395604875973e-01	4.819993157107881565e+00	2.956349672594710043e+00	1.343071003665658791e+00	4.299420676260368168e+00	4.736396381863561267e+00	2.187819181957379594e-02	2.993872403171593533e-02	2.146861298410817298e+00	7.855066814907116779e-01	9.697207891227639376e-01	5.409417727300163392e+01	3.098609897212735831e+01	9.945801526722529928e+00	4.093190049884988468e+01	1.482079954377529418e+01	2.417753308575973481e+00	3.215652489559232552e-01
7.018516284637622560e-01	3.747576598780828494e-01	-4.013139103088051995e-01	5.251635395146883045e-01	6.083587426059711589e+01	-8.381561573873184123e-01	1.268903511293331385e+09	2.308877864176769799e+04	2.705341084967787992e+02	2.312009614838204996e+01	8.546092866754853579e-02	1.723752670968581091e+00	4.983620399938325285e+00	5.309162071410679751e+00	4.009597164169418804e+00	4.314985479894032139e+00	6.937748521236034582e-01	2.172228069657329286e+00	1.056557165375584084e+00	2.296165803501473590e+00	3.571447521613183573e-01	2.936542046451608599e+02	7.283174252084059219e+01	6.224268352306819629e+00	7.905601087314741449e+01	1.637790796435119134e+01	2.763134304526558171e+00	2.714508250566245007e+00
2.738000858383671798e-01	8.117129383503418616e-01	2.286120538182922213e-01	2.084888314467235049e-01	2.609109435547013334e+01	-7.806607074944560409e-01	1.268903511235596657e+09	1.646302361519316037e+03	1.129151468870761192e+02	1.010956352604373265e+01	8.953239494214251804e-02	6.522122545421860096e-01	3.112056984451497144e+00	1.141906353846733113e+00	4.253963338298230035e+00	6.356681832508422891e-01	2.376069208424595569e+00	2.120460476814045592e-01	1.664678476524317885e+00	8.655682312922554633e-01	1.721035103423565193e-01	1.230247104131198483e+02	8.634194754091085144e+01	7.730401347306581350e+00	9.407234888821743368e+01	1.995087428241923888e+01	1.427033216763858858e+00	3.077669673083788249e-01
3.599310601940305943e-01	3.296246249534114381e-01	2.339637909604361521e-01	2.989500350826344577e-01	1.640265147503924936e+01	7.502393839091037187e-02	1.268903511284920692e+09	1.007522353977568969e+03	2.914087916952458812e+01	1.260550987629520314e+01	4.325713648844882186e-01	3.605818109937406035e+00	9.250089988755005876e-01	6.567358637191965665e-01	1.581744862594697487e+00	1.431011339145887407e+00	1.227736586038142841e+00	6.237271185343089996e+00	1.505236445605232287e+00	9.801408501089551306e-01	3.336670984048111244e-01	4.174638904581978949e+01	2.429085610109565607e+01	1.050752877786364614e+01	3.479838487895930399e+01	1.367269821678145902e+01	1.367920666760124915e+00	1.996645588876617694e-01
5.293408618021736567e-01	4.858990607825765529e-01	1.130448109060927658e-01	5.218154006577274684e-01	6.314828148932805618e+01	4.949820536846536445e-01	1.268903511301573277e+09	2.301188017106713960e+04	1.714232403079465996e+02	3.449569968574034817e+01	2.012311727614755907e-01	4.323497154800345577e+00	3.569012704948546499e-01	3.986745790678948076e+00	4.343647061173802726e+00	1.545182593057998766e+00	2.843865442414352351e+00	1.528822468988117578e+00	9.988752997613602469e-01	1.401974066260406548e+00	1.071087270508884082e+00	2.059189399936869336e+02	4.624292500790787130e+01	9.305518031262268508e+00	5.554844303917013804e+01	1.703480368264795430e+01	3.855226286694335425e-01	2.707015511640580741e+00
5.184413217666701268e-01	9.467227138327262148e-01	-4.854710558810306775e-01	1.675165102695624908e-01	8.696383516414775272e+01	1.619980194743695368e-01	1.268903511392572165e+09	8.366896982438325722e+03	4.371289840714608204e+02	3.030599920414865522e+01	6.932964939061167509e-02	5.396555789306266782e+00	2.129947425869477939e+00	1.291692978166867123e+00	3.421640404036345284e+00	3.900233684620431074e+00	2.082713945658739796e+00	1.935642641897764804e+00	1.643149344671739065e-01	2.812572749366747171e+00	2.019905772221722629e+00	4.674349832756094543e+02	2.000705766364090152e+02	1.387082293157974000e+01	2.139413995679887535e+02	3.980267903022493670e+01	2.733938040795716340e+00	1.184873915097777175e+00
5.776893208674236391e-01	2.918411783537582238e-01	4.176164687293676958e-01	1.862814943046368077e-01	1.905501875201511552e+01	-6.347250914858282300e-02	1.268903511282579899e+09	2.524402367992477593e+03	2.779645104555575941e+01	1.742354204964319209e+01	6.268261376636770077e-01	2.347779367427603958e+00	2.345393680375691403e-01	6.097572892523694499e+00	4.892695338167740715e-02	5.717655060841337011e+00	2.570210816141544896e+00	1.975373938490960768e-01	8.917086717492066494e-01	3.283267885934488817e-01	7.603057869548022207e-01	4.521999309519895149e+01	1.925871567110058891e+01	1.207186636047891071e+01	3.133058203157949606e+01	1.320223173998405031e+01	9.341161251551159950e-01	4.433180031452876313e-01
6.786751746067722912e-01	1.957977203607886574e-01	3.429339505955385919e-02	6.765141457830915472e-01	1.189410746704787556e+02	-2.036758841000130271e-01	1.268903511302716494e+09	7.309580409047616740e+03	3.522985848182907489e+02	6.081322990469876544e+01	1.726184336961362753e-01	6.013815858986905738e+00	1.379012563564183225e+00	4.413252124918913388e+00	5.792264688483095725e+00	4.575257827012291223e+00	2.110442122886451610e+00	2.107516969322794864e+00	1.977274424450227386e+00	1.490973040633353230e+00	1.994749643569041941e+00	4.131118147229894930e+02	1.708461500585956685e+02	2.949119482612984555e+01	2.003373448847254963e+02	5.768012012243607955e+01	2.859909838814381544e+00	1.062080911378229464e+00
2.327438453045043709e-01	7.320900066864669542e-01	3.447102694147328172e-01	2.499833777061166162e-01	6.460541307214657536e+01	-2.302518390996386444e-01	1.268903511248141050e+09	7.067271142433986824e+03	9.602684659549787227e+01	5.807534274234880911e+01	6.047823582813727228e-01	5.535734214110695106e+00	4.778929222844745972e+00	7.877717592655666956e-02	4.857706398771302503e+00	8.776866885121146211e-01	8.828929869364586513e-02	6.035716782357525290e-02	2.300257010727874363e+00	5.291188939848535666e-01	6.507529313243803903e-01	1.541021893378466814e+02	4.722321514293059863e+01	2.855976741977019628e+01	7.578298256270079492e+01	3.177106641599242209e+01	2.209614258929569086e+00	1.033466935803782905e+00
4.235770401825470488e-01	3.130549613274154486e-01	-2.536988835134292367e-02	4.026710059810347242e-01	1.772578594447714906e+01	2.416050684894608391e-01	1.268903511279308558e+09	2.457341189085483620e+03	2.269512649921600556e+01	1.831004626729721352e+01	8.067831773455735878e-01	4.138574557444261615e+00	5.200096080610647320e+00	3.265836632260140870e+00	2.182747405691202403e+00	5.851586948272540667e+00	1.864147686518736080e+00	6.127501800842694024e+00	2.900941300537415835e+00	1.886287532082044249e+00	1.225065915360861402e+00	4.100517276651321907e+01	1.583336453914972175e+01	1.277409215096594686e+01	2.860745669011566861e+01	1.236648011684527582e+01	2.918988521609672926e+00	4.333735854498789175e-01
5.088349678084642669e-01	4.759223332751832403e-01	1.844990264290606585e-01	5.069004620191027710e-01	1.872557179676893568e+01	-4.521356504568947443e-01	1.268903511267605066e+09	1.850989260835526011e+03	2.839376538131821448e+01	1.653237266412951456e+01	5.822536194867290460e-01	6.028769447816610949e+00	3.918849328700666490e+00	3.989790301655277371e+00	1.625454323176358074e+00	4.718977293460799860e-01	2.874249480207689000e+00	3.140272744073158151e-01	1.178543251458447294e+00	1.483569669611586317e+00	4.657086531428391574e-01	4.492613804544772904e+01	2.118136978621602040e+01	1.233292922371112077e+01	3.351429900992714295e+01	1.396902648729592933e+01	1.109543234426142666e+00	3.405065710054187567e-01
2.624106447657718610e-01	8.190069711216316772e-01	-7.545620995718441137e-02	3.135611035868011709e-01	1.157005022138721451e+01	-2.738111143897730138e-01	1.268903511328747749e+09	3.465402004853774542e+03	1.971027009858031320e+01	9.218085854331265594e+00	4.676793269816847398e-01	2.582776780374090198e+00	4.857053425112667355e-03	4.619125719927639651e+00	4.623982773352751430e+00	5.226028570391974881e+00	2.357291307123100310e+00	3.033130647230471766e+00	5.205052944622142741e-01	1.380424291818507676e+00	2.002879247294320653e+00	2.892835595291158057e+01	1.249504797957800406e+01	5.843675629692899776e+00	1.833872360927090384e+01	7.334670297226078439e+00	6.294675680935633011e-01	5.774465316815847737e-01
3.621135378158952256e-01	6.344314427408872525e-01	8.754899789273579147e-02	3.566049849656354742e-01	1.007636351167763848e+02	-1.094976612046702602e+00	1.268903511232275486e+09	2.063844124890082094e+04	1.827504626328437780e+02	7.608955279247076930e+01	4.163576479986213497e-01	2.430170334363322748e+00	4.168977989055984601e+00	3.332030339568763377e+00	1.217823021445161302e+00	3.370836827955133064e+00	2.091530723709231765e-01	5.400747040331815185e+00	1.385052128141812888e+00	1.745444267046781794e+00	7.846508294448558685e-01	2.588400154253145615e+02	5.260506318603061260e+01	2.190252038095456655e+01	7.450758356698517559e+01	2.900500122301480133e+01	1.438881297497303535e+00	2.474008993898016318e+00
2.606362472926899154e-01	1.539023222028108318e-01	-1.317798580975279576e-01	2.146610308744073270e-01	2.887920001872118902e+01	2.629032044347630048e-01	1.268903511295658350e+09	1.404357798903548246e+04	5.168577338073942684e+01	2.205498567347618888e+01	4.267128888835573508e-01	4.188872002269296679e+00	3.508404592448850501e+00	6.062025861979037700e+00	3.287245147248301080e+00	4.490052197072388118e+00	3.047080469624178001e+00	3.552306125385847224e+00	5.208383552461418597e-01	2.173856403097824241e+00	2.229322288473397418e+00	7.374075905421561572e+01	1.843193909328340041e+01	7.865145978220736467e+00	2.629708507150413865e+01	1.029876542403016337e+01	6.715614266937596222e-01	1.804141936405037727e+00
7.655649987312298510e-01	4.106309493162430546e-01	5.242982916708179841e-01	3.820334623306788080e-01	1.934802799637997950e+01	-3.819223971738527901e-01	1.268903511297972918e+09	2.239153655890046593e+03	4.983273103333392129e+01	1.100538055718726405e+01	2.208464262138389866e-01	2.620485883951684691e+00	3.376030760525011942e+00	5.795204551172234986e+00	2.888050004517660696e+00	3.158622079680221795e+00	3.898223224621462091e-01	2.999647343278091682e+00	2.511213577109081996e+00	5.224693721429528592e-01	1.831129875946994501e+00	6.083811159052118711e+01	3.557963873664666465e+01	7.857636060967885250e+00	4.343727479761455612e+01	1.381413043401627228e+01	2.474447943316156362e+00	4.005968807661533515e-01
7.554450583067211511e-01	4.390825055589248072e-01	-1.805096367919082900e-01	7.356173997955635091e-01	7.717212644070207261e+01	4.627168362056928164e-01	1.268903511241646528e+09	8.565189428034065713e+03	5.839012697793551752e+02	2.025243152484566167e+01	3.468468484834543591e-02	5.119230493677791038e+00	1.097014492316269241e+00	5.107934295788288281e+00	6.204948788104557522e+00	2.919251703464966319e+00	1.928352742429351396e+00	3.098091699242694119e+00	1.661056283394540145e+00	1.800413180125890689e+00	2.911450849301862487e+00	6.041537013042008084e+02	2.645004350515827696e+02	9.174114232014408898e+00	2.736745492835971731e+02	3.495806923854570414e+01	1.340522151163813680e+00	1.207562606335535582e+00
7.877522157972368655e-01	5.238252741692314141e-01	3.815100826096706060e-02	7.866583349562591421e-01	1.012809660078517169e+02	-1.155396251504316130e+00	1.268903511406933784e+09	2.495256635531941356e+04	3.996860128576321927e+02	4.192842303620702893e+01	1.049034033901554003e-01	2.167819811847207401e+00	6.179342086458977867e+00	3.375879075399616513e-01	2.337446868193531202e-01	5.818809133034011927e-01	2.893058038397380294e+00	4.166349944623696899e+00	4.847217993148549842e-01	1.518090885092955533e+00	1.558902371159070599e+00	4.416144358938392429e+02	1.026119898588439270e+02	1.076434696482884057e+01	1.133763368236727729e+02	2.600201438771250295e+01	9.589428828408003147e-01	2.895119989461777621e+00
6.629905068317938355e-01	5.220657127331648217e-01	-3.893266973668513264e-01	5.296774910927029012e-01	1.160995180469900987e+02	5.519836866082172833e-01	1.268903511211347580e+09	1.420749580310634519e+04	1.845069755244873306e+02	9.829515980328100966e+01	5.327449519123221844e-01	1.324982631628416896e-01	1.356472634197414706e+00	2.856397366573021568e+00	4.212870000770436718e+00	4.694611805164229601e+00	2.322918358036370201e-01	3.239493869020996897e+00	8.074942868720820233e-01	2.216092484520997274e+00	2.362963309980867344e+00	2.828021353277683261e+02	6.539781926239655263e+01	3.484035807811618923e+01	1.002381773405127348e+02	4.115104741219242612e+01	1.193675176242467328e+00	1.821301652035024032e+00
8.105665925797701510e-01	1.643671071744312040e-01	4.321674279989819456e-01	5.145372016813951621e-01	6.761250036101230876e+01	8.355022504065765521e-01	1.268903511280480862e+09	1.369418626737750128e+04	9.266679578528257366e+01	6.548565172497957576e+01	7.066787102115390518e-01	1.559750720944151625e-01	4.140808840470858954e+00	4.528862490120522999e+00	2.386486023411796609e+00	9.573755654148605743e-01	3.065427078193600163e+00	2.457608257509171779e+00	2.701679446345506275e+00	6.877329329483899967e-01	2.914407129448151612e-01	1.581524475102621636e+02	3.348443958112108731e+01	2.366274057534285902e+01	5.714718015646395344e+01	2.443126110147006713e+01	2.557937781566495872e+00	1.767458465619032415e+00
2.419519974541406993e-01	9.094164680989753613e-01	2.146491103763018549e-01	1.431696687818844183e-01	8.652953022881820289e+01	-8.557529893542565880e-01	1.268903511399369478e+09	6.879337699845116276e+02	7.246246182613706424e+02	2.118541122498452367e+01	2.923639452909532199e-02	1.837500802679920664e+00	4.195071962584508540e+00	3.085145168729573228e+00	9.970318241344955368e-01	2.778926097903352321e+00	2.316444489868401124e+00	5.272536923790219987e+00	1.413035332004031197e+00	6.332001862194964747e-01	2.316312675805932697e-01	7.458100294863551198e+02	6.349537917636409929e+02	1.856375956374684577e+01	6.535175513273877641e+02	7.582167640141803133e+01	1.263321985131929059e+00	1.412241767210506982e-01
9.633335313798582211e-01	1.432869212260169944e-01	5.231492911854288552e-01	7.238468477521760036e-01	1.692599462509099695e+01	-1.286554658253810768e+00	1.268903511285649061e+09	2.125300166333274774e+03	4.573504197647223180e+01	9.278953043261964240e+00	2.028849792689683129e-01	5.029678515825160900e+00	1.354791536794056839e+00	5.646250168495601685e+00	7.178563981100722913e-01	3.009762278226702392e+00	1.561723968458450518e-01	1.239498146534650402e+00	1.114152967472424427e+00	8.501781320600584335e-01	1.791587306364048393e+00	5.501399501973419603e+01	3.306416909606070931e+01	6.708223261599939313e+00	3.977239235766064951e+01	1.223665540070838098e+01	1.106007077662956695e+00	3.832206653552693854e-01
5.263819021320822467e-01	3.443173537316289168e-01	2.944743609311121779e-01	4.180362272571818139e-01	1.930161553395467067e+01	-6.034212673595478194e-01	1.268903511270499229e+09	3.523113134949917821e+03	2.869857992201758634e+01	1.734550625697827542e+01	6.044029462123587937e-01	6.212578013292139545e+00	2.946171476303309333e+00	2.431904443906914570e-01	3.189361920694000485e+00	6.260494833041080120e+00	6.577262754554008550e-01	4.621750379607405534e-01	6.539703866881607652e-01	9.176390172573332116e-01	7.478421357484713594e-01	4.604408617899586176e+01	1.810193328395326873e+01	1.094086180896091420e+01	2.904279509291418293e+01	1.217469845607607937e+01	6.737282819145654633e-01	5.853875645126742633e-01
3.601853965879733832e-01	2.798589340114229773e-01	-3.012087576173674841e-01	9.590939311669395562e-02	5.209912224949549397e+01	-4.474114505130049046e-01	1.268903511243202448e+09	2.485899572014755176e+04	7.921039008107096890e+01	4.588639127632397674e+01	5.792976303911615554e-01	2.486069247514478331e+00	1.629022910827469417e+00	2.372440165479722599e-02	1.652747312482266473e+00	9.937250010845442016e-01	1.389644830390500241e+00	5.338689924939579612e+00	1.402270804333255017e+00	2.914183818149423733e+00	2.449179578490462639e+00	1.250967813573949456e+02	2.038302389252545055e+01	1.180783744114642353e+01	3.219086133367187585e+01	1.340654493058536190e+01	1.328332354393948700e+00	2.886096120905680795e+00
