luminosity_distance	geocent_time	chirp_mass	mass_ratio	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	phase	ra	dec	total_mass	mass_1	mass_2	phi_1	phi_2	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
4.784140397070403196e+03	1.267724187712855816e+09	3.800773129136355521e+01	5.896600409334828985e-01	9.667424852216294218e-01	3.214452980496036449e-01	4.608429937514908481e-01	5.851442777025062103e-01	7.124849690440553385e-01	2.050750762085457035e-01	7.180662030007844976e-01	2.469211168356616193e-01	3.425813007765077245e-01	6.266433713651601067e+00	9.235371407971495472e-01	9.100725960446817453e+01	5.724951075138476142e+01	3.375774885308340600e+01	2.745946018983312698e+00	3.458430988027367370e+00	6.440996475412404942e-01	4.299135886923355909e-01	3.266530582988051634e+01	1.926142557275208134e+01	5.192673140263260478e+01	2.168637164296254838e+01	7.003179256565548183e-01	7.526090540691002806e-01
7.226407616199695440e+03	1.267724187657398462e+09	8.561533429947799334e+01	2.390940837026703791e-01	7.483168423255397439e-01	6.852509372287867162e-01	1.494504419863443401e+00	1.921737328497449937e+00	2.902756278667425693e+00	5.843393981864052122e+00	2.443559600919317898e+00	2.802139374636694047e+00	1.469181222544928778e+00	4.536217204141827608e+00	-4.546207026633224402e-01	2.612975868662158518e+02	2.108779230753845866e+02	5.041966379083128658e+01	2.171220528792847659e+00	5.073976807460272909e+00	5.731326105407893263e-04	7.461401261458522338e-01	1.027529710218907724e+02	2.456762745420601490e+01	1.273205984760967766e+02	4.171716904267366743e+01	2.411761859422365983e+00	1.052280542140806796e+00
1.198266365410961407e+04	1.267724187645596266e+09	1.128288448241831929e+02	4.973189438789920036e-01	5.732103948441669150e-01	3.594173938145868719e-01	1.952764654263846378e+00	1.609280509702470385e-01	2.975481125766377577e+00	5.051914192504283196e-01	1.794469548160328776e+00	6.965312793575160200e-01	1.714048753122896063e+00	1.876899868285796913e+00	-5.608896805702379140e-02	2.784943079573959608e+02	1.859953145559767052e+02	9.249899340141924142e+01	1.970453150094106931e+00	4.945934275860484952e+00	-2.486265387930131077e-02	5.319006946521834811e-01	7.193888381405137977e+01	3.577656972223754650e+01	1.077154535362889334e+02	4.363970768864577821e+01	1.607271638446726270e+00	1.585462891483553793e+00
3.520795334065853694e+03	1.267724187653592110e+09	6.333523777156757717e+01	3.831619659371141573e-01	7.671666591763913745e-01	7.534110481561200334e-01	1.190264127560448637e+00	2.622788161200245938e+00	1.016849788994270032e+00	6.213094731798215697e+00	1.845500485864361995e+00	2.292494637998387930e+00	1.562126485012879318e+00	2.211985768145929399e+00	5.399227253004790228e-02	1.662124746257600805e+02	1.201684825920936106e+02	4.604399203366646987e+01	1.583795672602309246e+00	2.600645461596579722e+00	2.475843927570217998e-02	7.122890036306850359e-01	7.581276805222371706e+01	2.904856925002447809e+01	1.048613373022481881e+02	3.995739637494773433e+01	1.846209115053747851e+00	5.850691866219080994e-01
5.469093884731115395e+03	1.267724187672543764e+09	3.317161103255796917e+01	3.100602583404382662e-01	8.056879299165030650e-01	7.799766763808860803e-01	3.517220671711479008e-01	1.823607374481684307e+00	2.685173060444576265e+00	2.790004715679659242e+00	6.161271074213677812e-01	6.151526465978344183e-01	6.484457166369747005e-01	2.580859620843945379e+00	-9.900521815899883116e-01	9.260798358900387939e+01	7.068986559924967139e+01	2.191811798975421155e+01	5.292481312288889406e+00	1.694469065553879439e+00	5.311769504820136323e-01	2.775715458596696439e-01	3.843247443006699626e+01	1.191638295044886142e+01	5.034885738051585946e+01	1.803465153039482516e+01	5.856761858161030343e-01	8.393264198452609071e-01
8.260429856152124557e+03	1.267724187676223755e+09	3.629875427078946615e+01	5.185837378577013990e-01	8.255649872399952738e-01	9.191984981135853383e-01	2.298662840513155392e-01	8.418078819569334570e-01	5.464494746360985644e+00	8.591629581310062519e-03	4.993972431903204168e-01	1.970352580634259665e+00	4.420526925114395822e-01	2.210467194992340012e+00	-4.268319839340086741e-01	8.886420877319766021e+01	5.851781930613869065e+01	3.034638946705896601e+01	2.903285871533462625e+00	2.084595310714862038e+00	7.384346909742447451e-01	3.247246204953340709e-01	2.693384414215179135e+01	1.396745357011383071e+01	4.090129771226562383e+01	1.670713300112928579e+01	5.106488171909419060e-01	1.172650105097979623e+00
2.868387978798065433e+03	1.267724187689869881e+09	3.663137381172825258e+01	3.705315462220075684e-01	9.880725378933638003e-01	6.973209851912473001e-01	2.140735860684938041e-01	2.539260748182935234e+00	1.755381676456176265e+00	6.133994216715980663e+00	2.283359783084826233e+00	2.059324615294253480e-01	5.465841161348812705e+00	1.619309740169661893e+00	4.979125442001004487e-01	9.701188360096622887e+01	7.078413033861798453e+01	2.622775326234823723e+01	3.628602700647471924e+00	5.383984377103648633e+00	5.491369167450019795e-01	2.099083554213767855e-01	4.739625146949391166e+01	1.756180634211867542e+01	6.495805781161259063e+01	2.452795275647380180e+01	2.293370374592139438e+00	4.934541898145137773e-01
2.296215169414974662e+04	1.267724187750852823e+09	1.631452529520552446e+02	9.069901722846460124e-02	7.593792376947018363e-01	8.028536402798991389e-01	9.639412424383299038e-01	1.770410184076576687e+00	1.840682548343813396e+00	5.025174123154061423e-01	2.345084480739294097e+00	1.001134192138368517e+00	2.011742200693841465e+00	3.878619413414959638e+00	-1.630078757994368743e-02	7.642910941476555990e+02	7.007351084717832919e+02	6.355598567587228587e+01	1.980990878514258924e+00	3.821673426858072098e+00	3.838133882096203542e-01	6.237887193761451066e-01	1.892769443025678697e+02	1.716723283224974139e+01	2.064441771348176360e+02	4.406748653364775237e+01	1.848793629776255720e+00	2.702168328286334020e+00
8.439572030019960948e+03	1.267724187633570194e+09	1.068454382240065286e+02	6.007898126551658446e-01	1.461549532711840793e-01	3.907905394793230736e-01	2.842968416748697713e+00	2.659364561536989413e+00	1.334681637743982685e-01	4.536138833916131929e+00	6.329517558202837346e-01	1.718309817080565738e+00	1.392477863876459443e+00	2.077368604433537769e+00	2.776090153660630833e-01	2.551077326703315293e+02	1.593636657689584979e+02	9.574406690137304565e+01	6.219719343450900162e+00	7.000220004571211518e-02	-2.172025781603792172e-01	1.013904320569112422e-01	7.266258833314613241e+01	4.365494283171030787e+01	1.163175311648564332e+02	4.871666358504298699e+01	7.024304046774325627e-01	1.193201060197608632e+00
3.305833687218490468e+03	1.267724187706297636e+09	3.035181180193979955e+01	6.797812108487197302e-02	8.168761988695140142e-01	6.117363000577982213e-01	2.557710500253189689e+00	2.651254080994378537e+00	3.726427265821783408e+00	2.450532182115150004e+00	2.230211859537059027e+00	1.034778515477103644e+00	1.082693243520868043e+00	3.576538623858169785e-01	-1.032362984560250663e+00	1.648306433089107372e+02	1.543389701106167990e+02	1.049167319829394529e+01	5.095230643634627299e+00	2.538472602276824475e+00	-6.725121625762728872e-01	4.503169529855517439e-01	9.923195303934420508e+01	6.745601719196869794e+00	1.059775547585410607e+02	1.951464080154516978e+01	6.592410147915718222e-01	5.553354074309447830e-01
8.534359604053344810e+03	1.267724187643589497e+09	9.691218524051939198e+01	2.934843325096717637e-01	9.672379591216633266e-01	2.325343111300411103e-01	8.947271345525685815e-01	1.155946599084383797e+00	3.351248265734446008e+00	3.983642692093832149e+00	1.529064474272761265e+00	1.214553985169487094e+00	3.062413245353389435e+00	2.068022600018117885e+00	-1.162863258664310617e-01	2.753853549224928656e+02	2.129019640989225195e+02	6.248339082357037455e+01	4.026403504650980736e+00	1.094466463205840512e+00	4.891731622034788951e-01	7.544827207019898507e-01	9.659616458476911305e+01	2.834946088615535587e+01	1.249456254709244547e+02	4.397021622314953504e+01	1.870428512413542466e+00	1.204041589167734072e+00
6.323982697864627880e+03	1.267724187653077602e+09	8.978659999494399813e+01	4.310483866969630484e-01	8.196392773775982299e-01	9.391173340954369619e-01	9.119350393268772503e-01	9.476993825363608792e-01	1.136845677539311872e+00	1.595346990032326939e+00	1.331331338452760527e+00	1.739208045658791058e+00	1.593879797143638033e+00	3.331251576396859093e+00	-1.178167920468744967e+00	2.287078619000870674e+02	1.598183988928376777e+02	6.888946300724938965e+01	2.967648748387301083e+00	4.104494425926612955e+00	5.157213058708405296e-01	6.480804843411805960e-01	8.219288720830708428e+01	3.542911142910622146e+01	1.176219986374132986e+02	4.617628469141512682e+01	9.729253711238274871e-01	9.444310124767721915e-01
2.979941204292806560e+03	1.267724187712915897e+09	2.981942041270090726e+01	2.534900603508856154e-01	8.366699627607488976e-01	5.861849027150505265e-01	5.825330339339304109e-01	1.685698230861860880e+00	6.123749068121248307e+00	4.874614486114751344e+00	2.215046041675622135e+00	2.049082721262102336e+00	6.247987089767664592e+00	2.137873573921780235e-01	9.450349905390638128e-01	8.909794976018523016e+01	7.107990129195306395e+01	1.801804846823217332e+01	1.836208193222143237e+00	1.676771954163804423e+00	5.437965183215445197e-01	4.602864204248244828e-01	4.709081043009403089e+01	1.193705237789664864e+01	5.902786280799067242e+01	1.975552368906772926e+01	2.502606420972925072e+00	5.094219157147585886e-01
5.656845855874996232e+03	1.267724187782666445e+09	1.344916000632825615e+02	2.599656622129987715e-01	2.399113687782349069e-01	2.152592800904885306e-01	1.325158421879988557e+00	1.463631405208455805e+00	3.671188049529617192e+00	2.068547143262704058e+00	1.969722294017554276e+00	2.201790656261284340e+00	1.233636656140994381e+00	1.512251220810391317e+00	1.691968741688680833e-01	3.982685558382518138e+02	3.160947697088303698e+02	8.217378612942142979e+01	3.973370411688577519e+00	1.361373154038608035e+00	5.105373884538754597e-02	2.327098052090545710e-01	1.696984144437774091e+02	4.411576068737251433e+01	2.138141751311499377e+02	7.220306526352531762e+01	1.725052405154781088e+00	8.626854631782984173e-01
1.108907177832450543e+04	1.267724187671851635e+09	6.993604344936329653e+01	4.115208286371129232e-01	9.116598959582764561e-01	8.258379908324859492e-03	2.487292604654167238e+00	1.183902935631039766e+00	5.685558343388239066e+00	1.996349009195383051e+00	4.943936701029383318e-01	3.012927133501043464e+00	1.969744866042457243e+00	5.528971937069833587e+00	4.490452657020604921e-01	1.801734171394129191e+02	1.276448873328907894e+02	5.252852980652213688e+01	5.282923088345320650e+00	4.685296124553974373e+00	-5.115732035658350219e-01	5.548398587821160577e-01	5.128905182211043012e+01	2.110651310584671236e+01	7.239556492795713893e+01	2.810103429644765427e+01	3.528703481194279123e-01	1.488735564377576592e+00
4.335749086267829625e+03	1.267724187715323925e+09	3.478923674685483292e+01	5.457994078225003598e-01	8.876070024905640121e-01	9.401263142487147340e-01	4.816180154881303244e-01	7.746439740573072275e-01	2.843595632577612609e+00	3.765611601200834713e+00	9.550164880154983216e-01	1.533223202269422103e+00	4.804009342887728629e+00	5.679728259208310703e+00	3.749953668953338592e-01	8.437403689825498532e+01	5.458278510865066124e+01	2.979125178960432052e+01	1.892211555365442166e+00	4.735807187943056107e+00	7.461191142619731931e-01	4.111517610272156231e-01	3.221358933537723601e+01	1.758215798308610900e+01	4.979574731846334856e+01	2.053186153149928828e+01	1.000096244947911162e+00	6.944024628980846048e-01
1.077316509006624074e+04	1.267724187669722080e+09	9.603461493721570719e+01	4.720311794624376667e-01	2.851565277410065824e-01	1.353290087069286031e-02	2.214419586195380152e+00	5.933161731415442786e-01	5.301037434253646374e+00	2.859686969930012701e+00	7.199738553250313311e-01	4.438678289152683809e-01	2.161076333186804810e+00	5.701874259735156159e+00	7.863653529453065172e-01	2.396325439810442504e+02	1.627903996357972858e+02	7.684214434524697879e+01	4.055791768274097819e+00	3.073643895348157073e+00	-1.126508661696071778e-01	2.281043212651489294e-01	6.633071369633873360e+01	3.131016502066804463e+01	9.764087871700677113e+01	3.913034529425548413e+01	6.880127442100930635e-01	1.454223549908567170e+00
4.188021422974888083e+03	1.267724187648934603e+09	9.896159539745256950e+01	2.552946070551563862e-01	4.633057699612584401e-01	9.250504880285835840e-01	6.752364867634164103e-01	1.021082203114259901e+00	5.490674225770571404e+00	2.063307544959892326e+00	1.953654848696473545e+00	1.692021908062500080e+00	1.505200590261472460e+00	4.253943872557535144e+00	-1.835597977907901246e-01	2.949419174547588227e+02	2.349583243623378337e+02	5.998359309242101745e+01	3.777500029192282227e+00	2.984988947783268287e+00	3.863778424790075272e-01	2.896040630662000126e-01	1.402783261926673504e+02	3.581230016371206659e+01	1.760906263563794028e+02	5.908352895087224965e+01	1.703476098955446494e+00	6.749438829176706012e-01
3.168493596123039424e+03	1.267724187637963295e+09	1.270858037911358309e+02	9.649913746078544463e-01	5.789649032692035791e-01	8.345530751306223793e-01	1.763526820822760133e+00	1.220095328569927196e+00	5.487428625337892329e-01	4.445896410696268397e+00	1.416575798304358536e+00	1.062298285747831583e+00	3.478301312715687210e+00	3.744206115632074727e+00	2.575372911732525250e-01	2.920221265458401945e+02	1.486124215706126961e+02	1.434097049752274984e+02	3.795743711612532767e+00	4.344486574146321445e+00	8.436866449261577749e-02	7.524772504644581250e-01	9.674566824485859229e+01	9.335873538696154128e+01	1.901044036318201336e+02	8.273198755708646956e+01	1.800638942325216041e+00	5.361144769239887253e-01
8.133798521412007176e+03	1.267724187629309893e+09	1.009311585815344898e+02	1.491335684556192032e-01	9.770809090037635425e-01	3.498945803505049690e-01	1.563384104748473558e+00	1.698893576468287758e+00	5.134269039135305412e+00	2.037903907807350201e+00	1.454327306669330078e+00	2.510711699156315646e+00	3.695917255886437047e+00	3.181540120312526199e+00	-1.008497167122979210e+00	3.735292590775397343e+02	3.250529523556998583e+02	4.847630672183989020e+01	2.094212471803837516e+00	9.452962037595566969e-01	5.015025813138775925e-04	9.770540682081174655e-01	1.506219099450642602e+02	2.246278291770834912e+01	1.730846928627725845e+02	4.676913028583452103e+01	5.348485726486353897e-01	1.158072172064841920e+00
1.506007457757589873e+04	1.267724187692506075e+09	6.420541282511112513e+01	5.929789916439650588e-01	8.292467427090056686e-01	5.810511256631041288e-01	1.536749941595478619e+00	3.519386309406155600e-01	2.761866187899734149e-01	6.670042395132232960e-01	1.174739338814192180e-01	1.463725316045721425e-01	2.588943719500114593e+00	6.186023466856092057e+00	1.044062929620050095e+00	1.536031479975003435e+02	9.642509336484147298e+01	5.717805463265888477e+01	5.532720680223954801e+00	5.808907299013927883e+00	2.207559949430456525e-01	8.287661758209574625e-01	3.313510116458564170e+01	1.964841887659676445e+01	5.278352004118239904e+01	2.206326978833658359e+01	3.288982621454769606e-01	1.910058819071883685e+00
1.102795009735542044e+04	1.267724187678242922e+09	5.558545564484975898e+01	2.378224061553881608e-01	2.098897004077348444e-02	1.975663081606685856e-01	2.398931859628615104e+00	2.218467431974559201e+00	4.968983463663260380e+00	5.145640166838639118e+00	1.387410121086785075e+00	4.229499247042928789e-01	5.348620564256586718e+00	5.858723378943501814e+00	1.067806062228010777e+00	1.699806620454587573e+02	1.373223341249814951e+02	3.265832792047726940e+01	3.419323368854207068e+00	2.105121525337882105e+00	-3.539271682846408668e-02	3.141158465130407945e-02	5.532569327557974503e+01	1.315768949701335266e+01	6.848338277259308882e+01	2.239478296947215341e+01	1.409940699615284121e+00	1.482071637873073389e+00
7.190855077777927363e+03	1.267724187711627245e+09	3.802136918195067494e+01	6.094943782877388916e-01	8.743503001978299993e-01	8.717745415907612871e-01	1.567035651033947541e-01	5.407200145797775859e-01	3.865730416305034556e+00	1.008760009106882266e-01	2.955015392932571761e+00	2.850194170809607908e+00	1.907311980955452624e+00	2.481003857794377154e-01	8.973609454300152111e-01	9.058854547463417362e+01	5.628385329994555519e+01	3.430469217468861842e+01	2.967395727558695739e+00	5.499408366841436191e-01	8.196217100011107259e-01	2.551849111019934835e-01	2.748121547751280147e+01	1.674964634205805325e+01	4.423086181957085472e+01	1.856435510324702420e+01	2.949082773364106735e+00	1.048084566929044170e+00
7.086766680021059983e+03	1.267724187743566036e+09	2.684570084703505799e+01	1.220894587384043772e-01	6.811602108452317061e-01	4.586679741050550541e-01	1.816894057079616820e+00	1.728060381549634705e+00	3.271797110310090684e+00	6.127843141878384969e+00	2.161082397792097431e+00	3.023186467048174730e+00	3.697026027408130577e+00	2.811738481744647800e+00	1.375615107922226965e+00	1.088681453153073875e+02	9.702269678008632070e+01	1.184544853522106855e+01	6.244617734484140925e+00	3.233229537614645377e+00	-1.557053375500528636e-01	6.606371800289969620e-01	4.765882209747773857e+01	5.818639793990963760e+00	5.347746189146870677e+01	1.318696061037083211e+01	1.908898440046397749e+00	1.035776221696026234e+00
