iota	chirp_mass	phi_1	chi_p	tilt_1	dec	mass_1	mass_2	chi_eff	total_mass	mass_ratio	psi	phi_jl	phi_2	phi_12	total_mass_source	theta_jn	a_1	phase	ra	mass_2_source	luminosity_distance	a_2	chirp_mass_source	tilt_2	mass_1_source	redshift
3.033464846046725616e-01	8.436854363282887448e+01	1.888476163927055751e+00	5.681793089324337354e-01	1.935801106459917209e+00	-5.050121181997235809e-02	1.139874731419325684e+02	8.281758149679161818e+01	-2.129432130688527769e-01	1.968050546387241866e+02	7.265498498564884056e-01	2.761902487923694860e+00	1.883280854236349500e+00	4.964247130170656774e+00	3.075770966243601023e+00	7.968064190893957743e+01	5.194950387013433923e-01	6.082495385449437908e-01	3.346469045463587477e+00	2.060130127719709492e+00	3.353042972968354718e+01	1.091667420311289243e+04	2.781243794764274302e-01	3.415836918379344667e+01	2.411309280859241788e+00	4.615021217925602315e+01	1.469923056890485524e+00
2.312636052191638925e+00	3.111284207888804687e+01	1.464848559501919389e+00	1.755392414385547883e-01	2.862298089264043166e-01	8.746939425527742173e-01	5.371150213964794773e+01	2.450564680765242542e+01	5.157272992396823019e-01	7.821714894730037315e+01	4.562457915241066586e-01	6.719641006182983656e-01	6.773682555489332069e-01	6.101282399751639218e+00	4.636433840249720717e+00	5.413544981150231195e+01	2.359614905315878808e+00	6.217356159144314942e-01	2.660173167194401334e+00	9.883924380521449393e-01	1.696078456845693339e+01	2.534711620780596604e+03	4.009341531303334816e-01	2.153373938482034333e+01	5.640871100520644665e-01	3.717466524304537501e+01	4.448415819883212441e-01
1.364370947975125592e+00	1.378454793967568150e+02	3.920434381345463404e+00	5.522108395336293718e-01	6.098342795293514307e-01	-1.034429486843229551e+00	2.392341694405964176e+02	1.080781032061213836e+02	3.547771926672493303e-01	3.473122726467178154e+02	4.517670007542879951e-01	1.355035342001963850e+00	3.633096202981052958e+00	3.204154701488574730e+00	5.566905627322698003e+00	1.407943470241868624e+02	1.220252084307587248e+00	9.641703381879184187e-01	2.952052641768463381e+00	3.456161448200397501e+00	4.381298090205088158e+01	1.088815061133946438e+04	6.200601198384694257e-01	5.588015682257172756e+01	2.956112982964428593e+00	9.698136612213598085e+01	1.466805521581441729e+00
1.402160019590289686e+00	1.021371176443255280e+02	1.781527355174475247e+00	8.267725968045104290e-01	1.085214843104536087e+00	2.532148625678627418e-01	2.632823077174411424e+02	5.805951511727447212e+01	4.509366489659124566e-01	3.213418228347156287e+02	2.205219014548630008e-01	1.268129618255818547e-01	3.602349619250988511e+00	4.149505937834891967e+00	2.367978582660416720e+00	1.622693295253532710e+02	1.050903088161751375e+00	9.348361955732409356e-01	5.149143889228901649e+00	5.522371394872131134e+00	2.931855712878413556e+01	6.621415399767725830e+03	6.280045512779500738e-01	5.157660914969552124e+01	6.029467955607360485e-01	1.329507723965691071e+02	9.802991962477332066e-01
4.447516165755243112e-01	7.601263084516614299e+01	3.814407359371873696e+00	5.552356952511189325e-02	6.206529653733547924e-01	1.171035944277503127e+00	2.043366479570150318e+02	4.183529745194548610e+01	6.559565905237578487e-02	2.461719454089605108e+02	2.047371231260782243e-01	1.803731193301323588e+00	1.108486864483110956e+00	5.740092284024338909e+00	1.925684924652465213e+00	1.117310761428040422e+02	5.140701516199681631e-01	9.547243915497596878e-02	3.243451966717277868e-01	5.525942554827885544e+00	1.898795899465656589e+01	8.527466764346418131e+03	5.436488495800814724e-02	3.450016625845365326e+01	1.448411954488058040e+00	9.274311714814747631e+01	1.203254044508860643e+00
1.742961598675503820e+00	1.155623424857438408e+02	2.469077655597669008e+00	1.794684550932775791e-01	1.062121894679355139e+00	1.962659892785123539e-02	4.158091873053628547e+02	5.115576400104356480e+01	1.494366131502867234e-01	4.669649513064064195e+02	1.230270171098352405e-01	1.892056680443265915e-02	3.936542722312545983e+00	5.960351333146124198e+00	3.491273677548456522e+00	3.489988353296821515e+02	1.479687251660984693e+00	2.054846973989815362e-01	4.618166049058124223e+00	4.718757299880486755e+00	3.823263824579751002e+01	1.835225831327524020e+03	8.508969542056722402e-01	8.636862964267855602e+01	8.669511785782690882e-01	3.107661970838846059e+02	3.380129216342154241e-01
1.176976580339787803e+00	7.242163658599152143e+01	4.758445806572263237e+00	2.223093181130082197e-01	1.900662690562551660e+00	-8.683858715895977909e-01	1.319847747944025684e+02	5.446405087030085213e+01	-4.604612273053432236e-02	1.864488256647034063e+02	4.126540425222641195e-01	1.917488124383635473e+00	9.468156046412805615e-01	3.537244624986299435e+00	5.061984125593623318e+00	7.041418006561779919e+01	1.325182967631106434e+00	2.349780072288113475e-01	5.677996707125273268e+00	2.530186286799541051e+00	2.056886907928829800e+01	1.256545166427257573e+04	1.496004679626336542e-01	2.735072286474651904e+01	1.390566465852128841e+00	4.984531098632950830e+01	1.647887477933491107e+00
6.723308405117935926e-01	8.834135912267085189e+01	5.011258235033121622e+00	3.261534768751968016e-01	2.449706116314479321e+00	3.201963663902136492e-01	1.265349025415391537e+02	8.213967358165335497e+01	-1.819310518600345816e-01	2.086745761231925087e+02	6.491463772589414205e-01	1.434231684512938809e+00	3.420076241704592679e+00	4.707509862106819654e+00	5.979436934253284264e+00	8.131843957248248955e+01	5.866149790908572470e-01	5.112195313259556562e-01	1.848740888489074585e+00	5.559917098783877520e+00	3.200902671875965666e+01	1.180322543759039399e+04	1.689932542826900197e-01	3.442576286498307780e+01	5.481241978370945400e-01	4.930941285372284000e+01	1.566140929661989256e+00
2.545444863089027177e+00	1.946030248207165698e+02	4.793594921425367694e+00	6.454602280245301804e-01	1.288932109937110715e+00	1.217325019598470170e+00	8.798284214610154095e+02	7.309206152277805302e+01	1.679033952579029876e-01	9.529204829837934767e+02	8.307535849024252905e-02	4.012394425090320960e-01	5.029400670580479904e+00	3.329481303657909841e+00	4.819071689412128379e+00	2.455480071540704330e+02	2.681484281704803685e+00	6.719774096264261587e-01	5.953137978358396865e+00	1.408171449583711876e+00	1.883432077092428258e+01	2.480400698383466442e+04	6.580968240532560076e-02	5.014519656588569063e+01	2.751446528935038494e+00	2.267136863831461255e+02	2.880790946048600532e+00
2.484990346212696544e+00	3.642820977734392329e+01	6.014338357557455161e+00	5.273605584091950460e-01	6.697059643495987258e-01	3.727723961828899313e-01	4.233598162215020722e+01	4.136088399249951664e+01	7.246707674167252033e-01	8.369686561464972385e+01	9.769676385833340193e-01	2.439993322818095667e+00	2.246231351964775413e+00	5.766177814249445532e+00	6.035024763871577491e+00	3.925202132652050580e+01	2.591518830750027202e+00	8.495463479971233633e-01	5.602283978234131823e+00	5.590283880468156497e+00	1.939736080478939328e+01	7.910800090985346287e+03	8.012319558821882071e-01	1.708404319046554676e+01	2.036423462836128295e-01	1.985466052173111251e+01	1.132294408953156140e+00
5.646476808224489830e-01	1.051338423146620755e+02	5.170342761120616970e+00	4.200667199404836682e-01	7.785529369341797068e-01	1.434300619580768377e-01	1.949003306811055438e+02	7.793354192939263214e+01	3.059101955776554194e-01	2.728338726104981902e+02	3.998635695334293860e-01	1.614077460073974901e+00	3.783738961982484050e-01	6.202734599551842365e-01	1.733116006014154387e+00	9.725577477185468922e+01	6.136435297614030171e-01	5.981726620714011844e-01	4.221450608308919605e+00	2.794972320372863805e-01	2.778059384099456963e+01	1.405485141149423725e+04	8.806611878893784440e-02	3.747655374027419839e+01	1.503295856866888158e+00	6.947518093086010538e+01	1.805323110638103579e+00
8.445870925188363465e-01	9.597930553848310353e+01	1.535279739356619544e+00	2.426506828641588343e-01	2.933452211755458006e+00	-2.632652598048366155e-01	1.699522906625826408e+02	7.396946836624685773e+01	-3.406422896119550292e-01	2.439217590288295128e+02	4.352366659953013639e-01	1.980370999355507866e+00	4.115690747654462633e+00	3.549155893947074425e+00	2.013876154590455325e+00	7.509041895807742151e+01	7.394766835429379404e-01	3.860316867516213613e-01	4.482889975960568485e+00	2.448510530280579189e+00	2.277122956083326599e+01	1.837592357780574457e+04	6.742149003607065261e-01	2.954687721540330259e+01	1.959465647814192968e+00	5.231918939724415907e+01	2.248373925906708592e+00
2.975439429081450537e+00	7.587747239159715207e+01	4.094641363060200767e+00	1.799159397629906121e-01	2.380268308936526633e+00	6.863150939059359246e-01	1.235514219776167835e+02	6.288013840716181591e+01	-9.385531174045359804e-02	1.864315603847786065e+02	5.089390101762932828e-01	2.781557960664657880e+00	3.482632548794232452e+00	2.644181649122950617e+00	4.832725593242336082e+00	7.914770082252888983e+01	2.986626174396550759e+00	2.607928017498208906e-01	1.959530445089899153e+00	3.694517584160600165e+00	2.669514953400340929e+01	9.878446143057708468e+03	2.185576724279776062e-01	3.221304092303329725e+01	1.132845807623737988e+00	5.245255128852546989e+01	1.355489274449170889e+00
7.437818102502692375e-01	7.893034541132004733e+01	5.791522842537256466e+00	6.078970984302880520e-01	1.724705359780222658e+00	-8.100919281181733211e-01	1.924708626651346322e+02	4.684910799730786835e+01	-2.891153730646216571e-02	2.393199706624425005e+02	2.434088326336285857e-01	1.288603595213480668e+00	3.286797447006541972e-01	6.223714416815028017e+00	4.321915742777721059e-01	1.061220299709995203e+02	8.670588413788558879e-02	6.151687832395343891e-01	2.165387069842206635e+00	2.386442393995345412e+00	2.077437344339910652e+01	8.983785157952695954e+03	5.276869146125442445e-01	3.500020687022409760e+01	1.099158782998424400e+00	8.534765652760040666e+01	1.255139396860789791e+00
2.681611400084867203e+00	4.145670824037793523e+01	2.383688590359135162e+00	2.835989594189758378e-01	2.200840315412894377e+00	3.009447043455431015e-01	2.401101648997568816e+02	1.308373967980650221e+01	-1.943193795906403565e-01	2.531939045795633945e+02	5.449056971523386778e-02	1.379029282794256073e+00	4.641253600530186318e+00	1.872380912246342177e+00	5.771877629066793247e+00	1.695754530578521440e+02	9.618731167421780137e-01	3.509881196691571059e-01	5.342208486805940737e+00	5.285199712604914168e+00	8.762774473494438610e+00	2.865956890834102524e+03	7.128200266954402009e-01	2.776543966894814375e+01	1.522187146507045785e+00	1.608126785843576840e+02	4.931046918281508651e-01
4.429493667189323691e-01	2.229156216142571978e+01	6.155235192245793741e+00	2.785749168859185110e-01	5.588601870015384998e-01	-7.927023711411194107e-01	6.090607673875928185e+01	1.211695519927648590e+01	3.766556198090281748e-01	7.302303193803577130e+01	1.989449304253991246e-01	2.855056902384396800e+00	5.551699812871550677e+00	4.679541073605170354e+00	4.807491188538962845e+00	4.198669729091670888e+01	2.608572294355805399e-01	5.253948228436574608e-01	2.260112218885360402e+00	2.591216002801481011e+00	6.966992694460091506e+00	4.679960663583824498e+03	6.955385191764106301e-01	1.281717627676212068e+01	1.526495407909017832e+00	3.501970459645661293e+01	7.391944746707518332e-01
1.428700959069949761e+00	5.448548950275241509e+01	3.181899373787331342e+00	8.274619177120471347e-01	1.199337880068427342e+00	-1.090200099906814213e+00	1.655950432284652152e+02	2.732410027782716000e+01	2.093832977941505191e-01	1.929191435062923858e+02	1.650055445206118354e-01	4.410613526207209090e-02	3.696360555715684892e+00	2.040140060419203039e+00	5.141425993811457040e+00	1.080429737872624258e+02	9.052066750751297519e-01	8.880262326444110510e-01	3.948273508557092359e+00	3.583164723735059454e+00	1.530266512914266386e+01	5.042247295383306664e+03	7.623105539322955204e-01	3.051420510759231064e+01	2.243714965418911689e+00	9.274030865811975843e+01	7.855778746533939039e-01
1.942241634211180790e+00	6.662041387186353347e+01	1.008735942031605326e+00	8.772568403997240694e-01	1.460618697718434777e+00	9.806061849036179501e-01	1.241492206416702118e+02	4.916794691534715156e+01	1.350293734867581003e-02	1.733171675570173704e+02	3.960391105253875388e-01	8.108304818484979304e-01	2.555041750061606831e-01	4.634588641124338437e+00	3.625852699092733999e+00	9.568347141986873794e+01	2.154952443923752181e+00	8.826084640434013195e-01	2.698231824502352882e+00	6.108798822991481359e+00	2.714422298587674831e+01	5.246077201653030897e+03	5.080641251717076257e-01	3.677923287426922627e+01	1.969934888686835528e+00	6.853924843399198608e+01	8.113595272529788849e-01
1.592104744275841588e+00	5.799644129131601744e+01	5.664448027664986007e+00	4.519617806280138983e-01	7.292781420141831727e-01	2.339560890661458448e-01	7.392933049332107487e+01	6.016147403014456074e+01	4.934159610569709836e-02	1.340908045234656356e+02	8.137700372598352105e-01	2.698717219522833499e+00	1.762089046036090290e+00	2.022261799625324485e-01	8.209634594771322291e-01	6.974741281216496702e+01	1.836155656325961782e+00	6.549310595529599377e-01	5.135979419986654193e+00	1.662708564583255111e-01	3.129302698631003921e+01	6.143671267389018794e+03	7.532169463806095422e-01	3.016688390197571579e+01	2.279334786026363524e+00	3.845438582585492782e+01	9.225201210628739545e-01
3.367137437560953628e-01	3.148634191179173669e+01	1.862107363679983862e+00	6.028425414261880944e-01	7.680049588301532948e-01	-6.919381345146193851e-01	7.087426515316178666e+01	1.990904595758310336e+01	4.859359477545500128e-01	9.078331111074489002e+01	2.809065591658545524e-01	1.854065416524650622e+00	2.899996777789129787e+00	5.958103945932434087e+00	4.095996582252452001e+00	5.099114129961211006e+01	1.325469794050164463e-01	8.677719291583668726e-01	5.597180609041951804e+00	2.427369231052104226e+00	1.118250659887460863e+01	5.001316373831070450e+03	3.966445288431491578e-02	1.768523850681675924e+01	1.728341900449295920e+00	3.980863470073749966e+01	7.803741747477904722e-01
1.144899900158924622e+00	1.895210735155367274e+02	4.089480941058993402e+00	6.261332318465288038e-01	1.013860087081942973e+00	-1.082025435163923799e+00	3.861944732113065015e+02	1.298750940246801804e+02	2.409627253048240159e-01	5.160695672359867103e+02	3.362945433805287765e-01	1.405194246040566197e+00	2.696129310854701089e+00	3.933215760150614582e+00	6.126920126271207856e+00	2.421907604498487956e+02	1.330259097484268072e+00	7.376004789491438229e-01	1.938106220861088191e+00	3.165009269854159868e+00	6.095020861974111881e+01	7.898246980001315933e+03	8.163008038473990036e-01	8.894198734065325596e+01	1.820694110679661470e+00	1.812405518301076484e+02	1.130839204094455486e+00
1.120077894765373755e-01	3.807695586088648554e+01	3.477096622965322403e+00	3.579769627068263294e-01	3.997833134534781729e-01	-4.063001631157914240e-01	5.952448223059430887e+01	3.271216121992419801e+01	8.759972417035941650e-01	9.223664345051849978e+01	5.495580976781827554e-01	2.422803748136554525e+00	2.459778033835031241e+00	1.754707303370949489e+00	4.560795987585213318e+00	4.542064286663431005e+01	1.419199933288732562e-01	9.197320560649746568e-01	3.174072591291599466e+00	2.286390881133662845e+00	1.610864550771539427e+01	7.044101408564793928e+03	9.525595831743544073e-01	1.875046346990851021e+01	2.257707541091320547e-01	2.931199735891891578e+01	1.030720783088583392e+00
1.621271121647911206e+00	1.210591050507753010e+02	4.857863810265348192e-01	2.935756314187340510e-01	3.799106371538533700e-01	-1.065288205930987608e+00	2.090007293433409643e+02	9.534641632213578077e+01	6.955671002089616195e-01	3.043471456654767735e+02	4.562013569125070722e-01	3.041415970226251542e+00	4.620414430726187405e+00	5.620082860600828845e+00	5.134296479574294914e+00	1.404537290051511036e+02	1.458570183409418464e+00	7.916557721283207227e-01	1.303181148489231944e+00	3.548726300250088173e+00	4.400159459501266923e+01	8.210310954874694289e+03	8.391936833481924429e-01	5.586779102931620145e+01	7.593186506036656569e-01	9.645213441013842726e+01	1.166885477667274573e+00
4.002939169195476876e-01	3.458990231951295868e+01	1.321958043201101773e+00	3.387093929688966276e-01	3.542068966890254966e-01	1.276430954428473541e-01	6.032724879640973370e+01	2.700611426576666219e+01	5.838873498207595159e-01	8.733336306217640299e+01	4.476602995257738526e-01	9.821816977322733733e-01	4.382808806764399989e+00	5.360067888240283018e+00	4.038109845039181245e+00	5.231890234784574290e+01	3.002137195347645005e-01	9.765394489593985927e-01	4.682052779283299437e-01	5.470229529782479005e+00	1.617858519955865759e+01	4.145011635081736131e+03	7.941190615076116899e-01	2.072181418672396447e+01	1.770856890941400419e+00	3.614031714828708175e+01	6.692506750530556880e-01
1.694460634334532756e+00	1.007010264245167832e+02	6.044457650481815492e+00	8.386704321553449804e-01	1.222935213137189114e+00	-5.781437229349868367e-01	2.883707698993587769e+02	5.281648885036479157e+01	3.189755425402506228e-01	3.411872587497235827e+02	1.831547936318154435e-01	1.253553089727083680e+00	5.906299321490427801e+00	1.513517734009595550e+00	1.752245390707366290e+00	1.776941061907020014e+02	1.382996942811111074e+00	8.921039026865286159e-01	2.956919355943272265e+00	2.276581997335121343e+00	2.750741282892162687e+01	6.123673600624108076e+03	6.849095834621833356e-01	5.244621076579188212e+01	9.468489570162673674e-01	1.501866933617803568e+02	9.200820222115871916e-01
