mass_1	mass_2	chirp_mass	ra	dec	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
1.392294200000000046e+02	7.573005699999998797e+01	8.857848728017987128e+01	2.833164700000000202e+00	-8.798161899999999980e-01	2.051936715018119806e+00	8.939645907056575913e-01	2.490133922222948826e+00	1.006001900000000023e+04	2.149594769999999642e+02	5.439228074066529972e-01	-2.755673643349427215e-01	2.894672892328244429e-01	1.720575972330547154e+00	2.547653468678208188e+00	3.191387809320370472e+00	7.929071202772045579e-01	4.971271992611597135e+00	5.860686468191552478e+01	3.187761037108930751e+01	9.048447505300482874e+01	3.728599471116289266e+01	2.927448656403053295e-01	8.469276317786242902e-01	6.084855997037842634e+00	2.993058499178626874e+00	1.375650373990444653e+00
1.386331500000000005e+02	8.999429299999999898e+01	9.678845660837501441e+01	2.378676799999999592e+00	-1.098945999999999951e-01	1.292030113547670833e+00	1.036443130336262231e+00	5.235096560160934498e-01	1.047586399999999958e+04	2.286274430000000280e+02	6.491542102303814454e-01	-3.545827606870438076e-01	6.297040985453494777e-01	2.138988798954791104e+00	1.970144713284277538e+00	4.808192369046731862e+00	8.080171268912261784e-01	3.501354633874077749e+00	5.724898819442809383e+01	3.716342171784239667e+01	9.441240991227050472e+01	3.996909259963996419e+01	7.470907300482712010e-01	7.240214139079487188e-01	6.060093835219013236e+00	4.585100897086158867e+00	1.421582535732794472e+00
1.381850699999999961e+02	1.357794800000000066e+02	1.192444800716419593e+02	1.230715999999999921e+00	1.364386300000000052e+00	3.565167556494428958e+00	9.312983499928420006e-01	1.818839395971884043e+00	1.087007099999999991e+04	2.739645500000000311e+02	9.825915346715822229e-01	2.348168361761315548e-01	1.368329417028876782e-01	2.861222021993298781e-01	1.153016301421242007e+00	3.651991730451985774e+00	9.686770339242936068e-01	1.952198187972171262e+00	5.606274674554480697e+01	5.508678036260911881e+01	1.111495271081539471e+02	4.837840359353313602e+01	4.848205412595646413e-01	1.092261513370696834e-03	1.542976294545463034e+00	5.194968024997454137e+00	1.464828750314152161e+00
1.371914699999999812e+02	5.794245500000000249e+01	7.623033792724305613e+01	3.088683100000000792e+00	-1.161452799999999952e+00	6.157222499335945010e+00	2.510115822400979191e+00	1.928433713769577285e+00	1.330785399999999936e+04	1.951339249999999765e+02	4.223473587680049435e-01	6.429561269552346026e-02	8.051479028935661919e-01	1.166582207175439034e+00	2.646418006596064743e+00	8.060589680409937507e-01	2.482784603154835512e+00	5.890431305897000591e+00	5.031372559594776561e+01	2.124986911522671207e+01	7.156359471117447413e+01	2.795678408109248636e+01	8.757206875196387186e-01	6.807190155789173414e-01	3.509065837192724135e+00	4.315124805233716998e+00	1.726720559350693351e+00
1.366774299999999869e+02	5.806066500000000019e+01	7.618283014257710306e+01	5.689699000000000062e+00	4.749378699999999842e-01	4.619310482855297550e+00	2.123014310759513634e+00	2.622490419444029719e+00	9.485057600000000093e+03	1.947380950000000155e+02	4.248006785026614551e-01	8.629196601355257346e-02	5.937921641940918649e-01	1.848841520512882308e+00	4.116894919867754576e-01	1.952439107970456833e+00	2.257232032849489478e+00	1.740416834169068172e-01	5.912732967095922021e+01	2.511732976227401792e+01	8.424465943323325234e+01	3.295706769659662427e+01	6.175082968323382104e-01	7.511819729022195524e-01	5.180675366181723973e+00	8.499291669725943521e-01	1.311577924465782363e+00
1.366480300000000057e+02	8.133821899999998095e+01	9.117021954329679545e+01	2.481981300000000168e+00	-5.432608199999999776e-01	2.028682598526256875e+00	1.585866691289855357e+00	8.598647879975771513e-01	9.578415600000000268e+03	2.179862489999999866e+02	5.952388702566732137e-01	-4.765386000045176984e-02	5.756334481197546982e-01	1.746242225158197936e+00	1.518754435208859110e+00	1.859429949043801100e+00	1.293039084190801935e+00	4.332992167668497707e+00	5.884856627214490032e+01	3.502895410405648846e+01	9.387752037620138879e+01	3.926318371980701727e+01	5.846078767695843670e-01	8.404246123301685190e-01	4.935066277503647569e+00	5.113109193678626596e-01	1.322028192973672356e+00
1.354118300000000374e+02	6.833892800000000989e+01	8.278945333944274410e+01	6.247882299999999667e+00	1.031057699999999855e+00	1.411433176101164477e-01	1.851031734861366074e+00	4.520406671672310139e-01	1.119231799999999930e+04	2.037507579999999905e+02	5.046747245052369824e-01	8.137632482264890721e-02	3.264951080595150379e-01	1.448023212529500281e+00	1.181417277490374840e+00	1.785530572465294230e-01	1.806440782260084310e+00	3.351590629711405533e+00	5.416521213887337183e+01	2.733581351395364223e+01	8.150102565282699629e+01	3.311607488793463716e+01	3.289713268118801270e-01	4.288379118541860158e-01	6.244232714462450318e+00	1.396004645293933422e-01	1.499977839149225334e+00
1.354005099999999970e+02	1.003754700000000071e+02	1.012625415712309547e+02	6.060368799999998224e+00	7.633012599999999814e-01	1.209458810722578104e+00	1.555482958206740873e+00	1.478323598506918968e+00	1.190444599999999991e+04	2.357759800000000041e+02	7.413226877801274428e-01	6.156077997000129753e-02	8.557332308732910064e-01	1.394308723430200736e+00	2.041841938574850079e+00	4.133519595481604192e+00	1.850197939795948043e+00	2.072983382962860777e+00	5.254096622199016053e+01	3.894981029825062535e+01	9.149077652024078589e+01	3.929403054868050305e+01	8.692355485820457695e-01	1.349984520570454150e-01	4.051424962832438581e+00	1.901759251134457429e+00	1.577046440827164275e+00
1.346947199999999896e+02	1.147786300000000068e+02	1.081738117489407216e+02	5.665726199999999935e+00	5.869013000000000702e-01	3.934223305697701623e+00	2.513828644737519546e+00	2.449551905606052848e+00	1.956350300000000061e+04	2.494733500000000106e+02	8.521390445000369684e-01	5.565280405323553836e-01	3.631835474016265608e-01	6.221441765452967454e-01	5.486705423748475807e-01	9.623882709723493578e-01	2.373195924419147840e+00	5.118108797686319988e+00	4.000113058341722194e+01	3.408652519427435834e+01	7.408765577769158028e+01	3.212505114881540891e+01	5.204338097866387791e-01	8.360328156233928221e-01	3.913255559088523405e+00	4.875643830060872652e+00	2.367272825429557415e+00
1.343750600000000190e+02	8.071971899999998357e+01	9.008511011823856052e+01	5.431431400000001020e+00	3.948229999999999795e-01	6.030443169189788399e+00	3.696909378051251860e-01	1.002000225845371517e+00	1.237476399999999921e+04	2.150947790000000168e+02	6.007046173597987426e-01	-1.614022799593490543e-01	4.743012510974053964e-01	1.294596973952521157e+00	2.366839256169468442e+00	3.419402574695064700e+00	3.262954012549421634e-01	6.185640706025755442e+00	5.114147166337848205e+01	3.072091816676675080e+01	8.186238983014523285e+01	3.428526920400427258e+01	4.929859997889795564e-01	9.150526048539144863e-01	3.151632336339772689e+00	2.878496038552516012e-01	1.627516487684957713e+00
1.341432299999999884e+02	1.039526300000000276e+02	1.026342175424412915e+02	5.635975199999999852e+00	3.457058599999999760e-01	4.515996988578785953e-01	9.097284064145015892e-01	2.522873905285592855e+00	1.108514700000000084e+04	2.380958599999999876e+02	7.749375797794642029e-01	1.726723659531058386e-01	2.861617792527284543e-01	1.828529847413205234e+00	5.524570995663389272e-01	4.914370059831897564e+00	8.313686378747805472e-01	5.753427113106052815e+00	5.390941858779529383e+01	4.177643436774415164e+01	9.568585295553943126e+01	4.124659138538941505e+01	2.959365139927171984e-01	5.789590031110856128e-01	2.565261525066510728e+00	1.196446277718822060e+00	1.488307859999237204e+00
1.335307500000000118e+02	9.886525000000000318e+01	9.979970201929371854e+01	5.838677999999999813e+00	6.040901199999999527e-01	1.402615218413830744e+00	2.600632635843992624e+00	2.461050241903873115e+00	1.576795199999999932e+04	2.323959999999999866e+02	7.403931304212698628e-01	3.108773514440316132e-01	6.584776184857640269e-01	1.028112308037152367e+00	1.261421363331594048e+00	8.684253242457553590e-01	2.580716080765177001e+00	3.465631403464268789e+00	4.476155969088561193e+01	3.314115130207333237e+01	7.790271099295893009e+01	3.345439398093107997e+01	7.689570246123194064e-01	6.384965616278389655e-01	4.392849867814005549e+00	5.261275192059760464e+00	1.983156773850971444e+00
1.333617099999999880e+02	1.121797399999999953e+02	1.064001860913054998e+02	1.992584300000000086e+00	4.300883099999999737e-02	9.450454420242160314e-01	1.341010999158327444e+00	4.381754936631361286e-01	6.795574300000000221e+03	2.455414499999999975e+02	8.411690282015730213e-01	-1.709205540291280079e-01	3.156925799247520259e-01	2.490205581406477631e+00	1.010127688177693939e+00	5.343341058104943642e+00	1.378868397068488072e+00	2.914889306801232927e+00	6.664253250445327126e+01	5.605763430366269517e+01	1.227001668081159664e+02	5.316951814782296282e+01	5.206956315716112504e-01	2.221945274869513154e-01	5.416167242095081491e+00	4.476322993020438901e+00	1.001150091213720561e+00
1.333379100000000221e+02	8.715068100000000584e+01	9.342377946248339526e+01	2.021714999999999929e+00	7.731427999999999912e-02	2.965847888617948680e+00	2.261854567827604523e+00	2.790572883099805335e+00	7.186463999999999942e+03	2.204885910000000138e+02	6.536076724166444141e-01	-2.136766149814247340e-01	4.182957971167350353e-01	2.196751029156753798e+00	2.174307297131968131e+00	6.961875356919513536e-01	2.267866291674611290e+00	3.190702522382355966e+00	6.512019998669086362e+01	4.256306234060740223e+01	1.076832623272982516e+02	4.562674787769974927e+01	8.058994476850889210e-02	8.252459090473374115e-01	2.632259250946676232e+00	3.328446786638628030e+00	1.047566039834818774e+00
1.330795699999999897e+02	1.177040899999999937e+02	1.089135511454287837e+02	5.917551300000000403e+00	1.158733900000000094e+00	8.492962850944396624e-01	1.158151864443667467e+00	2.213880502643661083e-02	1.212178199999999924e+04	2.507836599999999976e+02	8.844640090135549304e-01	5.727246788974269670e-02	3.121230063390751375e-01	1.471255854617457670e+00	1.286228986399755136e+00	2.166642577491528776e+00	1.213281969443454011e+00	7.251298801003478456e-01	5.117638656272479381e+01	4.526367202609498719e+01	9.644005858881978099e+01	4.188322817196930714e+01	1.511095945963693565e-01	3.741797056008652200e-01	1.389338894726220630e+00	3.555981472217749850e+00	1.600409660359467745e+00
1.328516400000000033e+02	1.041245299999999929e+02	1.022376949219068223e+02	5.551735599999999771e+00	5.595100000000000628e-01	5.079857079348441218e+00	4.614338426225624845e-01	1.435579094106516740e+00	6.214099699999999757e+03	2.369761699999999962e+02	7.837654845660918523e-01	-4.587839454604487055e-01	7.503763712826782006e-01	1.738908088891148784e+00	2.932027233871244754e+00	5.418999314021208491e+00	8.279035077533917208e-01	2.039983123174360813e+00	6.879605713698235547e+01	5.391997505820351222e+01	1.227160321951858606e+02	5.294289405385489999e+01	7.611060900967993037e-01	9.013799412717213855e-01	5.833164054101551699e-01	6.002315719431363661e+00	9.310938086971208838e-01
1.326703599999999881e+02	3.754508599999999774e+01	5.918292332437503944e+01	2.144717800000000008e+00	-1.241186100000000042e-01	1.877814106679599249e+00	7.540961375036544512e-01	1.518511234945340460e+00	5.325823599999999715e+03	1.702154459999999858e+02	2.829952824428907943e-01	-1.746326567742624847e-01	4.869866823408360856e-01	2.071440035198618190e+00	8.948557531359428996e-01	4.326197407027919439e+00	2.125215227482940006e-01	3.663897610848331876e+00	7.284024255745926268e+01	2.061344501575685939e+01	9.345368757321611497e+01	3.249330513768856576e+01	5.551136932162687998e-01	2.394587202864241482e-01	5.734662032345820393e+00	3.777674132194152712e+00	8.213882236230112266e-01
1.324968399999999917e+02	6.135768100000001368e+01	7.736588322753458158e+01	1.317185100000000109e-01	8.133315500000000142e-01	1.714153608953754571e-01	1.494883572431041197e+00	1.289995856066387392e-01	1.030630899999999929e+04	1.938545209999999770e+02	4.630878819449580908e-01	-2.236871091910564435e-01	4.738802634609132203e-01	2.158417745853915548e+00	1.723761304975733877e+00	5.379663907236098552e+00	1.807393664957851254e+00	2.294115635166376066e+00	5.514052431784961072e+01	2.553490861568743853e+01	8.067543293353703859e+01	3.219695930468819967e+01	5.693885427626375062e-01	1.646049361252513998e-01	5.297637800882286641e+00	4.394116400938798961e+00	1.402894089948093947e+00
1.323348799999999983e+02	7.669710499999999342e+01	8.706215857980267003e+01	5.437431600000000032e+00	6.030835799999999941e-02	4.708807076847215001e+00	2.053503133135226477e+00	2.592495790671597078e+00	8.770984599999999773e+03	2.090319849999999633e+02	5.795683269596042519e-01	2.437978595993397501e-01	7.685563436835085582e-01	1.162060034333725289e+00	1.450466105419295548e+00	1.753235183040665612e+00	2.064235333197930622e+00	6.223394174977410209e+00	5.931624321665453436e+01	3.437781584260544321e+01	9.369405905925997047e+01	3.902372657372358589e+01	8.375505629730444213e-01	7.504645220653614057e-01	4.510155602449224865e+00	6.263390785489890256e+00	1.231005755314652728e+00
1.323348799999999983e+02	7.669710499999999342e+01	8.706215857980267003e+01	2.963547399999999943e+00	-5.854309800000000452e-01	5.052450283197820191e+00	2.254132205947340761e+00	1.463688806437223988e+00	1.478810000000000036e+04	2.090319849999999633e+02	5.795683269596042519e-01	2.437978595993397501e-01	7.685563436835085582e-01	1.162060034333725289e+00	1.450466105419295548e+00	1.753235183040665612e+00	2.362157487319935800e+00	1.692466570445104457e-01	4.592038531033764315e+01	2.661400088765277516e+01	7.253438619799040055e+01	3.021068873100014684e+01	8.375505629730444213e-01	7.504645220653614057e-01	4.510155602449224865e+00	6.263390785489890256e+00	1.881832961671788151e+00
1.323059800000000052e+02	1.149393900000000031e+02	1.073009046828748865e+02	1.922524799999999923e+00	2.109314899999999993e-01	2.780511961824518430e+00	2.644773928045263123e+00	2.458504956414120368e+00	7.229840999999998530e+03	2.472453700000000083e+02	8.687391907758061915e-01	-1.248021305125651542e-01	5.439654761138336125e-01	2.346166598760840216e+00	1.483746920202204445e+00	3.369402767675208299e+00	2.653348301586513358e+00	3.128531368202682739e+00	6.445506522951336592e+01	5.599464120888924867e+01	1.204497064384026288e+02	5.227342566466381157e+01	4.023780691189131065e-01	6.412766996465385505e-01	5.927123585796694627e+00	3.013341046292316250e+00	1.052685534160600289e+00
1.322065100000000086e+02	1.030702100000000030e+02	1.014648948490432190e+02	5.250448199999999677e-01	1.112503300000000195e+00	2.792203608534498116e+00	3.667909904850047975e-01	1.909406531169888011e+00	1.784972799999999916e+04	2.352767200000000116e+02	7.796152398244230453e-01	2.482930136752052874e-01	1.754144145670113175e-01	4.375778678713729275e-01	1.039272275666633938e+00	5.413849909845440678e-01	4.102516997161008150e-01	2.549266512204103385e+00	4.137479765266336784e+01	3.225642279466812568e+01	7.363122044733148641e+01	3.175403006423759322e+01	4.139604566445032052e-01	1.693262961536229072e-01	2.915319430467707917e+00	3.456704421452251097e+00	2.195339131561641732e+00
1.315800899999999842e+02	2.824977099999999908e+01	5.027956157775621193e+01	2.438926100000000208e+00	-5.339458200000000154e-01	2.975289319180530079e+00	2.108350339925204153e+00	9.419847465034737466e-01	6.348656900000000860e+03	1.598298610000000224e+02	2.146963951765042677e-01	-6.602477995328392968e-01	4.771877795708052150e-01	2.541833428963203190e+00	2.625412264673768092e+00	2.475118131385108722e+00	9.296227391042184429e-01	5.620849072004919122e+00	6.756638711265782149e+01	1.450625974818785302e+01	8.207264686084569405e+01	2.581855903440553490e+01	8.454124807844610734e-01	5.577044797146405442e-01	5.688615128704510582e+00	1.880547952910033516e+00	9.474193548429333811e-01
1.315606699999999876e+02	7.230889899999998249e+01	8.416280751242094027e+01	5.476234800000000291e+00	1.914893699999999921e-01	5.399557364500933154e-01	7.804737216294214130e-01	1.159092060432791449e+00	9.373979199999999764e+03	2.038695689999999843e+02	5.496239795677537732e-01	6.808300086125552986e-02	4.609990853470048722e-02	3.681602686464152119e-01	1.583142994783543589e+00	5.270381802045815967e-01	7.542604601678534193e-01	5.489399262391044587e+00	5.722219383688150174e+01	3.145068989622420119e+01	8.867288373310570648e+01	3.660653662931252939e+01	1.137434005040080243e-01	9.114891769418242973e-02	1.571060522810475035e+00	2.098098703015057964e+00	1.299119645343010498e+00
1.289022699999999872e+02	4.436472700000000202e+01	6.406721677040492580e+01	2.151204400000000128e+00	-4.345428199999999963e-01	4.375560997932388396e+00	2.215168597948076634e+00	1.880099956171374098e-01	6.048279400000000351e+03	1.732669970000000035e+02	3.441733570712137702e-01	5.922463321418172666e-02	2.561427590696636059e-01	5.558251595371350717e-01	1.446618621049285736e+00	4.520307666385750878e+00	2.283352169011720445e+00	9.051947269496147808e-01	6.745718755264876165e+01	2.321696669857762174e+01	9.067415425122639761e+01	3.352768153468057477e+01	5.043835976952081024e-02	8.623852063566013193e-01	1.210522825725096396e+00	5.730830492110846386e+00	9.108752480882006397e-01
